#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567828698.0357444}
r,l,t
2.0,225,131.936575
3.0,225,256.324638
13.0,225,379.741452
3.0,225,503.198127
3.0,225,617.680171
3.0,225,740.982924
1.0,225,863.65991
2.0,225,985.764261
2.0,225,1098.5164
1.0,225,1221.972197
1.0,225,1343.33412
3.0,225,1465.396966
2.0,225,1577.225114
2.0,225,1699.146863
0.0,225,1820.951473
2.0,225,1943.443158
0.0,225,2055.184118
2.0,225,2175.858984
2.0,225,2297.242574
3.0,225,2418.980002
1.0,225,2531.516596
2.0,225,2652.353664
2.0,225,2772.731484
3.0,225,2893.5028
0.0,225,3005.960031
2.0,225,3126.829582
3.0,225,3248.679755
2.0,225,3369.194128
2.0,225,3481.120059
2.0,225,3602.038702
3.0,225,3722.729584
3.0,225,3844.34956
2.0,225,3964.689714
2.0,225,4076.504044
5.0,225,4197.238302
3.0,225,4318.25982
2.0,225,4439.937594
2.0,225,4552.338122
3.0,225,4673.360011
0.0,225,4793.942752
2.0,225,4915.490735
2.0,225,5027.352956
2.0,225,5147.599352
2.0,225,5267.514518
0.0,225,5387.226086
2.0,225,5499.294046
3.0,225,5619.622131
2.0,225,5741.036551
2.0,225,5860.980896
2.0,225,5972.230873
2.0,225,6092.735218
2.0,225,6215.070361
2.0,225,6335.042777
12.0,225,6445.868986
3.0,225,6566.507393
2.0,225,6686.854519
11.0,225,6808.431089
2.0,225,6920.342901
3.0,225,7040.877954
3.0,225,7161.407711
2.0,225,7281.073022
2.0,225,7393.002938
0.0,225,7512.79138
0.0,225,7633.088463
3.0,225,7752.819583
0.0,225,7872.528673
0.0,225,7983.413745
2.0,225,8104.085446
2.0,225,8223.987037
2.0,225,8343.468198
2.0,225,8454.464626
2.0,225,8574.342822
2.0,225,8694.937592
2.0,225,8814.779927
2.0,225,8924.992858
3.0,225,9044.894037
0.0,225,9164.810712
3.0,225,9284.979456
3.0,225,9396.500016
0.0,225,9515.865276
2.0,225,9635.239124
3.0,225,9754.230744
2.0,225,9864.757862
3.0,225,9984.448281
2.0,225,10103.651899
0.0,225,10223.099388
1.0,225,10333.262304
2.0,225,10453.071156
0.0,225,10572.234313
2.0,225,10692.755794
2.0,225,10803.775465
1.0,225,10923.64996
2.0,225,11043.360506
2.0,225,11163.457337
0.0,225,11274.233385
3.0,225,11393.837104
1.0,225,11513.906715
3.0,225,11634.262061
3.0,225,11754.371075
2.0,225,11865.588564
3.0,225,11986.064768
2.0,225,12105.73242
2.0,225,12226.432748
2.0,225,12337.470482
1.0,225,12457.482811
1.0,225,12577.787151
2.0,225,12697.620418
0.0,225,12808.672059
0.0,225,12928.362255
3.0,225,13047.980719
0.0,225,13167.823766
3.0,225,13279.328413
0.0,225,13399.348189
2.0,225,13519.409267
2.0,225,13639.383272
1.0,225,13750.778341
2.0,225,13871.171211
3.0,225,13991.778012
0.0,225,14111.572477
1.0,225,14223.043342
2.0,225,14343.044819
0.0,225,14462.620337
3.0,225,14582.669917
0.0,225,14693.852422
2.0,225,14814.089498
0.0,225,14933.540921
1.0,225,15053.092413
3.0,225,15164.139273
0.0,225,15283.846325
3.0,225,15404.114123
2.0,225,15523.618245
2.0,225,15642.863657
0.0,225,15753.921201
0.0,225,15874.728326
2.0,225,15995.328341
1.0,225,16114.140153
3.0,225,16224.621976
1.0,225,16343.857111
2.0,225,16463.740809
2.0,225,16586.32002
0.0,225,16696.813683
0.0,225,16816.789952
3.0,225,16938.313481
1.0,225,17057.830745
3.0,225,17169.9424
3.0,225,17290.038084
0.0,225,17409.913479
2.0,225,17529.079255
2.0,225,17639.972431
0.0,225,17759.820775
0.0,225,17880.292116
0.0,225,18000.231465
2.0,225,18110.781706
10.0,225,18230.80987
3.0,225,18350.96175
0.0,225,18471.752947
0.0,225,18582.814861
2.0,225,18703.399321
0.0,225,18824.039541
2.0,225,18944.42239
2.0,225,19065.631013
2.0,225,19176.486725
1.0,225,19296.633926
2.0,225,19416.572349
2.0,225,19536.389716
2.0,225,19648.100243
0.0,225,19767.751025
3.0,225,19887.681353
2.0,225,20007.264202
2.0,225,20117.587685
2.0,225,20239.129334
10.0,225,20358.493297
0.0,225,20478.423413
2.0,225,20589.328216
0.0,225,20709.402606
0.0,225,20829.725551
2.0,225,20949.723632
3.0,225,21061.351398
2.0,225,21181.764626
0.0,225,21303.789464
2.0,225,21424.771049
2.0,225,21536.280045
1.0,225,21656.683299
0.0,225,21777.374441
2.0,225,21898.399292
2.0,225,22009.07984
0.0,225,22129.632296
3.0,225,22249.620856
0.0,225,22370.695762
0.0,225,22482.387694
2.0,225,22602.798046
0.0,225,22723.434878
2.0,225,22843.557165
2.0,225,22963.988821
0.0,225,23075.892848
1.0,225,23196.244603
2.0,225,23317.334774
2.0,225,23438.119159
2.0,225,23550.535296
2.0,225,23671.513644
3.0,225,23793.933502
2.0,225,23914.919381
3.0,225,24025.776
1.0,225,24146.0475
1.0,225,24265.489849
1.0,225,24388.027906
3.0,225,24499.507066
0.0,225,24620.890833
2.0,225,24740.662671
2.0,225,24861.611697
0.0,225,24974.069806
0.0,225,25095.836983
2.0,225,25215.462933
2.0,225,25335.452856
3.0,225,25446.445593
3.0,225,25567.873869
3.0,225,25690.179901
1.0,225,25810.833702
0.0,225,25922.438562
0.0,225,26042.379213
2.0,225,26163.253916
0.0,225,26285.722805
2.0,225,26397.018964
1.0,225,26516.395504
2.0,225,26635.777011
3.0,225,26756.17491
2.0,225,26877.91345
2.0,225,26989.107223
0.0,225,27110.001603
3.0,225,27230.340799
3.0,225,27351.662639
2.0,225,27464.157978
0.0,225,27585.720682
3.0,225,27706.522071
0.0,225,27827.276015
2.0,225,27939.332622
2.0,225,28060.787629
3.0,225,28182.09038
0.0,225,28302.564943
2.0,225,28414.016147
0.0,225,28534.275115
2.0,225,28654.899114
3.0,225,28775.520056
4.0,225,28886.52742
0.0,225,29007.002197
2.0,225,29126.969179
0.0,225,29248.817691
1.0,225,29360.948154
2.0,225,29482.521776
0.0,225,29603.615468
2.0,225,29724.684937
3.0,225,29836.793707
0.0,225,29958.677194
2.0,225,30080.019536
1.0,225,30200.599629
2.0,225,30312.067317
2.0,225,30432.868391
0.0,225,30554.074593
3.0,225,30675.563043
3.0,225,30796.386316
2.0,225,30906.935989
0.0,225,31027.669808
3.0,225,31147.865278
0.0,225,31267.791086
3.0,225,31379.640837
2.0,225,31500.047855
0.0,225,31621.517719
2.0,225,31742.394667
2.0,225,31854.344875
2.0,225,31975.549589
3.0,225,32097.764572
1.0,225,32219.229784
0.0,225,32331.452675
13.0,225,32453.579379
0.0,225,32574.24161
2.0,225,32695.568719
2.0,225,32809.759599
2.0,225,32931.261684
1.0,225,33052.915272
2.0,225,33174.012286
2.0,225,33286.159325
2.0,225,33409.234354
2.0,225,33530.6165
1.0,225,33651.071584
2.0,225,33762.161325
2.0,225,33882.719714
1.0,225,34004.846886
2.0,225,34126.409383
2.0,225,34247.346033
3.0,225,34358.817
1.0,225,34480.602466
2.0,225,34602.030323
2.0,225,34724.801112
2.0,225,34838.440504
3.0,225,34959.803643
4.0,225,35081.307252
0.0,225,35204.036577
3.0,225,35318.120857
0.0,225,35439.377702
3.0,225,35561.470293
0.0,225,35682.898985
3.0,225,35795.559027
2.0,225,35917.547406
0.0,225,36039.47478
3.0,225,36160.493649
0.0,225,36272.494995
2.0,225,36394.225923
2.0,225,36516.321432
0.0,225,36638.22571
2.0,225,36749.519966
2.0,225,36870.544449
2.0,225,36991.98781
3.0,225,37115.067369
2.0,225,37229.459836
2.0,225,37350.558221
2.0,225,37471.753607
3.0,225,37593.011158
2.0,225,37705.743165
2.0,225,37827.270455
0.0,225,37948.000706
1.0,225,38069.000249
3.0,225,38190.141222
0.0,225,38303.462887
2.0,225,38424.109689
2.0,225,38544.231291
2.0,225,38664.868101
2.0,225,38776.715693
1.0,225,38897.933284
0.0,225,39019.152956
0.0,225,39140.247395
1.0,225,39252.075056
2.0,225,39372.927536
2.0,225,39493.350831
1.0,225,39613.768274
0.0,225,39724.751946
0.0,225,39844.593227
2.0,225,39964.562166
1.0,225,40085.46101
4.0,225,40195.594957
3.0,225,40315.309775
0.0,225,40434.662943
0.0,225,40554.975949
0.0,225,40666.799946
3.0,225,40786.017433
0.0,225,40906.233309
2.0,225,41026.07713
3.0,225,41137.472592
2.0,225,41256.560681
0.0,225,41376.454852
2.0,225,41496.742532
3.0,225,41607.034207
3.0,225,41728.140988
0.0,225,41848.741935
3.0,225,41969.81455
1.0,225,42089.7964
0.0,225,42193.888474
2.0,225,42308.082177
0.0,225,42421.758392
0.0,225,42535.759931
2.0,225,42640.07122
2.0,225,42754.611907
3.0,225,42868.503042
0.0,225,42982.239391
2.0,225,43086.607435
0.0,225,43199.974585
10.0,225,43313.204323
2.0,225,43427.048803
2.0,225,43531.5309
3.0,225,43646.114501
3.0,225,43759.359119
1.0,225,43872.759259
0.0,225,43977.118633
0.0,225,44091.175632
3.0,225,44206.747984
0.0,225,44319.415463
4.0,225,44423.455866
2.0,225,44537.180949
3.0,225,44651.148191
2.0,225,44764.961851
1.0,225,44869.656526
3.0,225,44982.824211
2.0,225,45096.188892
1.0,225,45209.126754
0.0,225,45307.59193
0.0,225,45415.776762
0.0,225,45524.244591
3.0,225,45631.879439
0.0,225,45739.855282
3.0,225,45838.244043
0.0,225,45946.766562
2.0,225,46056.430402
2.0,225,46164.348582
2.0,225,46262.677371
10.0,225,46370.245788
2.0,225,46477.400307
0.0,225,46585.123637
2.0,225,46684.95417
0.0,225,46792.230299
1.0,225,46899.65045
2.0,225,47007.137419
3.0,225,47105.080211
2.0,225,47213.501604
1.0,225,47321.939426
2.0,225,47429.639636
3.0,225,47527.794282
0.0,225,47634.948379
3.0,225,47741.980183
0.0,225,47849.555925
4.0,225,47948.287005
0.0,225,48055.123227
2.0,225,48161.938493
2.0,225,48268.073251
2.0,225,48365.518239
3.0,225,48472.102462
2.0,225,48578.670484
3.0,225,48685.30849
1.0,225,48791.241666
1.0,225,48888.788888
0.0,225,48995.281834
3.0,225,49101.408216
2.0,225,49208.524282
2.0,225,49305.625239
1.0,225,49412.30789
2.0,225,49518.776176
2.0,225,49625.570122
2.0,225,49722.785438
0.0,225,49829.826179
2.0,225,49935.385757
2.0,225,50042.582979
3.0,225,50140.451541
0.0,225,50247.000219
0.0,225,50353.188078
2.0,225,50460.057334
3.0,225,50557.393858
3.0,225,50664.42145
2.0,225,50772.334607
0.0,225,50879.163898
3.0,225,50976.913999
3.0,225,51083.821454
0.0,225,51191.464023
2.0,225,51299.261426
2.0,225,51397.661253
0.0,225,51504.910906
0.0,225,51612.094732
1.0,225,51719.405039
2.0,225,51817.859818
3.0,225,51924.916624
3.0,225,52031.974354
0.0,225,52138.71613
0.0,225,52245.115343
1.0,225,52343.116793
2.0,225,52451.020777
3.0,225,52557.744348
2.0,225,52665.240227
2.0,225,52762.383815
2.0,225,52869.35285
0.0,225,52976.661011
2.0,225,53083.920066
0.0,225,53181.075025
0.0,225,53287.173497
2.0,225,53393.671055
2.0,225,53500.369673
0.0,225,53598.456634
2.0,225,53705.037275
3.0,225,53810.471444
2.0,225,53916.670266
3.0,225,54013.109865
0.0,225,54119.790716
2.0,225,54227.091392
2.0,225,54333.334704
1.0,225,54430.620771
0.0,225,54537.947453
2.0,225,54644.501542
2.0,225,54751.831555
2.0,225,54849.579782
1.0,225,54956.68539
2.0,225,55063.465605
2.0,225,55170.574653
3.0,225,55268.033136
0.0,225,55375.553723
0.0,225,55482.822466
2.0,225,55589.969767
2.0,225,55696.703184
2.0,225,55794.08976
0.0,225,55900.553355
0.0,225,56007.805364
3.0,225,56114.756073
3.0,225,56211.575169
3.0,225,56318.262325
2.0,225,56424.665176
2.0,225,56531.831593
3.0,225,56629.960346
2.0,225,56736.844426
2.0,225,56843.007274
12.0,225,56949.285626
0.0,225,57046.653708
2.0,225,57152.708397
3.0,225,57259.155895
1.0,225,57365.677047
2.0,225,57462.583303
0.0,225,57568.430664
1.0,225,57674.410121
2.0,225,57780.751547
2.0,225,57878.823632
2.0,225,57985.759415
0.0,225,58093.398382
0.0,225,58200.692934
2.0,225,58298.168954
0.0,225,58404.962611
1.0,225,58511.929338
2.0,225,58618.910764
12.0,225,58716.832114
0.0,225,58823.862556
2.0,225,58930.311612
2.0,225,59037.462732
0.0,225,59144.035595
0.0,225,59240.812641
0.0,225,59347.888651
2.0,225,59454.243691
2.0,225,59560.648658
2.0,225,59657.988508
2.0,225,59764.324841
3.0,225,59870.749453
2.0,225,59977.498589
2.0,225,60074.984525
2.0,225,60181.286572
3.0,225,60287.113517
0.0,225,60393.284988
0.0,225,60490.538961
0.0,225,60596.909959
0.0,225,60703.27395
0.0,225,60811.453681
2.0,225,60909.285506
3.0,225,61015.731092
2.0,225,61122.429783
0.0,225,61229.496851
0.0,225,61327.600724
2.0,225,61434.450697
2.0,225,61540.796707
0.0,225,61646.866614
12.0,225,61744.093684
2.0,225,61850.903207
2.0,225,61958.01759
0.0,225,62064.051728
3.0,225,62170.191967
2.0,225,62267.578939
3.0,225,62374.186284
2.0,225,62480.647484
0.0,225,62587.532829
2.0,225,62684.921223
2.0,225,62791.492898
1.0,225,62899.044569
3.0,225,63006.221774
3.0,225,63104.05664
2.0,225,63210.981643
2.0,225,63318.078569
2.0,225,63425.787941
1.0,225,63523.948796
2.0,225,63630.785525
3.0,225,63738.125641
2.0,225,63845.514629
2.0,225,63943.419245
2.0,225,64050.625857
0.0,225,64157.766428
2.0,225,64265.178213
3.0,225,64363.966335
2.0,225,64471.553565
0.0,225,64578.994934
0.0,225,64687.712099
2.0,225,64786.075743
2.0,225,64894.010158
0.0,225,65001.456918
3.0,225,65108.915214
1.0,225,65207.618659
1.0,225,65315.35185
0.0,225,65421.580075
2.0,225,65528.288686
2.0,225,65635.091661
3.0,225,65732.810365
13.0,225,65840.160763
0.0,225,65947.627445
2.0,225,66055.046993
3.0,225,66152.711169
3.0,225,66260.434602
0.0,225,66367.70901
2.0,225,66475.024073
3.0,225,66572.924975
10.0,225,66679.872452
3.0,225,66787.523044
2.0,225,66895.230621
1.0,225,66994.284923
0.0,225,67100.948407
3.0,225,67207.417083
0.0,225,67314.488398
0.0,225,67412.067085
3.0,225,67519.660922
2.0,225,67626.945972
2.0,225,67733.842009
0.0,225,67831.076775
2.0,225,67936.994996
3.0,225,68043.101572
3.0,225,68149.379805
3.0,225,68246.370562
0.0,225,68352.824699
2.0,225,68458.956709
2.0,225,68565.20903
2.0,225,68661.788259
2.0,225,68767.618552
0.0,225,68874.165477
2.0,225,68980.405027
0.0,225,69086.684028
2.0,225,69184.192311
10.0,225,69290.915611
0.0,225,69397.662473
2.0,225,69504.685419
4.0,225,69601.490881
2.0,225,69707.5341
0.0,225,69813.524315
3.0,225,69920.038529
2.0,225,70016.983072
1.0,225,70123.487898
2.0,225,70229.952336
2.0,225,70336.305731
0.0,225,70433.862828
2.0,225,70540.881631
2.0,225,70647.537899
2.0,225,70754.704435
3.0,225,70851.944949
1.0,225,70958.235352
3.0,225,71065.060675
0.0,225,71171.787626
0.0,225,71269.158573
0.0,225,71375.83072
0.0,225,71481.529432
3.0,225,71588.567234
3.0,225,71686.550131
2.0,225,71793.765426
0.0,225,71901.021637
3.0,225,72008.021363
2.0,225,72106.015643
2.0,225,72213.108206
2.0,225,72319.858047
2.0,225,72426.952091
0.0,225,72534.385531
2.0,225,72632.893817
2.0,225,72739.826692
3.0,225,72847.333562
2.0,225,72954.406817
1.0,225,73052.146314
2.0,225,73159.15057
2.0,225,73267.330731
2.0,225,73374.422693
2.0,225,73471.98871
2.0,225,73578.991092
3.0,225,73686.256288
2.0,225,73794.312364
0.0,225,73891.852875
0.0,225,73999.419048
2.0,225,74105.693817
2.0,225,74212.316004
3.0,225,74310.616995
2.0,225,74418.215937
1.0,225,74525.723837
12.0,225,74632.362503
0.0,225,74729.936537
1.0,225,74837.401124
1.0,225,74944.905535
2.0,225,75052.811319
3.0,225,75150.222858
3.0,225,75257.032438
2.0,225,75364.110237
2.0,225,75471.636371
0.0,225,75578.555363
0.0,225,75676.864176
0.0,225,75784.365863
2.0,225,75891.339819
0.0,225,75998.590273
3.0,225,76096.81428
3.0,225,76204.541631
12.0,225,76311.144617
2.0,225,76418.317414
3.0,225,76515.850113
2.0,225,76622.315658
2.0,225,76729.433865
2.0,225,76837.442445
2.0,225,76934.488055
3.0,225,77041.060311
1.0,225,77147.864722
0.0,225,77254.279283
3.0,225,77352.0049
13.0,225,77458.886425
3.0,225,77566.202315
2.0,225,77673.211017
3.0,225,77771.159063
1.0,225,77877.975718
3.0,225,77984.925238
1.0,225,78092.277746
3.0,225,78190.514664
11.0,225,78298.210101
2.0,225,78405.678442
0.0,225,78513.67695
3.0,225,78612.025674
0.0,225,78719.591842
1.0,225,78826.048686
3.0,225,78933.07205
0.0,225,79040.60653
3.0,225,79138.593102
0.0,225,79245.630867
2.0,225,79352.9385
1.0,225,79459.432071
3.0,225,79557.852366
3.0,225,79665.678437
1.0,225,79773.891067
3.0,225,79880.473275
2.0,225,79978.325133
3.0,225,80084.671338
0.0,225,80190.774015
1.0,225,80297.804855
0.0,225,80395.998172
3.0,225,80502.481966
1.0,225,80609.271861
2.0,225,80716.059226
3.0,225,80813.699695
2.0,225,80920.076043
3.0,225,81027.169217
3.0,225,81133.299504
3.0,225,81230.373093
2.0,225,81336.996227
0.0,225,81444.097877
2.0,225,81550.870475
10.0,225,81648.326556
3.0,225,81754.863139
3.0,225,81860.954951
0.0,225,81967.826365
3.0,225,82064.985448
2.0,225,82171.57673
1.0,225,82279.116351
1.0,225,82386.80589
20.0,225,82494.424055
1.0,225,82592.811942
1.0,225,82699.826764
2.0,225,82807.406987
3.0,225,82914.402104
2.0,225,83012.107629
2.0,225,83119.250535
3.0,225,83226.628
0.0,225,83333.723634
2.0,225,83430.915564
4.0,225,83537.579801
2.0,225,83644.728393
0.0,225,83750.909557
2.0,225,83848.478606
2.0,225,83955.209872
2.0,225,84062.041361
2.0,225,84168.833899
0.0,225,84266.890147
0.0,225,84373.533937
0.0,225,84481.333322
1.0,225,84588.629135
0.0,225,84687.586937
3.0,225,84794.073546
3.0,225,84901.192934
0.0,225,85007.492608
0.0,225,85105.064617
2.0,225,85212.426383
2.0,225,85318.962639
2.0,225,85425.982235
13.0,225,85523.655733
3.0,225,85630.847817
1.0,225,85737.40777
12.0,225,85844.348807
0.0,225,85951.151154
3.0,225,86048.288077
2.0,225,86155.16082
0.0,225,86261.889217
3.0,225,86368.417281
3.0,225,86466.364937
1.0,225,86573.224888
10.0,225,86680.437233
2.0,225,86787.353728
2.0,225,86885.9327
0.0,225,86993.990068
2.0,225,87101.415014
2.0,225,87208.555759
0.0,225,87306.87945
3.0,225,87413.98941
13.0,225,87522.562116
0.0,225,87630.53177
3.0,225,87728.609525
3.0,225,87837.048247
1.0,225,87944.768613
3.0,225,88052.98794
3.0,225,88151.514141
1.0,225,88259.049927
3.0,225,88366.5882
1.0,225,88474.17464
2.0,225,88572.032401
2.0,225,88679.233577
10.0,225,88786.380282
3.0,225,88893.647847
2.0,225,89001.186263
2.0,225,89099.30402
2.0,225,89206.94374
2.0,225,89314.937618
3.0,225,89422.872446
2.0,225,89521.093097
3.0,225,89629.33228
2.0,225,89736.772446
2.0,225,89843.816565
11.0,225,89942.270096
2.0,225,90050.203787
11.0,225,90158.19468
1.0,225,90266.111347
3.0,225,90364.666858
3.0,225,90472.358207
2.0,225,90579.464356
3.0,225,90686.524833
2.0,225,90784.116015
2.0,225,90890.846489
0.0,225,90997.743357
2.0,225,91104.461781
12.0,225,91202.156224
0.0,225,91308.990772
0.0,225,91416.262159
2.0,225,91523.315995
2.0,225,91620.678074
2.0,225,91727.200679
3.0,225,91833.574224
3.0,225,91940.281044
3.0,225,92037.401656
1.0,225,92143.476406
2.0,225,92250.84066
2.0,225,92358.048321
3.0,225,92464.654583
2.0,225,92562.030458
2.0,225,92668.145753
0.0,225,92775.148578
4.0,225,92882.158663
3.0,225,92979.929079
1.0,225,93086.472999
3.0,225,93193.824128
3.0,225,93301.285225
2.0,225,93400.08538
2.0,225,93508.004941
3.0,225,93615.385673
1.0,225,93722.380697
2.0,225,93820.807384
2.0,225,93928.025816
2.0,225,94035.168191
2.0,225,94143.038471
2.0,225,94241.407045
0.0,225,94348.86553
2.0,225,94456.372376
3.0,225,94563.600863
2.0,225,94661.50286
3.0,225,94768.246207
2.0,225,94874.799858
2.0,225,94981.030132
3.0,225,95077.808023
2.0,225,95185.092918
