#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567828699.0917244}
r,l,t
0.0,225,131.156555
13.0,225,255.501815
0.0,225,378.96836
3.0,225,502.417964
2.0,225,616.90614
1.0,225,740.210569
4.0,225,862.876366
0.0,225,985.162076
1.0,225,1097.647287
3.0,225,1221.113024
3.0,225,1342.621392
3.0,225,1464.604164
4.0,225,1576.468526
2.0,225,1698.43202
3.0,225,1820.205674
1.0,225,1942.543311
2.0,225,2054.507636
3.0,225,2175.067242
3.0,225,2296.515606
2.0,225,2418.290736
1.0,225,2530.815246
3.0,225,2651.55272
0.0,225,2771.945206
2.0,225,2892.715548
2.0,225,3005.16636
2.0,225,3126.030572
13.0,225,3247.881195
2.0,225,3368.402811
2.0,225,3480.42712
3.0,225,3601.197362
2.0,225,3722.017848
2.0,225,3843.748202
2.0,225,3963.917428
3.0,225,4075.720864
0.0,225,4196.453977
3.0,225,4317.471294
2.0,225,4439.1444
1.0,225,4551.569542
2.0,225,4672.586352
2.0,225,4793.159042
2.0,225,4914.741826
0.0,225,5026.542181
2.0,225,5146.775912
2.0,225,5266.715743
2.0,225,5386.437996
2.0,225,5498.506765
2.0,225,5618.825156
2.0,225,5740.252381
3.0,225,5860.204718
1.0,225,5971.506692
3.0,225,6091.931871
3.0,225,6214.281485
2.0,225,6334.244162
3.0,225,6445.122119
2.0,225,6565.68387
2.0,225,6686.085924
2.0,225,6807.640935
3.0,225,6919.537706
2.0,225,7040.091715
3.0,225,7160.435807
3.0,225,7280.299872
2.0,225,7392.236765
3.0,225,7512.178036
14.0,225,7632.354249
2.0,225,7752.059303
2.0,225,7871.747543
2.0,225,7982.640787
2.0,225,8103.293737
3.0,225,8223.132761
12.0,225,8342.827231
2.0,225,8453.671727
2.0,225,8573.534247
0.0,225,8694.138876
2.0,225,8813.986654
2.0,225,8924.204668
2.0,225,9044.102314
3.0,225,9164.029921
2.0,225,9284.199126
3.0,225,9395.771972
2.0,225,9515.146598
0.0,225,9634.504633
13.0,225,9753.483595
1.0,225,9863.994385
2.0,225,9983.631995
2.0,225,10103.030851
2.0,225,10222.311707
3.0,225,10332.393531
4.0,225,10452.445385
2.0,225,10571.433803
3.0,225,10691.917037
3.0,225,10802.999283
0.0,225,10922.889627
2.0,225,11042.454171
0.0,225,11162.818671
0.0,225,11273.548664
2.0,225,11393.043706
0.0,225,11513.280532
1.0,225,11633.477525
2.0,225,11753.497665
2.0,225,11864.810835
2.0,225,11985.30795
3.0,225,12104.936986
2.0,225,12225.650105
3.0,225,12336.652648
2.0,225,12456.7558
2.0,225,12576.994437
0.0,225,12696.828392
2.0,225,12807.75523
3.0,225,12927.583342
0.0,225,13047.208848
0.0,225,13167.022475
3.0,225,13278.426696
3.0,225,13398.588196
1.0,225,13518.645666
1.0,225,13638.616065
3.0,225,13749.955443
0.0,225,13870.296334
1.0,225,13990.967982
0.0,225,14110.780991
0.0,225,14222.248154
2.0,225,14342.257168
0.0,225,14461.837225
2.0,225,14581.87724
2.0,225,14693.116693
0.0,225,14813.215765
2.0,225,14932.556805
13.0,225,15052.311289
0.0,225,15163.358347
3.0,225,15283.040324
3.0,225,15403.321506
2.0,225,15522.839306
3.0,225,15642.102232
0.0,225,15752.656339
2.0,225,15873.942302
1.0,225,15994.551026
0.0,225,16113.274946
2.0,225,16223.601409
0.0,225,16342.909056
0.0,225,16462.957692
2.0,225,16585.63921
0.0,225,16695.983707
3.0,225,16816.126141
2.0,225,16937.52548
0.0,225,17057.10375
2.0,225,17169.148921
1.0,225,17289.236481
0.0,225,17409.273375
2.0,225,17528.488551
2.0,225,17639.200654
2.0,225,17759.039315
2.0,225,17879.525018
0.0,225,17999.579057
2.0,225,18109.972677
0.0,225,18230.014086
0.0,225,18350.175436
3.0,225,18470.972953
0.0,225,18582.016649
3.0,225,18702.612854
3.0,225,18823.316339
3.0,225,18943.640388
2.0,225,19064.845758
3.0,225,19175.71064
2.0,225,19295.754397
3.0,225,19415.771394
1.0,225,19535.593769
2.0,225,19647.317587
3.0,225,19766.89714
1.0,225,19886.887845
2.0,225,20006.528888
0.0,225,20116.791128
2.0,225,20238.183969
2.0,225,20357.679161
0.0,225,20477.617565
3.0,225,20588.546376
2.0,225,20708.608409
2.0,225,20828.944577
0.0,225,20948.934284
2.0,225,21060.573872
2.0,225,21181.110529
0.0,225,21303.007225
3.0,225,21423.956024
2.0,225,21535.141455
0.0,225,21655.964672
1.0,225,21776.771293
0.0,225,21897.522273
3.0,225,22008.229814
0.0,225,22128.991465
0.0,225,22248.855135
3.0,225,22370.045647
2.0,225,22481.5724
3.0,225,22601.956472
2.0,225,22722.655869
2.0,225,22842.822123
0.0,225,22963.19384
2.0,225,23075.081286
0.0,225,23195.451514
2.0,225,23316.535597
0.0,225,23437.353032
2.0,225,23549.743686
1.0,225,23670.749675
0.0,225,23793.333425
0.0,225,23914.096159
2.0,225,24025.031286
