#{"t_start": 1568105719.5916197, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
2.0,225,102.305025
0.0,225,198.508555
3.0,225,294.460274
0.0,225,390.887935
3.0,225,477.965664
2.0,225,573.999833
0.0,225,669.648306
0.0,225,764.906633
2.0,225,851.759388
4.0,225,946.801774
2.0,225,1041.236204
1.0,225,1135.69204
0.0,225,1221.1846
2.0,225,1315.269233
1.0,225,1409.989534
0.0,225,1503.910769
3.0,225,1589.379929
2.0,225,1683.697466
1.0,225,1777.708364
2.0,225,1871.313518
3.0,225,1956.517365
3.0,225,2050.255233
3.0,225,2143.7142
2.0,225,2237.789205
2.0,225,2322.787964
2.0,225,2416.692678
2.0,225,2510.422601
2.0,225,2603.893909
0.0,225,2688.451068
2.0,225,2781.546432
0.0,225,2875.222552
2.0,225,2969.028172
2.0,225,3062.532571
2.0,225,3147.643239
2.0,225,3241.294813
2.0,225,3335.250515
3.0,225,3428.698432
0.0,225,3514.058607
3.0,225,3607.487322
2.0,225,3699.899555
0.0,225,3793.29831
1.0,225,3877.840186
3.0,225,3971.21256
2.0,225,4064.541497
2.0,225,4157.986526
4.0,225,4243.172004
3.0,225,4337.138044
2.0,225,4431.227561
2.0,225,4525.257641
2.0,225,4610.614232
3.0,225,4704.388409
2.0,225,4798.26652
4.0,225,4892.300488
2.0,225,4977.435711
2.0,225,5071.347274
2.0,225,5165.314621
12.0,225,5258.669068
2.0,225,5343.646634
3.0,225,5437.597551
2.0,225,5531.812003
1.0,225,5625.208408
10.0,225,5710.280991
12.0,225,5804.065728
1.0,225,5897.98982
3.0,225,5991.774299
0.0,225,6086.045927
0.0,225,6171.536052
2.0,225,6265.466925
1.0,225,6359.571178
3.0,225,6453.730895
3.0,225,6539.311913
1.0,225,6633.157565
2.0,225,6726.951442
2.0,225,6820.781852
2.0,225,6906.374323
2.0,225,7000.527281
2.0,225,7094.528893
3.0,225,7188.556861
2.0,225,7273.775937
2.0,225,7368.200768
2.0,225,7462.451087
3.0,225,7556.668712
2.0,225,7642.253674
2.0,225,7736.596499
2.0,225,7830.923613
0.0,225,7925.197062
2.0,225,8010.994802
3.0,225,8105.122099
0.0,225,8199.788028
3.0,225,8293.401721
0.0,225,8378.833752
2.0,225,8472.959221
3.0,225,8567.152689
2.0,225,8660.856915
2.0,225,8745.692804
0.0,225,8839.740612
1.0,225,8933.31491
3.0,225,9027.585444
2.0,225,9121.449393
2.0,225,9205.71338
2.0,225,9299.001724
3.0,225,9392.74179
2.0,225,9486.489451
0.0,225,9571.648528
0.0,225,9665.592395
3.0,225,9759.633052
0.0,225,9853.039668
2.0,225,9938.294006
2.0,225,10032.288603
0.0,225,10126.283309
0.0,225,10220.106978
2.0,225,10306.145403
3.0,225,10399.791462
3.0,225,10493.57184
2.0,225,10587.586767
2.0,225,10672.786062
0.0,225,10766.238912
2.0,225,10859.61145
2.0,225,10953.04761
0.0,225,11038.426479
3.0,225,11132.902471
2.0,225,11226.461002
2.0,225,11320.007437
2.0,225,11404.763011
2.0,225,11497.816175
3.0,225,11591.239653
0.0,225,11684.668509
2.0,225,11769.314914
0.0,225,11862.178995
2.0,225,11954.926031
0.0,225,12047.551344
2.0,225,12140.918049
1.0,225,12225.200477
3.0,225,12317.664417
2.0,225,12410.120649
2.0,225,12502.651594
3.0,225,12586.069531
2.0,225,12678.542414
0.0,225,12770.901206
0.0,225,12863.511906
0.0,225,12947.506449
2.0,225,13039.758888
0.0,225,13132.203262
3.0,225,13225.372913
2.0,225,13309.531176
2.0,225,13403.628326
2.0,225,13497.296407
2.0,225,13590.634416
0.0,225,13675.895685
2.0,225,13769.614436
0.0,225,13863.313101
2.0,225,13957.524138
2.0,225,14042.491297
2.0,225,14136.255981
3.0,225,14230.050417
2.0,225,14324.385899
0.0,225,14410.016075
2.0,225,14503.878063
0.0,225,14598.008576
2.0,225,14692.938639
2.0,225,14786.93813
2.0,225,14872.786976
0.0,225,14967.358001
4.0,225,15061.446647
2.0,225,15155.554961
2.0,225,15240.428121
2.0,225,15333.978414
0.0,225,15427.84848
2.0,225,15520.982478
2.0,225,15606.081416
0.0,225,15700.111424
0.0,225,15794.105181
0.0,225,15888.041272
2.0,225,15973.179514
3.0,225,16067.352436
2.0,225,16161.382316
2.0,225,16255.150242
0.0,225,16339.787629
2.0,225,16433.604549
2.0,225,16527.345172
2.0,225,16622.619066
2.0,225,16709.655318
3.0,225,16803.875943
3.0,225,16897.957665
2.0,225,16992.132782
0.0,225,17077.179359
0.0,225,17171.662781
2.0,225,17266.099159
2.0,225,17359.895947
1.0,225,17445.282376
2.0,225,17539.141831
3.0,225,17632.956813
2.0,225,17727.402335
0.0,225,17820.748448
2.0,225,17906.2314
2.0,225,17999.78251
3.0,225,18093.751651
2.0,225,18187.638697
2.0,225,18272.90672
3.0,225,18367.067414
1.0,225,18461.117609
3.0,225,18555.455061
1.0,225,18641.176353
2.0,225,18735.480715
0.0,225,18830.303656
2.0,225,18924.38214
2.0,225,19009.514042
0.0,225,19103.299057
0.0,225,19197.746694
0.0,225,19291.419741
2.0,225,19376.455629
3.0,225,19470.872271
2.0,225,19565.614898
2.0,225,19660.418015
2.0,225,19745.573416
1.0,225,19839.96947
2.0,225,19935.058509
2.0,225,20030.115274
1.0,225,20116.502565
2.0,225,20211.105749
3.0,225,20305.732907
2.0,225,20400.855293
1.0,225,20486.82474
2.0,225,20580.849773
2.0,225,20676.287073
3.0,225,20770.967088
0.0,225,20865.682986
2.0,225,20951.489563
1.0,225,21046.138186
3.0,225,21140.204839
2.0,225,21234.559685
1.0,225,21319.229779
3.0,225,21413.072271
2.0,225,21506.961549
0.0,225,21600.996698
0.0,225,21686.046166
0.0,225,21779.832797
3.0,225,21873.447038
2.0,225,21966.936062
2.0,225,22051.568774
3.0,225,22145.856153
2.0,225,22240.232456
2.0,225,22333.97255
2.0,225,22419.051696
0.0,225,22513.210886
0.0,225,22607.558549
2.0,225,22702.232084
0.0,225,22787.990236
2.0,225,22882.837136
3.0,225,22977.371469
3.0,225,23071.678499
3.0,225,23157.449743
2.0,225,23252.013913
2.0,225,23346.551285
2.0,225,23440.927708
0.0,225,23527.17084
0.0,225,23621.954051
0.0,225,23716.651336
3.0,225,23811.055673
2.0,225,23905.663336
2.0,225,23991.538467
0.0,225,24086.286392
0.0,225,24181.498464
1.0,225,24276.075334
2.0,225,24361.780474
2.0,225,24456.362812
3.0,225,24550.564444
0.0,225,24645.117666
3.0,225,24730.26063
2.0,225,24824.172738
2.0,225,24918.000539
2.0,225,25011.604047
1.0,225,25096.717076
0.0,225,25190.781945
3.0,225,25284.80007
0.0,225,25378.84657
4.0,225,25464.160409
0.0,225,25558.399121
2.0,225,25652.632633
2.0,225,25747.074539
2.0,225,25832.629578
3.0,225,25926.777862
1.0,225,26021.565083
3.0,225,26116.163543
2.0,225,26201.955255
0.0,225,26296.36402
0.0,225,26390.892191
2.0,225,26485.459372
2.0,225,26579.87072
2.0,225,26664.7403
2.0,225,26759.039356
0.0,225,26853.895567
0.0,225,26948.322926
0.0,225,27034.168331
3.0,225,27129.155828
