#{"t_start": 1568105718.9330087, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
2.0,225,102.848876
1.0,225,199.038418
0.0,225,295.011891
10.0,225,391.427656
0.0,225,478.494709
3.0,225,574.534103
2.0,225,670.196264
3.0,225,765.438723
3.0,225,852.275444
0.0,225,947.34979
0.0,225,1041.771379
0.0,225,1136.217078
3.0,225,1221.746743
1.0,225,1315.813923
3.0,225,1410.476328
3.0,225,1504.439371
3.0,225,1589.902686
1.0,225,1684.212638
3.0,225,1778.262535
2.0,225,1871.868422
1.0,225,1957.054524
2.0,225,2050.784304
0.0,225,2144.260158
1.0,225,2238.332644
2.0,225,2323.39722
2.0,225,2417.225672
2.0,225,2510.951819
1.0,225,2604.407867
0.0,225,2688.962307
2.0,225,2782.142356
0.0,225,2875.7713
2.0,225,2969.567062
2.0,225,3063.092499
2.0,225,3148.162291
2.0,225,3241.824452
2.0,225,3335.768778
2.0,225,3429.235677
2.0,225,3514.606502
2.0,225,3608.031468
2.0,225,3700.447052
1.0,225,3793.851023
2.0,225,3878.37762
2.0,225,3971.751229
3.0,225,4065.084433
1.0,225,4158.522259
3.0,225,4243.718791
1.0,225,4337.688375
0.0,225,4431.76339
2.0,225,4525.793771
1.0,225,4611.161687
3.0,225,4704.948295
0.0,225,4798.802355
2.0,225,4892.829804
2.0,225,4978.156872
2.0,225,5071.883218
1.0,225,5165.866116
3.0,225,5259.220228
3.0,225,5344.191267
2.0,225,5438.118519
3.0,225,5532.346796
0.0,225,5625.754587
2.0,225,5710.814456
2.0,225,5804.606116
10.0,225,5898.530336
0.0,225,5992.295346
3.0,225,6086.540093
2.0,225,6172.061055
2.0,225,6266.012431
2.0,225,6360.114373
0.0,225,6454.281599
0.0,225,6539.865978
2.0,225,6633.690318
3.0,225,6727.49403
3.0,225,6821.322202
1.0,225,6906.927749
2.0,225,7001.063658
1.0,225,7095.066691
2.0,225,7189.088641
1.0,225,7274.331316
2.0,225,7368.732374
2.0,225,7463.008386
13.0,225,7557.190342
0.0,225,7642.784945
2.0,225,7737.128211
2.0,225,7831.403104
0.0,225,7925.716421
2.0,225,8011.533616
3.0,225,8105.655944
3.0,225,8200.275889
2.0,225,8293.953395
0.0,225,8379.372829
3.0,225,8473.500562
2.0,225,8567.6958
0.0,225,8661.382136
3.0,225,8746.322018
2.0,225,8840.281139
3.0,225,8933.859669
1.0,225,9028.130374
2.0,225,9121.991296
12.0,225,9206.253901
2.0,225,9299.530526
0.0,225,9393.261305
3.0,225,9487.031932
2.0,225,9572.200953
3.0,225,9666.159344
2.0,225,9760.165029
1.0,225,9853.711781
2.0,225,9938.835282
2.0,225,10032.832426
3.0,225,10126.82486
2.0,225,10220.660087
0.0,225,10306.710006
3.0,225,10400.329768
2.0,225,10494.107125
0.0,225,10588.13083
1.0,225,10673.339047
3.0,225,10766.773784
2.0,225,10860.146181
2.0,225,10953.552176
10.0,225,11038.971345
0.0,225,11133.445348
3.0,225,11227.007069
1.0,225,11320.543089
2.0,225,11405.307509
2.0,225,11498.334457
0.0,225,11591.781735
0.0,225,11685.201915
0.0,225,11769.855781
2.0,225,11862.733117
0.0,225,11955.466763
0.0,225,12048.089963
10.0,225,12141.460199
2.0,225,12225.683354
2.0,225,12318.208949
2.0,225,12410.662495
0.0,225,12503.18907
3.0,225,12586.611814
1.0,225,12679.084041
2.0,225,12771.453309
0.0,225,12864.03743
2.0,225,12948.039272
2.0,225,13040.319263
3.0,225,13132.747066
2.0,225,13225.902009
1.0,225,13310.06551
2.0,225,13404.165586
0.0,225,13497.831922
2.0,225,13591.160071
2.0,225,13676.450087
0.0,225,13770.163369
3.0,225,13863.846177
3.0,225,13958.058158
3.0,225,14043.0394
0.0,225,14136.802219
2.0,225,14230.605141
2.0,225,14324.924181
2.0,225,14410.549759
3.0,225,14504.431347
3.0,225,14598.718098
2.0,225,14693.484361
0.0,225,14787.476938
0.0,225,14873.335103
2.0,225,14967.886153
2.0,225,15061.988763
2.0,225,15156.074616
3.0,225,15240.942981
0.0,225,15334.520897
2.0,225,15428.388241
0.0,225,15521.526579
0.0,225,15606.620391
2.0,225,15700.663798
13.0,225,15794.607351
2.0,225,15888.57916
2.0,225,15973.722695
0.0,225,16067.892148
0.0,225,16161.937109
2.0,225,16255.696161
3.0,225,16340.345888
0.0,225,16434.154729
0.0,225,16527.846164
2.0,225,16623.162442
2.0,225,16710.194105
2.0,225,16804.422028
0.0,225,16898.507303
2.0,225,16992.657813
3.0,225,17077.719999
3.0,225,17172.207931
2.0,225,17266.634202
3.0,225,17360.438238
0.0,225,17445.823095
0.0,225,17539.738992
1.0,225,17633.503843
2.0,225,17727.944967
2.0,225,17821.320109
0.0,225,17906.777068
3.0,225,18000.32246
2.0,225,18094.31802
0.0,225,18188.182186
2.0,225,18273.450133
2.0,225,18367.615861
2.0,225,18461.656972
0.0,225,18555.998235
3.0,225,18641.70946
2.0,225,18736.019044
