opt_feat_var,ev,advstd,rew_mean,rank,opt_approxkl,retmean,retstd,total_secs,opt_vf,opt_tot,ups,opt_ent,opt_aux,opt_dyn_loss,opt_clipfrac,n_updates,opt_pg,vpredmean,tps,advmean,recent_best_ext_ret,vpredstd,epcount,best_ext_ret,eprew_recent,tcount,eplen,eprew
55.676758,-0.004957079887390137,0.1138991,20.857803,0,6.923413e-13,3.7911663,0.11361784,28211.321099996567,0.0060724374,0.045646027,0.018964960001100376,0.79238725,0.040503804,20.800732,0.0,539,0.04036598,3.7817388,310.72190465802856,0.009427564,,0.11840599,39168.0,23.0,2.3203125,8812800.0,225.0,2.42
55.24358,-0.2681180238723755,0.12343387,21.791317,0,6.137959e-13,3.8469603,0.1096111,28263.94056248665,0.009109148,-0.044969015,0.0190043750482721,0.77360886,0.08729468,22.012833,0.0,540,-0.053304553,3.8282645,311.36768079089006,0.018695846,13.0,0.11133994,39296.0,23.0,1.984375,8841600.0,225.0,1.91
55.680805,-0.29500842094421387,0.11718499,21.29463,0,6.409486e-13,3.836584,0.10297592,28316.42272210121,0.007112247,0.007974453,0.019054093950099483,0.81156266,0.059345625,21.550045,0.0,541,0.0016737692,3.8214746,312.1822752784299,0.015109688,,0.109721884,39296.0,23.0,1.984375,8841600.0,225.0,1.91
54.12545,-0.1894134283065796,0.11968734,21.889404,0,5.8589364e-13,3.843405,0.10974426,28369.213021993637,0.007075685,0.041894957,0.018942874013554944,0.79669416,0.07660901,21.806885,0.0,542,0.035615966,3.8207126,310.3600478380842,0.022692509,13.0,0.108775906,39424.0,23.0,2.0546875,8870400.0,225.0,1.78
54.069954,-0.4205251932144165,0.11239982,20.585007,0,7.0414356e-13,3.829472,0.094306394,28421.329963445663,0.006378511,0.12692718,0.01918761869248409,0.8324018,0.051218607,19.900139,0.0,543,0.121381074,3.841375,314.36994465765935,-0.011903204,,0.10914682,39424.0,23.0,2.0546875,8870400.0,225.0,1.78
53.985672,-0.182822585105896,0.121753395,21.25224,0,6.4561876e-13,3.8410819,0.111949265,28474.31258392334,0.0072504026,0.057467505,0.01887411364300749,0.8182741,0.07324782,21.01609,0.0,544,0.051035378,3.8356628,309.2334779270347,0.005419043,13.0,0.115541376,39552.0,23.0,1.8359375,8899200.0,225.0,1.8
52.537437,-0.485942006111145,0.11880814,21.371124,0,5.9062114e-13,3.8633423,0.097464226,28526.856669425964,0.0066022943,0.07320719,0.01903163772733377,0.8034307,0.09214628,21.191006,0.0,545,0.06740833,3.8609686,311.8143525246365,0.0023737988,12.0,0.1076708,39680.0,23.0,1.984375,8928000.0,225.0,2.05
51.483482,-0.2688620090484619,0.113963634,20.528107,0,6.4344396e-13,3.8211913,0.10117172,28579.75204181671,0.0062050754,0.059067454,0.018905245483722674,0.75461674,0.06190639,20.425478,0.0,546,0.053616997,3.8287044,309.7435420053123,-0.007513173,,0.11093727,39680.0,23.0,1.984375,8928000.0,225.0,2.05
54.010353,-0.16429603099822998,0.12354551,21.303772,0,7.296501e-13,3.8285167,0.11449731,28632.70856499672,0.007308418,0.013088724,0.01888341492134662,0.79291445,0.070018835,21.055126,0.0,547,0.0065732207,3.821343,309.38587007134305,0.007173787,13.0,0.11474384,39808.0,23.0,1.765625,8956800.0,225.0,1.71
50.595688,-0.340404748916626,0.1096211,20.525677,0,7.4371564e-13,3.8120015,0.094683915,28685.105580091476,0.005857502,0.066602156,0.019085056623770566,0.8190182,0.085547626,20.210884,0.0,548,0.061563674,3.814261,312.68956772385695,-0.0022595818,,0.107649066,39808.0,23.0,1.765625,8956800.0,225.0,1.71
51.389618,-0.18512701988220215,0.12128368,20.91085,0,6.9245575e-13,3.7956457,0.11140891,28737.81901359558,0.0075258324,-0.10746841,0.018970496390111516,0.7851383,0.0918448,21.32056,0.0,549,-0.11420911,3.791757,310.8126128555871,0.0038886056,13.0,0.11202913,39936.0,23.0,1.953125,8985600.0,225.0,1.96
54.787323,-0.3699173927307129,0.1139093,20.49141,0,6.6833827e-13,3.7951856,0.09732222,28790.55435013771,0.005776055,0.045532044,0.018962617204521186,0.82681865,0.045974858,20.332424,0.0,550,0.040582806,3.7977157,310.6835202788751,-0.002530207,,0.106273755,39936.0,23.0,1.953125,8985600.0,225.0,1.96
52.632057,-0.03313946723937988,0.124650836,21.2327,0,7.505494e-13,3.8395348,0.122635365,28843.694323301315,0.007952244,0.048241995,0.018818225536570168,0.80953497,0.09127761,21.240353,0.0,551,0.041099288,3.8277845,308.3178071911656,0.011750169,21.0,0.12078406,40064.0,23.0,2.1796875,9014400.0,225.0,2.2
51.645844,-0.41155242919921875,0.117359005,20.958252,0,6.0932466e-13,3.899781,0.098779745,28896.350966453552,0.0074673076,0.036421694,0.018990956128913782,0.786669,0.061302252,20.775965,0.0,552,0.029741056,3.9162145,311.1478252161234,-0.016433753,12.0,0.11133537,40192.0,23.0,2.1171875,9043200.0,225.0,2.2
49.098976,0.022079825401306152,0.11840403,19.991488,0,7.7997385e-13,3.8566542,0.11973325,28949.08629179001,0.006438813,0.102542095,0.018962621233867556,0.8496907,0.0748474,19.77115,0.0,553,0.096952975,3.8818102,310.68358629568604,-0.025156021,,0.12053607,40192.0,23.0,2.1171875,9043200.0,225.0,2.2
52.120182,-0.3550291061401367,0.12436102,20.90578,0,6.697463e-13,3.8358717,0.10683411,29002.015098571777,0.0075094057,0.009864738,0.01889330330311636,0.8179832,0.092650466,21.095835,0.0,554,0.003173316,3.8333888,309.5478813182584,0.0024829654,13.0,0.11209648,40320.0,23.0,2.34375,9072000.0,225.0,2.4
51.469894,-0.2777184247970581,0.11227866,20.50643,0,6.8421885e-13,3.8395205,0.09932983,29054.817751646042,0.0062850574,0.0076035513,0.0189384423277661,0.85173357,0.08199367,20.146479,0.0,555,0.0021702275,3.8453178,310.28743909811976,-0.005797291,,0.10858808,40320.0,23.0,2.34375,9072000.0,225.0,2.4
53.100883,-0.36679792404174805,0.12015275,20.820614,0,6.8716235e-13,3.8205419,0.10277359,29107.569105386734,0.007389048,-0.031716354,0.01895685947541105,0.7448065,0.08718201,20.926334,0.0,556,-0.038360596,3.816648,310.58918564513465,0.0038940008,12.0,0.11036084,40448.0,23.0,1.78125,9100800.0,225.0,1.81
52.986004,-0.38514745235443115,0.111284114,20.10242,0,6.1438083e-13,3.839754,0.09455515,29159.858137607574,0.0061288574,-0.17148548,0.019124469463816875,0.77939963,0.052278027,20.696867,0.0,557,-0.17683494,3.8593075,313.3353076951757,-0.019553235,,0.10793934,40448.0,23.0,1.78125,9100800.0,225.0,1.81
51.112488,-0.0722271203994751,0.124651685,21.211086,0,6.6149197e-13,3.856515,0.12038012,29213.01718020439,0.008351627,0.03502568,0.018811474984312012,0.7713563,0.09179921,20.896713,0.0,558,0.027445408,3.8501678,308.207206142968,0.00634705,12.0,0.11560999,40576.0,23.0,1.90625,9129600.0,225.0,1.94
53.646027,-0.29175662994384766,0.11750121,21.276878,0,6.050876e-13,3.8891954,0.103383675,29265.366995334625,0.008128478,-0.16354333,0.01910226421071861,0.7696162,0.08022761,22.129936,0.0,559,-0.1709022,3.8907657,312.9714968284137,-0.0015704368,12.0,0.11116483,40704.0,23.0,2.0234375,9158400.0,225.0,1.98
49.390766,-0.007954955101013184,0.11846574,20.354115,0,7.572805e-13,3.8643217,0.11799733,29318.13463306427,0.0070743132,0.01858336,0.018951009425957333,0.7923762,0.07005521,20.196304,0.0,560,0.012301423,3.8721132,310.49333843488495,-0.0077916686,,0.11788391,40704.0,23.0,2.0234375,9158400.0,225.0,1.98
54.694817,-0.21656227111816406,0.124452285,21.294966,0,6.684107e-13,3.8509772,0.11283289,29371.068276405334,0.0077356994,-0.025405157,0.018891577017602107,0.74476194,0.06844792,21.241537,0.0,561,-0.032396093,3.8390126,309.5195978563929,0.011964813,10.0,0.1173193,40832.0,23.0,1.8828125,9187200.0,225.0,1.93
52.58631,-0.04831218719482422,0.11896501,20.571995,0,6.630256e-13,3.8404872,0.11619139,29423.827684640884,0.007905639,-0.15065844,0.01895396543371743,0.7586581,0.062546544,21.374487,0.0,562,-0.15780541,3.841081,310.54176966602637,-0.0005936166,,0.120841384,40832.0,23.0,1.8828125,9187200.0,225.0,1.93
53.61238,-0.1544039249420166,0.1255937,21.51614,0,6.864548e-13,3.8742557,0.116893135,29476.426681280136,0.008054008,-0.045305744,0.019011769499301733,0.7884447,0.0781671,21.704542,0.0,563,-0.052571304,3.8561954,311.4888314765596,0.018060304,13.0,0.12142401,40960.0,23.0,2.0546875,9216000.0,225.0,2.1
55.587875,-0.34205639362335205,0.115760446,21.022259,0,7.156387e-13,3.8952465,0.099925146,29528.741713762283,0.006977625,0.0034285472,0.019114964715758426,0.7648145,0.05062034,21.110428,0.0,564,-0.0027842633,3.8910098,313.17958190298606,0.0042362646,,0.112859055,40960.0,23.0,2.0546875,9216000.0,225.0,2.1
53.462135,-0.1955169439315796,0.124629185,21.240856,0,7.2160745e-13,3.875805,0.11398347,29580.987825632095,0.009374325,-0.052998353,0.019140180277755818,0.8008286,0.114406966,21.378689,0.0,565,-0.061571848,3.8698661,313.5927136707513,0.005938693,13.0,0.11219472,41088.0,23.0,1.8125,9244800.0,225.0,1.67
56.22421,-0.5201964378356934,0.11482666,20.633604,0,6.1270514e-13,3.9179935,0.0931307,29633.26844906807,0.006697948,-0.0054484634,0.019127545432289228,0.80041057,0.034445427,20.699898,0.0,566,-0.011346001,3.9328992,313.3857043626267,-0.014905767,,0.10720791,41088.0,23.0,1.8125,9244800.0,225.0,1.67
53.14258,-0.1260209083557129,0.118578665,20.990967,0,6.6904707e-13,3.87955,0.11174635,29685.898809671402,0.007072122,-0.048669185,0.019000439832378438,0.7838768,0.103221655,21.573755,0.0,567,-0.05495743,3.8863955,311.3032062136883,-0.006845435,12.0,0.11547256,41216.0,23.0,2.046875,9273600.0,225.0,1.94
53.44796,-0.306801438331604,0.12352181,21.22131,0,7.226785e-13,3.913087,0.10805351,29738.720427274704,0.007236074,0.05817404,0.01893164286467228,0.76830906,0.07510353,21.102749,0.0,568,0.051706273,3.9104753,310.17603669479064,0.0026116844,20.0,0.10975478,41344.0,23.0,2.0234375,9302400.0,225.0,2.19
55.0986,-0.48288846015930176,0.1161247,20.79971,0,7.2219823e-13,3.9164443,0.095360905,29791.024034261703,0.0061137965,0.01849785,0.01911914029654892,0.79656774,0.050542243,20.788382,0.0,569,0.013180621,3.9164972,313.2479946186575,-5.2633986e-05,,0.11101179,41344.0,23.0,2.0234375,9302400.0,225.0,2.19
52.604904,-0.3078974485397339,0.12209804,21.388899,0,6.444417e-13,3.8766818,0.106763266,29843.455416202545,0.007321402,0.019083327,0.019072547069773974,0.7933527,0.088286355,21.216232,0.0,570,0.012555278,3.8639088,312.4846111911768,0.012773303,14.0,0.10922156,41472.0,23.0,2.1484375,9331200.0,225.0,2.21
55.3599,-0.31995880603790283,0.11465304,20.69118,0,6.988152e-13,3.852806,0.099794224,29895.4254591465,0.0056488295,0.0052544656,0.019241854409826446,0.7522758,0.037355423,20.661503,0.0,571,0.00035791192,3.8461266,315.2585426505965,0.0066797505,,0.112146944,41472.0,23.0,2.1484375,9331200.0,225.0,2.21
54.674828,-0.21216809749603271,0.12030467,21.062088,0,7.6182886e-13,3.9079933,0.109270036,29948.02716088295,0.0068544648,-0.014261901,0.019010791799289887,0.78800535,0.072106324,21.17731,0.0,572,-0.020328362,3.9069662,311.4728128395655,0.0010275227,13.0,0.11477917,41600.0,23.0,1.8515625,9360000.0,225.0,1.84
58.048615,-0.6814185380935669,0.111934416,20.853825,0,6.805634e-13,3.9001758,0.08632284,30000.181541204453,0.006442221,-0.023495669,0.0191738449164875,0.7662735,0.042766415,20.65065,0.0,573,-0.029171616,3.902343,314.1442751117312,-0.0021669664,,0.10541965,41600.0,23.0,1.8515625,9360000.0,225.0,1.84
54.99762,-0.16248905658721924,0.11987569,21.62936,0,7.1822886e-13,3.854135,0.11118256,30052.890548706055,0.008843306,-0.09623721,0.018972089352462262,0.7781886,0.078571245,22.243473,0.0,574,-0.10430233,3.831958,310.8387119507417,0.022176862,5.0,0.11328602,41728.0,23.0,1.7578125,9388800.0,225.0,1.81
55.36815,-0.3107661008834839,0.12196058,21.307924,0,6.7909214e-13,3.8390596,0.10652631,30105.6550617218,0.007122961,0.02980199,0.0189521317045333,0.7727066,0.09611173,21.653536,0.0,575,0.023451736,3.8192158,310.5117258470736,0.019843578,13.0,0.106408484,41856.0,23.0,2.25,9417600.0,225.0,2.28
56.380108,-0.276858925819397,0.111129515,20.835257,0,7.1652694e-13,3.83227,0.098346286,30158.596160888672,0.0066274856,-0.07254288,0.018888916470132293,0.8201679,0.065222204,21.086329,0.0,576,-0.0783502,3.8131337,309.4760074466475,0.019136183,,0.111474685,41856.0,23.0,2.25,9417600.0,225.0,2.28
57.153164,-0.22962677478790283,0.12383625,22.328514,0,7.276096e-13,3.9307482,0.11167632,30211.613046884537,0.009252991,0.034939077,0.01886191505246077,0.75922936,0.05622091,22.259138,0.0,577,0.026445314,3.8886342,309.0336162195172,0.04211397,13.0,0.108934194,41984.0,23.0,1.890625,9446400.0,225.0,2.01
55.050415,-0.3785362243652344,0.117194094,21.594646,0,7.1159577e-13,3.9316988,0.09981519,30263.88938307762,0.0077511077,-0.0106478,0.019129114104447956,0.7943478,0.066097975,21.735851,0.0,578,-0.01760456,3.9060936,313.4114054872753,0.025605015,,0.11173249,41984.0,23.0,1.890625,9446400.0,225.0,2.01
54.408333,-0.37954258918762207,0.12324278,22.146132,0,7.92092e-13,3.94162,0.10492861,30316.896169900894,0.0075425296,0.05093575,0.018865508738231018,0.753815,0.06273352,21.945637,0.0,579,0.044147037,3.9072757,309.092495167177,0.034344576,14.0,0.110543706,42112.0,23.0,1.875,9475200.0,225.0,1.72
57.22035,-0.7279069423675537,0.11047175,21.330105,0,6.3344414e-13,3.976964,0.08404097,30369.560975790024,0.005821561,0.052030403,0.018988012641786012,0.74142295,0.04455181,21.110786,0.0,580,0.046950266,3.9710488,311.099599123022,0.005915196,,0.10301849,42112.0,23.0,1.875,9475200.0,225.0,1.72
56.538727,-0.17091822624206543,0.122195564,22.149706,0,7.150315e-13,3.9563763,0.11292554,30422.53043794632,0.008583614,-0.16245708,0.018878802224748345,0.7775409,0.07177553,22.646528,0.0,581,-0.17026316,3.9270992,309.3102956502769,0.029276796,12.0,0.11055691,42240.0,23.0,1.6171875,9504000.0,225.0,1.65
53.315594,-0.35995376110076904,0.12839149,22.097593,0,6.561131e-13,4.0311985,0.11009667,30475.436160564423,0.009165932,0.0698186,0.018901546950193717,0.78348464,0.108813,21.928608,0.0,582,0.06143615,4.014394,309.68294523197386,0.016804801,14.0,0.11379858,42368.0,23.0,1.9609375,9532800.0,225.0,1.92
54.061913,-0.15727365016937256,0.11500088,20.780224,0,8.0364144e-13,4.025085,0.10690134,30528.348795890808,0.0084596295,-0.122955695,0.018899077580083003,0.7380574,0.064595416,21.382252,0.0,583,-0.13067727,4.039064,309.6424870720799,-0.013978942,,0.116180114,42368.0,23.0,1.9609375,9532800.0,225.0,1.92
54.12386,-0.22988998889923096,0.12243493,22.04331,0,6.9652823e-13,4.00768,0.1104008,30581.218812465668,0.007838686,0.004213187,0.01891431220915321,0.7801542,0.07116313,22.108017,0.0,584,-0.002845345,3.988922,309.8920912347662,0.018757802,11.0,0.11143732,42496.0,23.0,1.6484375,9561600.0,225.0,1.59
54.359337,-0.5979254245758057,0.11587828,20.979301,0,6.8492504e-13,4.05459,0.09166928,30634.320946455002,0.0064697526,-0.03200354,0.01883163490568677,0.7806617,0.051208526,21.25338,0.0,585,-0.037692633,4.0678463,308.537506294772,-0.013255712,,0.11074933,42496.0,23.0,1.6484375,9561600.0,225.0,1.59
52.727726,-0.22270989418029785,0.12201039,21.484907,0,6.5872384e-13,4.00607,0.11034054,30687.40339899063,0.007204737,0.061599415,0.018838617136779687,0.74958915,0.06810661,21.142698,0.0,586,0.055144265,3.999886,308.6519031689984,0.006183707,14.0,0.11045052,42624.0,23.0,1.7265625,9590400.0,225.0,1.66
58.236664,-0.5331931114196777,0.11702832,21.373468,0,7.1094557e-13,4.014303,0.09451321,30740.084130764008,0.0070393183,0.0413863,0.018982272385695585,0.790184,0.034410693,21.229315,0.0,587,0.03513716,4.008666,311.00555076723646,0.0056371465,,0.107949294,42624.0,23.0,1.7265625,9590400.0,225.0,1.66
53.338276,-0.26959919929504395,0.12269706,22.067774,0,8.0459456e-13,4.0227685,0.10889321,30793.347203731537,0.007089882,0.06671027,0.01877473349330837,0.7662511,0.09663207,21.794344,0.0,588,0.060386643,4.006301,307.60523355436436,0.01646753,11.0,0.112962075,42752.0,23.0,1.890625,9619200.0,225.0,1.89
56.57643,-0.4409935474395752,0.122002415,21.846405,0,7.2464333e-13,4.0808086,0.10163362,30846.134724378586,0.0067040552,0.0774523,0.018943871349561183,0.76025605,0.073335916,21.684483,0.0,589,0.071508504,4.075944,310.3763881912104,0.004864613,10.0,0.10894586,42880.0,23.0,1.8046875,9648000.0,225.0,1.8
52.660427,-0.16192424297332764,0.11766585,20.798967,0,6.6363636e-13,4.0482054,0.1091595,30899.03443288803,0.0067776483,0.03258748,0.018903695845912855,0.79341555,0.061198898,20.90016,0.0,590,0.026603246,4.0637054,309.7181527394362,-0.015499476,,0.116467476,42880.0,23.0,1.8046875,9648000.0,225.0,1.8
54.41042,-0.22500622272491455,0.1273052,21.51104,0,7.9083533e-13,4.0484934,0.11502095,30952.150516033173,0.0077934433,-0.111471854,0.018826689409071527,0.80106515,0.07983177,21.954187,0.0,591,-0.11846423,4.0507374,308.4564792782279,-0.0022445542,13.0,0.11681402,43008.0,23.0,1.8671875,9676800.0,225.0,1.92
55.459187,-0.6729689836502075,0.112455055,20.72926,0,7.420181e-13,4.015471,0.08694308,31004.42086291313,0.0072636674,0.057012107,0.01913130598303736,0.771356,0.05046955,20.498583,0.0,592,0.050519794,4.0255895,313.4473172260841,-0.010118404,,0.10533137,43008.0,23.0,1.8671875,9676800.0,225.0,1.92
56.018093,-0.32803964614868164,0.119891584,21.657293,0,7.6951336e-13,3.9842548,0.10403589,31057.489481449127,0.007288367,0.014903503,0.018843528013108502,0.80672306,0.05572111,21.583345,0.0,593,0.008421859,3.9662404,308.7323629667697,0.018014502,13.0,0.10570908,43136.0,23.0,2.09375,9705600.0,225.0,2.09
55.66494,-0.5528132915496826,0.110671654,20.920992,0,7.485975e-13,3.984089,0.088813044,31110.367988348007,0.0056878994,-0.03289658,0.01891127527319007,0.8040043,0.039609607,21.164392,0.0,594,-0.037780475,3.985436,309.8423340759461,-0.0013471551,,0.102564886,43136.0,23.0,2.09375,9705600.0,225.0,2.09
54.4222,-0.2315448522567749,0.12190021,21.76705,0,7.5762633e-13,3.9838634,0.10984476,31163.388463497162,0.006575514,0.18669555,0.018860638219232246,0.8032468,0.07195177,20.860369,0.0,595,0.18092328,3.961038,309.0126965839011,0.022825236,4.0,0.11178704,43264.0,23.0,1.609375,9734400.0,225.0,1.67
55.150196,-0.49072933197021484,0.12309136,21.439999,0,7.7929156e-13,4.0142155,0.100815706,31216.540001392365,0.0071138996,0.08377818,0.018814131059983086,0.7860059,0.080588445,21.063005,0.0,596,0.07745029,4.0098205,308.2507232867629,0.004395133,12.0,0.105618194,43392.0,23.0,1.8359375,9763200.0,225.0,1.74
51.760998,-0.526019811630249,0.109635435,20.204014,0,7.1983316e-13,3.9370518,0.088750504,31269.36716723442,0.005565926,0.0563748,0.018929654545349266,0.74300426,0.048937287,20.139065,0.0,597,0.05155188,3.9508224,310.1434600710024,-0.013770191,,0.10582874,43392.0,23.0,1.8359375,9763200.0,225.0,1.74
56.94976,-0.47973573207855225,0.12112007,21.161667,0,7.698341e-13,3.9519715,0.09956898,31322.27075791359,0.008399946,0.03640884,0.01890230865546447,0.770256,0.0695087,21.229185,0.0,598,0.028779153,3.9415147,309.6954250111299,0.010456984,13.0,0.10434884,43520.0,23.0,1.9296875,9792000.0,225.0,1.88
54.783672,-0.3360111713409424,0.11427214,20.322197,0,7.8333043e-13,3.9314919,0.09886335,31375.105557203293,0.007159706,-0.025688324,0.018926919633342556,0.7628352,0.072213784,20.306273,0.0,599,-0.032085195,3.9400394,310.09865127268444,-0.008547355,,0.104958676,43520.0,23.0,1.9296875,9792000.0,225.0,1.88
52.373848,-0.2505459785461426,0.122773096,21.607334,0,8.30291e-13,3.9960768,0.10978762,31428.11821770668,0.0069810012,0.16260478,0.018863418483516803,0.79752696,0.0795916,21.265749,0.0,600,0.1564213,3.9757633,309.0582484339393,0.020313682,12.0,0.107954316,43648.0,23.0,1.859375,9820800.0,225.0,1.85
52.926994,-0.4288431406021118,0.11676372,20.59541,0,7.520929e-13,4.004755,0.097682245,31480.849838256836,0.006571421,0.010072671,0.018963953498240222,0.7627512,0.05573331,20.080557,0.0,601,0.004264001,4.016598,310.7054141151678,-0.011842837,,0.11149408,43648.0,23.0,1.859375,9820800.0,225.0,1.85
54.148712,-0.20434093475341797,0.12418916,21.286392,0,8.0432167e-13,4.013665,0.11316417,31533.715149879456,0.007614157,0.04879694,0.01891599556129595,0.7904857,0.065503344,21.27387,0.0,602,0.041973267,4.0109806,309.9196712762728,0.0026844768,12.0,0.11335706,43776.0,23.0,1.921875,9849600.0,225.0,1.98
57.19862,-0.3585115671157837,0.12174779,21.546524,0,6.942641e-13,4.0311193,0.10445504,31586.48512363434,0.008344244,0.09364633,0.018950170501221254,0.75535107,0.05375941,21.289042,0.0,603,0.08605745,4.0282125,310.47959349200903,0.0029072072,13.0,0.11293187,43904.0,23.0,2.0,9878400.0,225.0,2.09
51.57358,-0.24638676643371582,0.11640184,20.611109,0,7.45969e-13,4.0097075,0.10426377,31639.667977809906,0.009597602,-0.05769552,0.01880305251573736,0.72526944,0.065065116,20.878487,0.0,604,-0.06656785,4.014476,308.0692124178409,-0.004768516,,0.11407294,43904.0,23.0,2.0,9878400.0,225.0,2.09
52.53386,-0.36431384086608887,0.12348445,21.5064,0,7.5310016e-13,4.1139565,0.1057195,31692.524562835693,0.008065673,0.19565485,0.01891911858308905,0.7813123,0.08215854,20.795681,0.0,605,0.1883705,4.117099,309.970838865331,-0.0031421222,13.0,0.112027615,44032.0,23.0,1.78125,9907200.0,225.0,1.72
56.751404,-0.38150715827941895,0.11397856,20.931147,0,7.965296e-13,4.1053042,0.096972056,31744.855041980743,0.0066008484,0.0338287,0.019109322451036456,0.78591806,0.038791433,20.847912,0.0,606,0.028013773,4.12223,313.0871390377813,-0.01692592,,0.10864119,44032.0,23.0,1.78125,9907200.0,225.0,1.72
55.55568,-0.2486112117767334,0.12583198,21.54213,0,7.77295e-13,4.0953293,0.11261011,31797.856369256973,0.010838608,-0.08415921,0.0188674520316868,0.7506565,0.07241187,22.142956,0.0,607,-0.09424716,4.091532,309.1243340871565,0.0037968452,13.0,0.11244929,44160.0,23.0,2.0,9936000.0,225.0,2.04
59.032574,-0.2744714021682739,0.11709685,21.323532,0,7.507019e-13,4.146202,0.10372422,31850.51558661461,0.006044693,0.07978357,0.01899002777060836,0.7545991,0.03322047,20.97328,0.0,608,0.074493475,4.1559305,311.1326149936474,-0.009729145,,0.11230656,44160.0,23.0,2.0,9936000.0,225.0,2.04
54.38541,-0.10888242721557617,0.1261414,21.85714,0,7.141256e-13,4.1319847,0.11978843,31903.324783563614,0.008172497,-0.02429128,0.01893609556240069,0.7733595,0.09169046,22.094622,0.0,609,-0.03169042,4.124587,310.2489896943729,0.0073980913,13.0,0.11583757,44288.0,23.0,1.96875,9964800.0,225.0,1.99
55.86876,-0.39911437034606934,0.12376763,22.105938,0,7.1126915e-13,4.1895695,0.10463584,31955.840284347534,0.0071571507,0.011079041,0.01904199684041078,0.74598694,0.069794536,21.933619,0.0,610,0.0046678777,4.1914997,311.98407623329024,-0.0019300476,10.0,0.11093342,44416.0,23.0,1.78125,9993600.0,225.0,1.73
57.45566,-0.14785730838775635,0.115889944,20.866583,0,7.151304e-13,4.12516,0.10816874,32008.677221536636,0.0072763446,-0.0059535136,0.018926153808291785,0.74360126,0.054348826,21.105139,0.0,611,-0.012486257,4.1359777,310.0861039950526,-0.010817884,,0.111874975,44416.0,23.0,1.78125,9993600.0,225.0,1.73
56.296867,-0.40875256061553955,0.12593502,21.740017,0,7.6200336e-13,4.1342106,0.10610337,32061.439561605453,0.007939538,0.104537375,0.018952912222917232,0.7727439,0.06444835,21.434675,0.0,612,0.09737058,4.130122,310.52451386027593,0.004088956,12.0,0.113186635,44544.0,23.0,1.9921875,10022400.0,225.0,2.0
57.77859,-0.5179040431976318,0.1131442,21.070686,0,7.9713406e-13,4.1300807,0.0918354,32114.340395212173,0.0070105037,-0.025644027,0.018903293801271412,0.78311396,0.046424825,21.281065,0.0,613,-0.031871416,4.140218,309.7115656400308,-0.010137359,,0.10829857,44544.0,23.0,1.9921875,10022400.0,225.0,2.0
55.8001,-0.34391045570373535,0.12638766,21.814137,0,8.3821676e-13,4.159143,0.10902334,32167.163107395172,0.0072637405,-0.00953446,0.018931250567665033,0.76371807,0.06855655,21.974892,0.0,614,-0.016034482,4.1565237,310.1696093006239,0.0026191329,12.0,0.11201704,44672.0,23.0,1.6171875,10051200.0,225.0,1.58
58.062355,-0.43578851222991943,0.115420334,20.951918,0,7.3105167e-13,4.1314344,0.09632457,32219.4576048851,0.0064782104,0.023454586,0.01912247077606164,0.77384984,0.034390837,20.79934,0.0,615,0.017750226,4.146674,313.3025611949939,-0.015240068,,0.1093222,44672.0,23.0,1.6171875,10051200.0,225.0,1.58
56.612335,-0.11736106872558594,0.12592196,21.870405,0,6.800681e-13,4.1211348,0.119125485,32272.31495475769,0.0072251465,0.10442554,0.018918844823103444,0.8036075,0.081783324,21.657848,0.0,616,0.098004,4.106371,309.9663535817268,0.014764064,12.0,0.112277605,44800.0,23.0,1.46875,10080000.0,225.0,1.35
59.05619,-0.3544933795928955,0.12650321,21.757181,0,7.367545e-13,4.127516,0.108695894,32324.566343784332,0.006155746,0.039219834,0.01913824720506706,0.7788549,0.06474897,21.747017,0.0,617,0.033842944,4.1193404,313.56104220781873,0.008175394,13.0,0.108783856,44928.0,23.0,2.0390625,10108800.0,225.0,2.11
52.267822,-0.23914766311645508,0.11398908,20.499493,0,9.168954e-13,4.0596905,0.10240041,32377.44400024414,0.005592394,-0.018216461,0.01891157942599229,0.80537987,0.05600021,20.48818,0.0,618,-0.023003476,4.071558,309.8473173154577,-0.011867246,,0.10982513,44928.0,23.0,2.0390625,10108800.0,225.0,2.11
56.24931,-0.25682342052459717,0.12280228,21.819572,0,7.7082275e-13,4.0800304,0.10953914,32430.041074037552,0.0076119164,-0.05176596,0.01901246453230005,0.7697907,0.055124067,22.130823,0.0,619,-0.058608085,4.058715,311.50021889720404,0.02131563,12.0,0.108645156,45056.0,23.0,1.875,10137600.0,225.0,1.86
57.596058,-0.14754164218902588,0.116207145,20.827435,0,7.470942e-13,4.0792756,0.10847973,32482.456164121628,0.008214479,-0.026812037,0.019078475271070972,0.79079986,0.046548724,21.103907,0.0,620,-0.034235716,4.0861497,312.5817388412268,-0.0068743285,,0.11322323,45056.0,23.0,1.875,10137600.0,225.0,1.86
55.825912,-0.03124821186065674,0.13210957,21.774323,0,7.999581e-13,4.1036386,0.13009262,32535.288726091385,0.010516471,-0.1792432,0.018927721138574154,0.75479025,0.069010586,22.166988,0.0,621,-0.18900488,4.0905128,310.11178313439893,0.013126287,13.0,0.12193023,45184.0,23.0,2.1953125,10166400.0,225.0,2.25
