#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567755468.1332803}
r,l,t
0.0,225,160.322261
2.0,225,336.109519
2.0,225,512.162646
2.0,225,689.612621
1.0,225,837.146389
0.0,225,1012.948352
0.0,225,1189.713157
3.0,225,1365.16882
3.0,225,1510.648707
3.0,225,1685.93702
2.0,225,1860.588735
2.0,225,2035.462034
3.0,225,2181.29852
3.0,225,2355.775146
3.0,225,2530.827927
1.0,225,2705.494188
0.0,225,2849.955836
0.0,225,3023.949221
0.0,225,3197.877065
0.0,225,3372.595323
0.0,225,3517.430795
2.0,225,3691.884374
12.0,225,3866.026437
1.0,225,4040.267135
0.0,225,4184.42546
3.0,225,4357.58985
1.0,225,4532.006599
11.0,225,4705.001824
2.0,225,4849.040408
3.0,225,5023.595837
2.0,225,5198.857104
0.0,225,5371.583594
2.0,225,5543.888646
0.0,225,5688.73703
0.0,225,5865.969169
3.0,225,6038.283454
1.0,225,6210.214551
2.0,225,6354.3726
2.0,225,6530.047529
0.0,225,6703.512374
2.0,225,6876.276499
2.0,225,7021.262294
