#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1568654178.1521945}
r,l,t
1.0,900,113.892657
0.0,900,277.452886
10.0,900,440.043331
0.0,900,602.003978
2.0,900,763.595183
1.0,900,925.299236
2.0,900,1087.410916
1.0,900,1248.263106
3.0,900,1409.719256
0.0,900,1570.890655
0.0,900,1732.166878
2.0,900,1893.187428
2.0,900,2053.903821
3.0,900,2214.591615
2.0,900,2375.092031
2.0,900,2535.94345
1.0,900,2695.472355
1.0,900,2853.787348
0.0,900,3012.015388
1.0,900,3170.014163
0.0,900,3326.635345
3.0,900,3484.467329
2.0,900,3641.910738
2.0,900,3797.398374
2.0,900,3954.432925
2.0,900,4110.352909
2.0,900,4264.84672
0.0,900,4419.730754
2.0,900,4574.108628
2.0,900,4727.590836
0.0,900,4879.75574
2.0,900,5032.592078
0.0,900,5185.183486
2.0,900,5336.675229
1.0,900,5489.717683
0.0,900,5642.635456
0.0,900,5795.523862
0.0,900,5948.278548
0.0,900,6100.169074
0.0,900,6251.876377
0.0,900,6404.602651
1.0,900,6556.795084
3.0,900,6708.546066
2.0,900,6861.199162
1.0,900,7014.492013
0.0,900,7168.268764
0.0,900,7320.48697
0.0,900,7471.935557
0.0,900,7626.183306
2.0,900,7781.659786
0.0,900,7933.035681
2.0,900,8088.371446
0.0,900,8239.631536
1.0,900,8394.135743
0.0,900,8546.733476
2.0,900,8700.90302
0.0,900,8855.602046
2.0,900,9008.675114
0.0,900,9161.524915
1.0,900,9314.066734
0.0,900,9466.829908
0.0,900,9622.537575
0.0,900,9776.44752
0.0,900,9930.207184
2.0,900,10083.208166
1.0,900,10235.994838
0.0,900,10388.124248
0.0,900,10540.72873
1.0,900,10693.058872
3.0,900,10844.667758
1.0,900,10997.112968
0.0,900,11148.592289
0.0,900,11303.088966
0.0,900,11457.395597
2.0,900,11608.920567
0.0,900,11761.273273
2.0,900,11915.637189
2.0,900,12068.887306
0.0,900,12222.231803
0.0,900,12375.743104
1.0,900,12528.384871
3.0,900,12681.707868
0.0,900,12834.218065
2.0,900,12989.356231
0.0,900,13142.587497
0.0,900,13295.526555
2.0,900,13448.517553
2.0,900,13601.643215
1.0,900,13754.627351
0.0,900,13908.023273
0.0,900,14060.604748
2.0,900,14213.677265
2.0,900,14365.424823
0.0,900,14516.362876
0.0,900,14667.241496
1.0,900,14820.588557
2.0,900,14973.014729
0.0,900,15124.143455
0.0,900,15275.641886
2.0,900,15429.103411
2.0,900,15582.41038
1.0,900,15735.967176
0.0,900,15888.233538
2.0,900,16041.559121
1.0,900,16195.855705
0.0,900,16348.107326
0.0,900,16502.12976
2.0,900,16655.447246
2.0,900,16809.305313
0.0,900,16964.873521
0.0,900,17118.357937
0.0,900,17272.276809
0.0,900,17426.473383
0.0,900,17580.187386
1.0,900,17734.499259
0.0,900,17889.851416
0.0,900,18044.875922
0.0,900,18198.108787
3.0,900,18352.097117
0.0,900,18507.207294
3.0,900,18661.582574
2.0,900,18816.5338
0.0,900,18971.739131
0.0,900,19126.97058
2.0,900,19282.568199
