#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1568654179.334676}
r,l,t
3.0,900,112.794447
3.0,900,276.350586
3.0,900,438.941064
0.0,900,600.904468
0.0,900,762.496754
2.0,900,924.200812
3.0,900,1086.304094
2.0,900,1247.160938
0.0,900,1408.620691
3.0,900,1569.794513
3.0,900,1731.068984
3.0,900,1892.084236
2.0,900,2052.788459
2.0,900,2213.491211
3.0,900,2374.001193
0.0,900,2534.846476
0.0,900,2694.373127
0.0,900,2852.687641
2.0,900,3010.922008
0.0,900,3168.912233
0.0,900,3325.53582
0.0,900,3483.373155
2.0,900,3640.81805
2.0,900,3796.299954
1.0,900,3953.331554
2.0,900,4109.252715
0.0,900,4263.751535
0.0,900,4418.63684
2.0,900,4573.011053
1.0,900,4726.483697
0.0,900,4878.660615
0.0,900,5031.488318
0.0,900,5184.085031
11.0,900,5335.579298
0.0,900,5488.616547
2.0,900,5641.534488
1.0,900,5794.424743
0.0,900,5947.168669
3.0,900,6099.071474
0.0,900,6250.779137
1.0,900,6403.504265
0.0,900,6555.708532
2.0,900,6707.450788
2.0,900,6860.099068
1.0,900,7013.391973
1.0,900,7167.183577
0.0,900,7319.388963
1.0,900,7470.840935
1.0,900,7625.0848
0.0,900,7780.556882
1.0,900,7931.934151
2.0,900,8087.276486
0.0,900,8238.536972
1.0,900,8393.038601
0.0,900,8545.639399
0.0,900,8699.806692
1.0,900,8854.500966
0.0,900,9007.572859
2.0,900,9160.423691
1.0,900,9312.974031
1.0,900,9465.728917
0.0,900,9621.440805
0.0,900,9775.348818
1.0,900,9929.10804
0.0,900,10082.111229
0.0,900,10234.895699
1.0,900,10387.027155
1.0,900,10539.62907
1.0,900,10691.959889
0.0,900,10843.561988
0.0,900,10996.014571
0.0,900,11147.492878
1.0,900,11301.990344
0.0,900,11456.268619
0.0,900,11607.81822
1.0,900,11760.165834
1.0,900,11914.5367
0.0,900,12067.789412
0.0,900,12221.130979
0.0,900,12374.640858
1.0,900,12527.28953
2.0,900,12680.610713
0.0,900,12833.119854
2.0,900,12988.256717
0.0,900,13141.487963
0.0,900,13294.428382
1.0,900,13447.409106
0.0,900,13600.539091
0.0,900,13753.528695
0.0,900,13906.925927
2.0,900,14059.512846
3.0,900,14212.576629
0.0,900,14364.32479
2.0,900,14515.264725
1.0,900,14666.138664
2.0,900,14819.486941
2.0,900,14971.914376
1.0,900,15123.043848
0.0,900,15274.535332
0.0,900,15428.0053
0.0,900,15581.301995
0.0,900,15734.867114
1.0,900,15887.133999
0.0,900,16040.452453
2.0,900,16194.752589
1.0,900,16347.008784
1.0,900,16501.026946
0.0,900,16654.352346
0.0,900,16808.213364
1.0,900,16963.770941
0.0,900,17117.268747
3.0,900,17271.181388
1.0,900,17425.372847
0.0,900,17579.085711
0.0,900,17733.392838
3.0,900,17888.755691
0.0,900,18043.772798
2.0,900,18197.004176
0.0,900,18350.998116
2.0,900,18506.104543
0.0,900,18660.482851
2.0,900,18815.437252
2.0,900,18970.641492
0.0,900,19125.870002
0.0,900,19281.462965
2.0,900,19438.880867
2.0,900,19593.762058
2.0,900,19751.355995
0.0,900,19909.27247
2.0,900,20064.047584
0.0,900,20218.408798
0.0,900,20372.28488
3.0,900,20529.622642
0.0,900,20683.851801
2.0,900,20838.216832
2.0,900,20993.276081
0.0,900,21147.253657
0.0,900,21301.083205
2.0,900,21454.391836
3.0,900,21606.485658
0.0,900,21759.716748
0.0,900,21913.732697
0.0,900,22069.681167
0.0,900,22223.419967
0.0,900,22378.656678
3.0,900,22532.900833
2.0,900,22688.183461
0.0,900,22842.413434
0.0,900,22996.692104
0.0,900,23149.509972
0.0,900,23301.964783
2.0,900,23453.780689
1.0,900,23606.249554
0.0,900,23758.351582
3.0,900,23913.329723
3.0,900,24068.152611
0.0,900,24221.676798
0.0,900,24375.871244
0.0,900,24529.349498
2.0,900,24683.059244
0.0,900,24836.812879
0.0,900,24990.980415
0.0,900,25144.340726
2.0,900,25298.556779
0.0,900,25452.556157
2.0,900,25609.072888
2.0,900,25765.276899
0.0,900,25921.68056
0.0,900,26076.852762
0.0,900,26231.921816
2.0,900,26388.050526
2.0,900,26542.692657
3.0,900,26697.951602
0.0,900,26852.460938
0.0,900,27008.381916
1.0,900,27163.090434
0.0,900,27317.84793
0.0,900,27473.447575
0.0,900,27629.286382
2.0,900,27783.640298
0.0,900,27936.020983
2.0,900,28090.180587
0.0,900,28244.580631
3.0,900,28399.514422
3.0,900,28554.337381
2.0,900,28708.163863
0.0,900,28862.015654
2.0,900,29015.695272
2.0,900,29169.26489
2.0,900,29324.382022
0.0,900,29478.780897
0.0,900,29635.104702
2.0,900,29791.088693
1.0,900,29946.820937
0.0,900,30103.246478
1.0,900,30259.89628
2.0,900,30417.328763
2.0,900,30574.06571
2.0,900,30731.206031
2.0,900,30887.080638
2.0,900,31043.123334
0.0,900,31199.331774
2.0,900,31356.093501
2.0,900,31513.812971
2.0,900,31670.323289
0.0,900,31827.015655
0.0,900,31984.253783
1.0,900,32140.153831
0.0,900,32297.092736
2.0,900,32455.270355
2.0,900,32612.486255
0.0,900,32769.732894
0.0,900,32929.468814
1.0,900,33086.402623
2.0,900,33243.6099
1.0,900,33400.336802
0.0,900,33556.594993
2.0,900,33711.521019
0.0,900,33865.905497
0.0,900,34020.579781
0.0,900,34175.937842
3.0,900,34329.70336
2.0,900,34483.683927
0.0,900,34637.560724
2.0,900,34790.812285
0.0,900,34945.822839
2.0,900,35102.005988
1.0,900,35258.384854
2.0,900,35413.677984
2.0,900,35569.567864
0.0,900,35725.594479
2.0,900,35882.485616
3.0,900,36039.43294
0.0,900,36196.012917
2.0,900,36351.96917
2.0,900,36508.765284
0.0,900,36664.063993
0.0,900,36818.678248
0.0,900,36973.236651
0.0,900,37126.831141
