#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1568654178.0533795}
r,l,t
2.0,900,113.980547
2.0,900,277.546117
1.0,900,440.136315
2.0,900,602.099335
2.0,900,763.689276
1.0,900,925.398122
0.0,900,1087.506604
3.0,900,1248.356605
3.0,900,1409.811077
0.0,900,1570.977995
2.0,900,1732.260064
2.0,900,1893.280718
3.0,900,2054.000621
3.0,900,2214.687261
1.0,900,2375.189203
1.0,900,2536.037942
2.0,900,2695.567781
2.0,900,2853.881965
2.0,900,3012.113347
2.0,900,3170.103896
1.0,900,3326.727856
3.0,900,3484.560867
1.0,900,3641.99623
0.0,900,3797.49063
3.0,900,3954.527416
1.0,900,4110.447155
0.0,900,4264.938815
0.0,900,4419.8238
2.0,900,4574.206015
1.0,900,4727.681449
3.0,900,4879.848204
1.0,900,5032.679437
3.0,900,5185.277869
0.0,900,5336.769916
0.0,900,5489.808825
2.0,900,5642.726227
2.0,900,5795.618368
0.0,900,5948.366926
0.0,900,6100.266719
0.0,900,6251.969433
0.0,900,6404.696854
0.0,900,6556.889239
1.0,900,6708.641252
1.0,900,6861.294142
1.0,900,7014.585259
0.0,900,7168.357859
0.0,900,7320.579072
0.0,900,7472.03398
2.0,900,7626.277733
10.0,900,7781.754163
0.0,900,7933.131802
2.0,900,8088.466865
0.0,900,8239.730123
1.0,900,8394.230489
2.0,900,8546.830085
1.0,900,8700.999101
0.0,900,8855.697646
0.0,900,9008.768723
0.0,900,9161.615441
0.0,900,9314.158851
2.0,900,9466.9192
1.0,900,9622.633145
0.0,900,9776.541145
0.0,900,9930.301055
0.0,900,10083.301751
0.0,900,10236.088279
3.0,900,10388.221629
2.0,900,10540.818972
0.0,900,10693.15194
1.0,900,10844.755939
1.0,900,10997.205024
0.0,900,11148.684244
0.0,900,11303.181453
1.0,900,11457.484495
1.0,900,11609.009192
3.0,900,11761.366497
0.0,900,11915.731326
0.0,900,12068.986289
3.0,900,12222.324254
2.0,900,12375.834118
1.0,900,12528.481517
1.0,900,12681.803626
0.0,900,12834.311662
0.0,900,12989.447025
0.0,900,13142.674068
2.0,900,13295.621769
0.0,900,13448.607325
0.0,900,13601.735262
2.0,900,13754.721577
0.0,900,13908.115828
1.0,900,14060.700312
3.0,900,14213.767369
2.0,900,14365.518113
2.0,900,14516.454193
3.0,900,14667.333333
2.0,900,14820.678704
2.0,900,14973.104318
0.0,900,15124.234859
2.0,900,15275.728557
0.0,900,15429.202148
0.0,900,15582.499346
1.0,900,15736.058621
2.0,900,15888.325682
1.0,900,16041.648459
0.0,900,16195.950025
0.0,900,16348.201391
0.0,900,16502.217827
2.0,900,16655.541784
2.0,900,16809.398497
0.0,900,16964.966061
2.0,900,17118.466246
0.0,900,17272.36861
0.0,900,17426.565823
0.0,900,17580.28174
0.0,900,17734.586427
0.0,900,17889.948274
1.0,900,18044.970114
0.0,900,18198.201188
2.0,900,18352.193907
0.0,900,18507.300061
2.0,900,18661.67684
0.0,900,18816.628459
0.0,900,18971.834143
2.0,900,19127.063356
2.0,900,19282.65986
0.0,900,19440.082232
2.0,900,19594.95805
2.0,900,19752.550153
2.0,900,19910.465682
1.0,900,20065.234915
2.0,900,20219.593827
0.0,900,20373.482095
0.0,900,20530.818163
1.0,900,20685.045987
3.0,900,20839.397746
0.0,900,20994.467773
0.0,900,21148.449397
0.0,900,21302.27657
0.0,900,21455.588722
2.0,900,21607.67341
0.0,900,21760.906052
0.0,900,21914.922105
0.0,900,22070.873906
2.0,900,22224.60979
0.0,900,22379.852333
0.0,900,22534.100195
0.0,900,22689.374066
0.0,900,22843.604987
2.0,900,22997.88192
0.0,900,23150.706172
2.0,900,23303.158077
0.0,900,23454.972606
0.0,900,23607.443422
1.0,900,23759.541962
0.0,900,23914.522322
0.0,900,24069.341413
0.0,900,24222.869004
2.0,900,24377.070055
0.0,900,24530.540526
0.0,900,24684.253956
0.0,900,24838.005751
0.0,900,24992.174481
2.0,900,25145.531422
2.0,900,25299.752096
2.0,900,25453.745009
2.0,900,25610.261382
0.0,900,25766.463259
0.0,900,25922.871277
0.0,900,26078.045894
2.0,900,26233.116437
0.0,900,26389.245956
1.0,900,26543.8822
2.0,900,26699.127431
0.0,900,26853.658012
0.0,900,27009.580536
0.0,900,27164.282636
0.0,900,27319.037613
0.0,900,27474.644297
3.0,900,27630.477633
0.0,900,27784.833842
0.0,900,27937.213203
0.0,900,28091.371286
0.0,900,28245.779236
2.0,900,28400.70745
2.0,900,28555.52706
0.0,900,28709.344841
0.0,900,28863.213928
2.0,900,29016.894043
0.0,900,29170.460135
1.0,900,29325.576371
1.0,900,29479.970941
0.0,900,29636.29749
0.0,900,29792.277955
0.0,900,29948.009258
2.0,900,30104.456466
1.0,900,30261.089864
2.0,900,30418.522404
2.0,900,30575.253468
3.0,900,30732.395843
0.0,900,30888.278453
2.0,900,31044.321934
1.0,900,31200.518297
1.0,900,31357.273049
2.0,900,31515.005201
2.0,900,31671.515474
1.0,900,31828.204291
1.0,900,31985.4469
1.0,900,32141.349409
2.0,900,32298.284333
1.0,900,32456.457821
0.0,900,32613.673958
0.0,900,32770.922612
0.0,900,32930.661658
1.0,900,33087.599335
2.0,900,33244.803228
0.0,900,33401.530476
0.0,900,33557.785606
1.0,900,33712.713732
0.0,900,33867.101969
1.0,900,34021.762201
0.0,900,34177.134942
3.0,900,34330.893481
0.0,900,34484.880728
0.0,900,34638.751606
0.0,900,34792.003124
2.0,900,34947.019739
2.0,900,35103.19753
2.0,900,35259.574744
0.0,900,35414.868809
2.0,900,35570.757114
0.0,900,35726.789852
2.0,900,35883.681978
0.0,900,36040.628201
0.0,900,36197.207636
3.0,900,36353.160341
0.0,900,36509.954149
0.0,900,36665.260153
1.0,900,36819.875918
0.0,900,36974.432708
2.0,900,37128.027561
0.0,900,37282.527231
0.0,900,37437.897885
0.0,900,37592.153443
0.0,900,37746.607839
3.0,900,37900.336412
0.0,900,38054.129586
2.0,900,38208.546005
0.0,900,38363.654104
0.0,900,38517.833894
0.0,900,38672.422876
2.0,900,38826.9578
0.0,900,38981.43621
3.0,900,39136.175215
2.0,900,39291.338147
1.0,900,39447.005926
0.0,900,39602.237283
1.0,900,39757.478909
0.0,900,39911.90901
0.0,900,40067.039602
0.0,900,40222.757741
2.0,900,40378.430309
0.0,900,40534.943466
0.0,900,40691.731334
0.0,900,40846.992324
0.0,900,41001.823232
0.0,900,41157.33018
2.0,900,41313.345967
2.0,900,41469.662384
0.0,900,41626.660972
0.0,900,41783.057379
2.0,900,41939.150737
0.0,900,42095.400008
