#{"t_start": 1568400185.914181, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
1.0,225,104.335012
1.0,225,205.417986
2.0,225,306.712742
2.0,225,407.90029
1.0,225,500.346233
10.0,225,601.703877
1.0,225,702.464113
1.0,225,803.328722
5.0,225,895.276802
2.0,225,996.000704
3.0,225,1096.329937
2.0,225,1196.52789
2.0,225,1287.770142
0.0,225,1387.733815
2.0,225,1487.34322
0.0,225,1586.811367
2.0,225,1678.00313
2.0,225,1777.713131
3.0,225,1877.620783
2.0,225,1976.82535
2.0,225,2067.833166
3.0,225,2167.352992
0.0,225,2266.685564
3.0,225,2366.31288
2.0,225,2457.169689
3.0,225,2556.403364
1.0,225,2655.843657
1.0,225,2755.266796
1.0,225,2845.669922
2.0,225,2944.60331
0.0,225,3043.479846
0.0,225,3142.6454
2.0,225,3241.697857
2.0,225,3332.155514
2.0,225,3431.457151
2.0,225,3530.381382
2.0,225,3629.670891
2.0,225,3720.083251
2.0,225,3819.060083
0.0,225,3917.789096
2.0,225,4016.941327
2.0,225,4107.193628
2.0,225,4206.016324
2.0,225,4305.317515
2.0,225,4404.525092
3.0,225,4496.84793
2.0,225,4596.507677
2.0,225,4695.121888
0.0,225,4794.425449
2.0,225,4884.541167
2.0,225,4984.183758
2.0,225,5083.418456
0.0,225,5182.109971
1.0,225,5272.575807
2.0,225,5371.377542
2.0,225,5470.461997
3.0,225,5569.846951
2.0,225,5659.6561
2.0,225,5758.300223
12.0,225,5857.518857
2.0,225,5956.485113
2.0,225,6047.18714
2.0,225,6146.555469
0.0,225,6246.319456
1.0,225,6346.956335
3.0,225,6446.699327
0.0,225,6537.736501
3.0,225,6637.641303
2.0,225,6737.470014
2.0,225,6837.429848
2.0,225,6928.471305
0.0,225,7028.334481
3.0,225,7128.372715
12.0,225,7228.658849
2.0,225,7319.270588
3.0,225,7419.392373
3.0,225,7518.862946
3.0,225,7618.43881
2.0,225,7709.218488
0.0,225,7808.477439
2.0,225,7907.675902
0.0,225,8006.475388
2.0,225,8097.374351
2.0,225,8196.004789
2.0,225,8294.802361
0.0,225,8394.047599
2.0,225,8484.615749
0.0,225,8583.155365
0.0,225,8682.022941
2.0,225,8780.932801
2.0,225,8870.952222
2.0,225,8969.66063
2.0,225,9069.267886
2.0,225,9168.13236
1.0,225,9258.704545
2.0,225,9357.945329
2.0,225,9457.181417
2.0,225,9556.000579
2.0,225,9655.323111
0.0,225,9745.491245
2.0,225,9844.52618
0.0,225,9943.417357
3.0,225,10043.274743
3.0,225,10133.72392
0.0,225,10232.481139
2.0,225,10331.293975
0.0,225,10430.172272
2.0,225,10520.304556
0.0,225,10619.205983
2.0,225,10717.934389
3.0,225,10816.655473
0.0,225,10906.910772
0.0,225,11006.102893
0.0,225,11105.402236
2.0,225,11204.09486
0.0,225,11294.275325
2.0,225,11393.013081
1.0,225,11491.615248
0.0,225,11589.986108
2.0,225,11679.121075
1.0,225,11777.710779
0.0,225,11876.022263
3.0,225,11974.343677
2.0,225,12063.85627
1.0,225,12161.328969
2.0,225,12259.451647
2.0,225,12358.083025
0.0,225,12447.908726
1.0,225,12545.781454
2.0,225,12644.113531
2.0,225,12742.498576
0.0,225,12840.137593
2.0,225,12929.76827
2.0,225,13028.123697
2.0,225,13125.998445
2.0,225,13224.636204
3.0,225,13314.160722
3.0,225,13412.199228
0.0,225,13510.79538
2.0,225,13608.805068
2.0,225,13698.305912
3.0,225,13797.588188
2.0,225,13896.102475
2.0,225,13995.535929
0.0,225,14085.876681
0.0,225,14184.514746
2.0,225,14283.567238
3.0,225,14382.957762
2.0,225,14472.499886
3.0,225,14571.524999
3.0,225,14670.081577
2.0,225,14769.625404
3.0,225,14860.179605
0.0,225,14959.370764
2.0,225,15057.99201
2.0,225,15157.551623
1.0,225,15247.596588
2.0,225,15346.50965
0.0,225,15445.552539
2.0,225,15543.931283
2.0,225,15642.554416
0.0,225,15732.624467
3.0,225,15831.102435
3.0,225,15929.630532
3.0,225,16028.108068
2.0,225,16118.061048
3.0,225,16216.729872
0.0,225,16316.073823
0.0,225,16414.963167
2.0,225,16504.895537
2.0,225,16603.401087
3.0,225,16701.632941
0.0,225,16799.585007
2.0,225,16889.473314
0.0,225,16987.921126
2.0,225,17086.075119
2.0,225,17184.40232
0.0,225,17274.32266
1.0,225,17372.672144
3.0,225,17471.098288
2.0,225,17569.807566
2.0,225,17659.724991
2.0,225,17758.210546
2.0,225,17857.51829
3.0,225,17956.330971
3.0,225,18046.385018
0.0,225,18145.356331
2.0,225,18243.881215
2.0,225,18341.939817
3.0,225,18431.582257
3.0,225,18529.622072
2.0,225,18627.659104
3.0,225,18725.492068
2.0,225,18823.594047
2.0,225,18912.605564
0.0,225,19010.567192
3.0,225,19108.548223
2.0,225,19206.916574
2.0,225,19296.261684
0.0,225,19395.095518
2.0,225,19493.887306
3.0,225,19592.169618
1.0,225,19681.133178
1.0,225,19779.147269
4.0,225,19877.369719
0.0,225,19975.149386
0.0,225,20065.113177
3.0,225,20163.974292
3.0,225,20262.291994
0.0,225,20360.854538
2.0,225,20450.388934
0.0,225,20548.856009
2.0,225,20647.244102
2.0,225,20746.070101
3.0,225,20836.394667
0.0,225,20934.134996
2.0,225,21032.415065
3.0,225,21131.051614
0.0,225,21220.945019
2.0,225,21320.12522
3.0,225,21419.330215
2.0,225,21517.905447
2.0,225,21607.617929
0.0,225,21706.207374
2.0,225,21804.21688
2.0,225,21902.752875
2.0,225,22001.110516
3.0,225,22090.729853
3.0,225,22189.526273
0.0,225,22288.686697
0.0,225,22387.132581
0.0,225,22477.503742
1.0,225,22576.517231
3.0,225,22675.433508
2.0,225,22774.361315
0.0,225,22863.844871
0.0,225,22962.508543
2.0,225,23061.479451
3.0,225,23160.202904
2.0,225,23250.595619
2.0,225,23349.330902
2.0,225,23448.226937
0.0,225,23546.526698
1.0,225,23636.199335
2.0,225,23735.011179
1.0,225,23833.166737
3.0,225,23931.749737
2.0,225,24021.696579
2.0,225,24120.74439
3.0,225,24218.93491
2.0,225,24317.422627
0.0,225,24406.845612
0.0,225,24504.805223
0.0,225,24603.21541
0.0,225,24702.045167
1.0,225,24792.378835
3.0,225,24890.227781
0.0,225,24989.029968
3.0,225,25087.475699
0.0,225,25185.779278
3.0,225,25275.562193
0.0,225,25373.88181
2.0,225,25472.943827
3.0,225,25572.033651
2.0,225,25662.799913
0.0,225,25761.410355
2.0,225,25859.92401
3.0,225,25958.612517
2.0,225,26048.915769
3.0,225,26147.596098
2.0,225,26246.416149
0.0,225,26345.531588
0.0,225,26436.297999
1.0,225,26535.547863
2.0,225,26634.347961
0.0,225,26733.31425
2.0,225,26823.547071
0.0,225,26922.237746
2.0,225,27021.145638
0.0,225,27120.490048
2.0,225,27211.76431
0.0,225,27311.654375
3.0,225,27410.559399
3.0,225,27509.966723
0.0,225,27600.388366
4.0,225,27699.968029
4.0,225,27799.180533
3.0,225,27898.504312
0.0,225,27998.554188
3.0,225,28089.208604
0.0,225,28189.160123
0.0,225,28289.553078
0.0,225,28390.040915
4.0,225,28481.328288
0.0,225,28581.502646
2.0,225,28682.176177
3.0,225,28782.601174
3.0,225,28873.716733
2.0,225,28974.158091
2.0,225,29073.333489
2.0,225,29172.719795
2.0,225,29263.958298
0.0,225,29364.077081
1.0,225,29463.722711
2.0,225,29562.957844
2.0,225,29653.697214
0.0,225,29752.867719
3.0,225,29851.782385
0.0,225,29950.206715
2.0,225,30040.849788
2.0,225,30140.784748
1.0,225,30239.797672
3.0,225,30339.515436
2.0,225,30430.465268
3.0,225,30529.347562
3.0,225,30628.872852
2.0,225,30728.264923
3.0,225,30818.737068
2.0,225,30917.622947
2.0,225,31016.748442
3.0,225,31115.084413
2.0,225,31214.286695
2.0,225,31304.950843
0.0,225,31403.729372
2.0,225,31502.842023
2.0,225,31601.978016
2.0,225,31692.474838
2.0,225,31792.18857
0.0,225,31891.319809
3.0,225,31990.604219
4.0,225,32080.950742
0.0,225,32180.125377
2.0,225,32279.842201
0.0,225,32378.900053
3.0,225,32469.211649
10.0,225,32568.400881
3.0,225,32667.688655
2.0,225,32766.922197
0.0,225,32857.797308
2.0,225,32956.295769
2.0,225,33055.519348
0.0,225,33155.137082
2.0,225,33245.388132
2.0,225,33344.842528
2.0,225,33443.938338
2.0,225,33543.325479
1.0,225,33633.715871
1.0,225,33732.798642
3.0,225,33832.013716
2.0,225,33931.034415
2.0,225,34021.614709
3.0,225,34120.603454
2.0,225,34219.471562
2.0,225,34319.041598
3.0,225,34417.87497
2.0,225,34508.323127
1.0,225,34607.8965
1.0,225,34706.295439
3.0,225,34805.033187
2.0,225,34894.989475
0.0,225,34993.604089
2.0,225,35092.531686
0.0,225,35191.7343
0.0,225,35282.128452
0.0,225,35381.204623
3.0,225,35481.003284
2.0,225,35579.840234
10.0,225,35670.279757
2.0,225,35769.96231
1.0,225,35869.013776
0.0,225,35968.788225
2.0,225,36059.574874
2.0,225,36159.380068
2.0,225,36259.569587
2.0,225,36360.248801
3.0,225,36451.285527
2.0,225,36552.010583
2.0,225,36652.33937
3.0,225,36752.059864
12.0,225,36843.38586
0.0,225,36942.984837
2.0,225,37042.996361
2.0,225,37142.97276
3.0,225,37234.065604
0.0,225,37334.177211
2.0,225,37433.499226
0.0,225,37533.575005
2.0,225,37632.701896
2.0,225,37723.355397
1.0,225,37822.885271
0.0,225,37922.171384
0.0,225,38020.861226
0.0,225,38112.086808
1.0,225,38211.424111
2.0,225,38311.094317
3.0,225,38410.331515
2.0,225,38500.964787
2.0,225,38600.952863
