#{"t_start": 1568400185.62105, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
3.0,225,104.574108
0.0,225,205.661991
0.0,225,306.951981
2.0,225,408.163097
2.0,225,500.570272
4.0,225,601.938601
2.0,225,702.709013
0.0,225,803.556911
3.0,225,895.513282
3.0,225,996.220237
0.0,225,1096.577376
2.0,225,1196.769228
2.0,225,1288.144946
2.0,225,1387.97115
1.0,225,1487.521952
3.0,225,1587.109309
0.0,225,1678.237841
3.0,225,1777.956272
10.0,225,1877.848431
3.0,225,1977.057279
1.0,225,2068.090733
2.0,225,2167.604419
0.0,225,2266.965146
2.0,225,2366.556102
3.0,225,2457.411097
0.0,225,2556.64202
10.0,225,2656.095253
2.0,225,2755.437026
3.0,225,2845.908106
0.0,225,2944.738231
2.0,225,3043.720984
2.0,225,3142.886057
1.0,225,3241.923575
2.0,225,3332.390476
2.0,225,3431.692961
2.0,225,3530.626954
3.0,225,3629.916385
2.0,225,3720.332326
0.0,225,3819.300664
2.0,225,3918.034775
2.0,225,4017.196583
10.0,225,4107.433819
2.0,225,4206.262037
2.0,225,4305.551463
2.0,225,4404.766011
2.0,225,4497.084756
2.0,225,4596.75259
1.0,225,4695.364625
2.0,225,4794.664421
3.0,225,4884.778102
2.0,225,4984.46741
2.0,225,5083.653612
2.0,225,5182.363382
1.0,225,5272.809982
2.0,225,5371.610204
3.0,225,5470.716088
3.0,225,5570.08557
3.0,225,5659.896685
1.0,225,5758.539566
3.0,225,5857.776187
2.0,225,5956.737782
3.0,225,6047.435423
0.0,225,6146.788102
0.0,225,6246.562979
2.0,225,6347.176434
0.0,225,6446.884649
3.0,225,6537.961662
2.0,225,6637.879284
2.0,225,6737.714316
2.0,225,6837.641464
2.0,225,6928.676316
2.0,225,7028.579392
3.0,225,7128.621136
3.0,225,7228.902272
3.0,225,7319.507565
3.0,225,7419.674177
1.0,225,7519.105605
0.0,225,7618.673822
2.0,225,7709.450588
3.0,225,7808.726428
2.0,225,7907.924568
12.0,225,8006.715282
3.0,225,8097.632088
2.0,225,8196.260223
2.0,225,8295.04567
2.0,225,8394.290389
2.0,225,8484.856403
2.0,225,8583.398349
2.0,225,8682.26688
2.0,225,8781.14098
2.0,225,8871.189483
3.0,225,8969.894667
2.0,225,9069.518061
3.0,225,9168.35855
3.0,225,9258.947235
0.0,225,9358.194316
0.0,225,9457.428054
2.0,225,9556.238917
3.0,225,9655.572471
2.0,225,9745.698023
2.0,225,9844.764648
3.0,225,9943.66899
2.0,225,10043.517784
2.0,225,10133.880875
2.0,225,10232.719447
2.0,225,10331.52531
0.0,225,10430.41469
2.0,225,10520.551921
0.0,225,10619.439969
0.0,225,10718.209132
2.0,225,10816.891484
3.0,225,10907.131628
0.0,225,11006.343099
0.0,225,11105.651351
2.0,225,11204.323644
2.0,225,11294.517594
2.0,225,11393.253489
2.0,225,11491.857429
2.0,225,11590.347201
0.0,225,11679.329199
2.0,225,11777.949311
2.0,225,11876.251542
0.0,225,11974.649836
2.0,225,12064.086807
2.0,225,12161.529212
2.0,225,12259.687054
0.0,225,12358.329721
2.0,225,12448.153489
2.0,225,12546.023157
2.0,225,12644.350288
0.0,225,12742.730312
2.0,225,12840.293779
2.0,225,12930.002404
3.0,225,13028.450899
0.0,225,13126.235109
2.0,225,13224.863053
3.0,225,13314.41598
0.0,225,13412.445888
0.0,225,13511.037356
2.0,225,13609.041218
2.0,225,13698.545706
10.0,225,13797.821608
2.0,225,13896.341399
0.0,225,13995.776227
2.0,225,14086.01217
3.0,225,14184.746489
11.0,225,14283.799791
0.0,225,14383.084944
2.0,225,14472.741711
3.0,225,14571.765882
0.0,225,14670.326958
1.0,225,14769.754492
2.0,225,14860.417367
3.0,225,14959.613516
3.0,225,15058.229046
2.0,225,15157.789119
2.0,225,15247.841732
2.0,225,15346.734989
2.0,225,15445.771384
2.0,225,15544.160284
0.0,225,15642.794516
3.0,225,15732.874398
0.0,225,15831.348208
3.0,225,15929.870698
3.0,225,16028.357558
4.0,225,16118.309445
0.0,225,16216.972069
3.0,225,16316.313715
2.0,225,16415.206329
2.0,225,16505.146229
2.0,225,16603.718391
2.0,225,16701.882944
0.0,225,16799.820277
0.0,225,16889.708379
0.0,225,16988.186369
2.0,225,17086.465859
3.0,225,17184.63668
3.0,225,17274.56284
2.0,225,17372.928602
2.0,225,17471.342377
2.0,225,17570.047893
2.0,225,17659.975669
2.0,225,17758.437436
0.0,225,17857.759751
2.0,225,17956.399978
0.0,225,18046.619664
0.0,225,18145.60289
3.0,225,18244.140245
2.0,225,18342.17722
2.0,225,18431.816883
3.0,225,18529.86884
3.0,225,18627.911593
2.0,225,18725.743736
2.0,225,18823.843736
3.0,225,18912.860076
10.0,225,19010.811972
3.0,225,19108.79241
2.0,225,19207.123629
3.0,225,19296.500073
2.0,225,19395.318871
2.0,225,19494.134976
2.0,225,19592.416126
2.0,225,19681.383154
1.0,225,19779.389966
5.0,225,19877.610801
2.0,225,19975.392973
0.0,225,20065.357743
0.0,225,20164.216097
3.0,225,20262.696662
0.0,225,20361.103605
4.0,225,20450.638599
2.0,225,20549.086984
2.0,225,20647.480973
2.0,225,20746.31579
2.0,225,20836.637126
4.0,225,20934.379321
0.0,225,21032.650639
2.0,225,21131.298384
2.0,225,21221.176314
2.0,225,21320.376077
0.0,225,21419.573439
1.0,225,21518.145849
3.0,225,21607.858057
0.0,225,21706.448268
3.0,225,21804.46922
2.0,225,21902.999579
3.0,225,22001.360896
0.0,225,22090.960982
2.0,225,22189.777194
1.0,225,22288.922183
2.0,225,22387.381941
2.0,225,22477.685297
0.0,225,22576.75613
3.0,225,22675.678394
1.0,225,22774.600538
2.0,225,22864.087882
2.0,225,22962.749289
3.0,225,23061.719489
0.0,225,23160.446139
2.0,225,23250.830147
3.0,225,23349.561932
3.0,225,23448.471898
0.0,225,23546.753856
3.0,225,23636.43955
3.0,225,23735.248847
0.0,225,23833.406271
2.0,225,23931.992462
2.0,225,24021.944453
2.0,225,24120.986319
2.0,225,24219.1755
0.0,225,24317.655939
0.0,225,24407.094046
12.0,225,24505.058161
2.0,225,24603.464241
0.0,225,24702.289044
3.0,225,24792.624828
0.0,225,24890.47212
0.0,225,24989.27502
3.0,225,25087.70796
3.0,225,25186.030472
2.0,225,25275.789607
2.0,225,25374.135647
4.0,225,25473.175714
2.0,225,25572.280325
2.0,225,25663.007236
2.0,225,25761.638808
2.0,225,25860.171992
3.0,225,25958.854322
2.0,225,26049.158071
3.0,225,26147.843274
2.0,225,26246.541334
0.0,225,26345.775898
0.0,225,26436.50936
0.0,225,26535.79064
0.0,225,26634.608403
2.0,225,26733.535614
2.0,225,26823.794173
2.0,225,26922.478254
3.0,225,27021.289151
0.0,225,27120.605999
2.0,225,27211.958215
1.0,225,27311.774763
0.0,225,27410.840409
0.0,225,27510.198834
