#{"t_start": 1568400186.0212579, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
2.0,225,104.254566
2.0,225,205.333717
1.0,225,306.62865
1.0,225,407.815732
3.0,225,500.262624
0.0,225,601.619555
2.0,225,702.380702
3.0,225,803.241789
0.0,225,895.178254
2.0,225,995.912228
2.0,225,1096.232068
3.0,225,1196.442757
0.0,225,1287.779734
1.0,225,1387.635661
2.0,225,1487.238563
3.0,225,1586.72892
2.0,225,1677.910523
0.0,225,1777.61752
0.0,225,1877.521896
2.0,225,1976.733372
3.0,225,2067.759583
3.0,225,2167.27735
0.0,225,2266.618464
2.0,225,2366.215961
0.0,225,2457.082527
12.0,225,2556.318088
2.0,225,2655.763293
1.0,225,2755.171176
3.0,225,2845.705723
2.0,225,2944.470579
4.0,225,3043.395697
2.0,225,3142.563745
2.0,225,3241.596755
2.0,225,3332.073251
0.0,225,3431.365225
12.0,225,3530.301055
2.0,225,3629.595978
2.0,225,3719.99291
3.0,225,3818.97007
2.0,225,3917.700912
0.0,225,4016.891744
2.0,225,4107.114141
0.0,225,4205.927369
3.0,225,4305.223822
3.0,225,4404.408756
3.0,225,4496.762178
3.0,225,4596.419953
1.0,225,4695.034957
0.0,225,4794.331223
3.0,225,4884.470569
2.0,225,4984.096111
3.0,225,5083.323744
1.0,225,5182.011644
0.0,225,5272.481557
1.0,225,5371.272586
2.0,225,5470.380646
0.0,225,5569.759799
2.0,225,5659.569301
0.0,225,5758.193422
0.0,225,5857.427319
10.0,225,5956.392528
2.0,225,6047.110229
0.0,225,6146.46122
2.0,225,6246.221566
0.0,225,6346.855451
2.0,225,6446.566205
3.0,225,6537.6382
3.0,225,6637.542544
1.0,225,6737.384145
3.0,225,6837.322118
2.0,225,6928.382041
0.0,225,7028.248848
2.0,225,7128.298165
2.0,225,7228.566847
2.0,225,7319.174852
2.0,225,7419.312693
2.0,225,7518.765158
3.0,225,7618.348729
3.0,225,7709.12062
2.0,225,7808.383305
3.0,225,7907.592103
2.0,225,8006.376764
2.0,225,8097.296638
2.0,225,8195.931283
2.0,225,8294.714567
2.0,225,8393.958568
2.0,225,8484.53845
2.0,225,8583.052225
2.0,225,8681.932328
2.0,225,8780.729533
3.0,225,8870.869185
0.0,225,8969.564428
2.0,225,9069.182007
2.0,225,9168.048503
2.0,225,9258.600595
2.0,225,9357.873722
2.0,225,9457.098217
0.0,225,9555.915422
2.0,225,9655.242984
3.0,225,9745.427308
2.0,225,9844.435748
2.0,225,9943.330899
2.0,225,10043.298173
1.0,225,10133.60791
2.0,225,10232.396765
11.0,225,10331.211991
3.0,225,10430.091114
12.0,225,10520.223069
1.0,225,10619.093542
3.0,225,10717.932196
0.0,225,10816.567422
0.0,225,10906.814317
0.0,225,11006.008216
2.0,225,11105.431468
2.0,225,11203.996313
2.0,225,11294.180932
0.0,225,11392.921243
3.0,225,11491.532531
1.0,225,11589.874225
2.0,225,11679.136527
3.0,225,11777.620529
0.0,225,11875.926021
2.0,225,11974.197708
2.0,225,12063.752368
2.0,225,12161.232157
2.0,225,12259.354124
0.0,225,12358.00531
0.0,225,12447.825512
3.0,225,12545.70391
2.0,225,12644.02102
3.0,225,12742.260078
0.0,225,12840.031022
0.0,225,12929.683932
0.0,225,13028.034998
0.0,225,13125.900204
0.0,225,13224.554267
2.0,225,13314.068012
0.0,225,13412.132462
3.0,225,13510.710767
4.0,225,13608.720413
0.0,225,13698.183359
0.0,225,13797.508675
0.0,225,13896.006782
2.0,225,13995.44096
2.0,225,14085.879416
2.0,225,14184.418211
0.0,225,14283.474642
2.0,225,14382.852841
2.0,225,14472.388341
0.0,225,14571.435319
1.0,225,14669.990098
2.0,225,14769.570357
2.0,225,14860.099285
3.0,225,14959.287794
2.0,225,15057.897959
