#{"t_start": 1568400186.3499205, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
3.0,225,103.971931
0.0,225,205.147512
2.0,225,306.365739
11.0,225,407.566355
0.0,225,499.997363
3.0,225,601.341775
1.0,225,702.10301
2.0,225,802.961599
1.0,225,894.911373
1.0,225,995.650403
3.0,225,1095.97074
3.0,225,1196.180474
2.0,225,1287.4174
1.0,225,1387.368752
1.0,225,1486.92453
1.0,225,1586.459401
0.0,225,1677.728743
3.0,225,1777.341493
0.0,225,1877.248683
2.0,225,1976.609179
0.0,225,2067.492769
2.0,225,2166.991065
2.0,225,2266.353314
2.0,225,2365.957521
13.0,225,2456.799302
2.0,225,2556.038565
2.0,225,2655.486867
2.0,225,2754.820452
0.0,225,2845.406322
2.0,225,2944.202387
2.0,225,3043.12714
2.0,225,3142.296184
0.0,225,3241.343705
2.0,225,3331.799726
2.0,225,3431.096873
3.0,225,3530.023317
3.0,225,3629.316707
2.0,225,3719.731827
2.0,225,3818.702032
2.0,225,3917.430179
0.0,225,4016.578808
2.0,225,4106.984535
2.0,225,4205.666032
1.0,225,4304.949237
3.0,225,4404.020834
11.0,225,4496.488996
2.0,225,4596.238447
1.0,225,4694.762683
2.0,225,4794.066269
2.0,225,4884.147767
2.0,225,4983.782536
2.0,225,5083.007697
3.0,225,5181.7451
1.0,225,5272.210086
3.0,225,5371.011281
3.0,225,5470.11709
3.0,225,5569.489012
0.0,225,5659.2473
0.0,225,5757.961891
2.0,225,5857.148944
2.0,225,5956.250651
1.0,225,6046.841796
2.0,225,6146.208275
2.0,225,6246.102897
0.0,225,6346.594652
3.0,225,6446.30692
2.0,225,6537.376391
0.0,225,6637.284119
2.0,225,6737.187162
3.0,225,6837.045089
0.0,225,6928.110154
2.0,225,7027.980046
10.0,225,7128.024527
2.0,225,7228.300574
3.0,225,7318.916923
3.0,225,7419.047619
12.0,225,7518.500787
0.0,225,7618.091127
3.0,225,7708.863087
3.0,225,7808.12258
2.0,225,7907.315207
2.0,225,8006.107929
3.0,225,8097.025804
2.0,225,8195.656274
2.0,225,8294.443345
2.0,225,8393.708976
0.0,225,8484.252871
3.0,225,8582.803292
2.0,225,8681.668215
1.0,225,8780.435915
2.0,225,8870.59028
12.0,225,8969.296246
1.0,225,9068.901574
2.0,225,9167.742616
2.0,225,9258.33726
2.0,225,9357.59289
2.0,225,9456.82286
3.0,225,9555.642239
3.0,225,9654.966333
2.0,225,9745.162583
2.0,225,9844.168563
2.0,225,9943.065244
2.0,225,10043.007534
