#{"t_start": 1568228452.2521164, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
3.0,225,100.280043
11.0,225,198.466464
0.0,225,296.453213
2.0,225,394.794125
1.0,225,487.271599
1.0,225,590.984086
2.0,225,694.217479
1.0,225,796.854919
3.0,225,890.994545
4.0,225,993.987983
0.0,225,1096.461355
0.0,225,1199.104716
3.0,225,1291.453635
2.0,225,1387.938494
0.0,225,1484.5394
3.0,225,1580.536314
0.0,225,1668.210316
0.0,225,1763.752795
0.0,225,1860.218303
1.0,225,1956.135059
1.0,225,2043.215464
3.0,225,2138.806762
2.0,225,2235.358517
3.0,225,2331.568302
1.0,225,2419.235911
0.0,225,2515.133203
1.0,225,2611.585368
1.0,225,2707.20477
3.0,225,2794.594276
5.0,225,2890.300564
2.0,225,2986.476573
2.0,225,3081.472139
3.0,225,3176.574312
2.0,225,3263.370252
2.0,225,3359.222397
3.0,225,3455.272563
2.0,225,3551.472171
3.0,225,3639.138204
2.0,225,3735.235407
2.0,225,3831.603269
2.0,225,3927.842169
2.0,225,4015.529026
0.0,225,4111.844014
2.0,225,4208.041889
3.0,225,4304.031501
3.0,225,4391.664198
0.0,225,4487.587567
0.0,225,4583.419782
2.0,225,4679.975572
0.0,225,4767.757586
2.0,225,4864.212582
0.0,225,4960.336576
13.0,225,5056.373189
2.0,225,5143.778311
1.0,225,5239.650404
2.0,225,5336.239035
1.0,225,5432.312404
2.0,225,5519.805842
0.0,225,5616.052351
3.0,225,5711.868245
2.0,225,5808.049159
1.0,225,5895.034581
3.0,225,5990.852585
0.0,225,6086.768069
2.0,225,6182.91556
0.0,225,6278.503297
0.0,225,6366.010296
2.0,225,6461.917551
2.0,225,6557.804169
0.0,225,6654.160611
12.0,225,6741.846771
2.0,225,6837.983719
2.0,225,6933.971058
0.0,225,7030.087362
0.0,225,7117.853613
2.0,225,7213.995669
4.0,225,7310.353138
0.0,225,7406.741148
0.0,225,7494.282112
2.0,225,7590.426911
10.0,225,7686.291357
0.0,225,7782.690495
3.0,225,7870.115409
2.0,225,7966.294224
1.0,225,8062.343848
2.0,225,8158.319239
3.0,225,8245.500851
2.0,225,8340.935763
0.0,225,8436.924407
0.0,225,8533.280643
3.0,225,8620.67659
2.0,225,8716.645348
0.0,225,8812.466094
2.0,225,8908.109968
14.0,225,8995.286653
2.0,225,9091.208752
2.0,225,9186.984614
2.0,225,9282.74662
1.0,225,9378.777468
0.0,225,9465.570429
0.0,225,9561.194693
2.0,225,9657.064171
3.0,225,9752.461805
3.0,225,9838.800704
1.0,225,9934.342879
2.0,225,10029.782894
0.0,225,10125.455084
0.0,225,10212.921352
2.0,225,10308.991298
2.0,225,10405.134524
2.0,225,10500.841771
3.0,225,10588.85871
2.0,225,10685.227116
0.0,225,10781.496948
2.0,225,10877.510956
3.0,225,10964.800284
2.0,225,11063.119201
0.0,225,11164.593519
2.0,225,11266.447479
2.0,225,11359.220061
2.0,225,11461.082366
0.0,225,11563.615853
3.0,225,11665.407388
3.0,225,11757.994041
0.0,225,11860.189313
2.0,225,11960.983077
0.0,225,12061.922075
3.0,225,12154.6053
0.0,225,12256.509719
3.0,225,12357.461555
2.0,225,12459.402924
2.0,225,12560.750839
0.0,225,12654.793628
1.0,225,12757.425513
2.0,225,12859.669086
0.0,225,12960.721168
0.0,225,13052.849997
3.0,225,13153.594502
2.0,225,13254.731905
