#{"t_start": 1568228451.992186, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
0.0,225,100.487405
2.0,225,198.684813
2.0,225,296.667897
3.0,225,395.001734
2.0,225,487.496772
3.0,225,591.194614
2.0,225,694.429232
3.0,225,797.061759
0.0,225,891.18385
2.0,225,994.197073
2.0,225,1096.672237
1.0,225,1199.313417
15.0,225,1291.664867
3.0,225,1388.148198
0.0,225,1484.76486
2.0,225,1580.74414
1.0,225,1668.423539
0.0,225,1763.978406
2.0,225,1860.437098
2.0,225,1956.352716
3.0,225,2043.436623
2.0,225,2139.018966
3.0,225,2235.561495
3.0,225,2331.786381
0.0,225,2419.425153
2.0,225,2515.353131
2.0,225,2611.790484
2.0,225,2707.448823
1.0,225,2794.806621
3.0,225,2890.507453
0.0,225,2986.697865
3.0,225,3081.693256
2.0,225,3176.787137
2.0,225,3263.575182
2.0,225,3359.411018
3.0,225,3455.489267
2.0,225,3551.693024
2.0,225,3639.353815
10.0,225,3735.449185
0.0,225,3831.824955
2.0,225,3928.055811
2.0,225,4015.743069
1.0,225,4112.03772
2.0,225,4208.251544
0.0,225,4304.24856
12.0,225,4391.875788
2.0,225,4487.802456
2.0,225,4583.641307
0.0,225,4680.194795
3.0,225,4767.977197
2.0,225,4864.442932
2.0,225,4960.598225
2.0,225,5056.589214
3.0,225,5143.990204
2.0,225,5239.851687
0.0,225,5336.453535
1.0,225,5432.529608
2.0,225,5520.006637
2.0,225,5616.27132
2.0,225,5712.066394
2.0,225,5808.264769
3.0,225,5895.237052
2.0,225,5991.066704
3.0,225,6086.986915
0.0,225,6183.126614
2.0,225,6278.714477
2.0,225,6366.221725
2.0,225,6462.143946
2.0,225,6558.024176
0.0,225,6654.373221
2.0,225,6742.056951
1.0,225,6838.205955
3.0,225,6934.19893
2.0,225,7030.314509
0.0,225,7117.992222
0.0,225,7214.223547
12.0,225,7310.55718
0.0,225,7406.964489
1.0,225,7494.501054
3.0,225,7590.635821
1.0,225,7686.512395
0.0,225,7782.903818
2.0,225,7870.326687
2.0,225,7966.510022
3.0,225,8062.561548
3.0,225,8158.537321
2.0,225,8245.713249
2.0,225,8341.153547
2.0,225,8437.136056
0.0,225,8533.499018
2.0,225,8620.893409
0.0,225,8716.860371
2.0,225,8812.682888
3.0,225,8908.315252
1.0,225,8995.512556
2.0,225,9091.426954
2.0,225,9187.194155
3.0,225,9282.964491
2.0,225,9378.991872
3.0,225,9465.791491
2.0,225,9561.410695
2.0,225,9657.279293
0.0,225,9752.670096
3.0,225,9839.024374
0.0,225,9934.55986
2.0,225,10029.992426
2.0,225,10125.679583
0.0,225,10213.144496
2.0,225,10309.21019
2.0,225,10405.347428
0.0,225,10501.061944
0.0,225,10589.080217
2.0,225,10685.44427
3.0,225,10781.715779
2.0,225,10877.737188
2.0,225,10965.022436
2.0,225,11063.329586
2.0,225,11164.797782
0.0,225,11266.72594
1.0,225,11359.434858
1.0,225,11461.289534
3.0,225,11563.830258
0.0,225,11665.621671
2.0,225,11758.077892
2.0,225,11860.398224
2.0,225,11961.197493
3.0,225,12062.172495
2.0,225,12154.791243
2.0,225,12256.927811
0.0,225,12357.680807
2.0,225,12459.599912
2.0,225,12560.966019
2.0,225,12655.011761
3.0,225,12757.629715
0.0,225,12859.872271
2.0,225,12960.937018
3.0,225,13053.000722
2.0,225,13153.811392
13.0,225,13254.938809
2.0,225,13356.453247
0.0,225,13450.816653
0.0,225,13552.570569
2.0,225,13654.63791
1.0,225,13756.665375
2.0,225,13850.043231
3.0,225,13952.404627
2.0,225,14057.939627
0.0,225,14165.921619
0.0,225,14265.318217
2.0,225,14373.168268
2.0,225,14480.809952
2.0,225,14589.451926
2.0,225,14689.145589
2.0,225,14799.007425
0.0,225,14908.170764
2.0,225,15017.548965
0.0,225,15117.820723
2.0,225,15227.271544
2.0,225,15336.580494
2.0,225,15443.980658
0.0,225,15552.570934
2.0,225,15651.923355
1.0,225,15760.687941
3.0,225,15869.051751
0.0,225,15977.181982
0.0,225,16076.289234
0.0,225,16184.303864
0.0,225,16292.167936
0.0,225,16400.298846
0.0,225,16500.372066
3.0,225,16608.329992
0.0,225,16716.427093
10.0,225,16824.17038
3.0,225,16923.631261
0.0,225,17031.716856
3.0,225,17139.965923
1.0,225,17248.30445
0.0,225,17347.539563
0.0,225,17455.355231
1.0,225,17563.079045
0.0,225,17671.31165
3.0,225,17770.251325
2.0,225,17878.41176
0.0,225,17986.392115
2.0,225,18094.808533
0.0,225,18193.988193
