#{"t_start": 1568228452.7349453, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
0.0,225,99.881038
3.0,225,198.077607
10.0,225,296.054991
0.0,225,394.393691
3.0,225,486.899353
3.0,225,590.587868
0.0,225,693.827813
4.0,225,796.456025
0.0,225,890.589836
1.0,225,993.582651
3.0,225,1096.068182
0.0,225,1198.728027
2.0,225,1291.073384
0.0,225,1387.536858
3.0,225,1484.145925
0.0,225,1580.123305
3.0,225,1667.80993
2.0,225,1763.36447
0.0,225,1859.824818
0.0,225,1955.733047
0.0,225,2042.808389
3.0,225,2138.406554
2.0,225,2234.957781
1.0,225,2331.164981
2.0,225,2418.807746
0.0,225,2514.734411
3.0,225,2611.207535
2.0,225,2706.852285
2.0,225,2794.187579
2.0,225,2889.897071
0.0,225,2986.087283
2.0,225,3081.078776
4.0,225,3176.170143
0.0,225,3262.952702
2.0,225,3358.840556
3.0,225,3454.878534
1.0,225,3551.083425
2.0,225,3638.73354
2.0,225,3734.835194
0.0,225,3831.20223
12.0,225,3927.441624
2.0,225,4015.129878
2.0,225,4111.448697
0.0,225,4207.641713
2.0,225,4303.634179
3.0,225,4391.268681
0.0,225,4487.190252
2.0,225,4583.020875
0.0,225,4679.579115
3.0,225,4767.365293
3.0,225,4863.815824
0.0,225,4959.971621
2.0,225,5055.970078
2.0,225,5143.363721
2.0,225,5239.242779
2.0,225,5335.839219
0.0,225,5431.912918
2.0,225,5519.393815
2.0,225,5615.648401
2.0,225,5711.445407
2.0,225,5807.642408
2.0,225,5894.639984
2.0,225,5990.452823
2.0,225,6086.372821
0.0,225,6182.527359
2.0,225,6278.10883
3.0,225,6365.604768
2.0,225,6461.524034
1.0,225,6557.395657
2.0,225,6653.755914
0.0,225,6741.410273
1.0,225,6837.59392
2.0,225,6933.579619
1.0,225,7029.696588
1.0,225,7117.444077
2.0,225,7213.597429
0.0,225,7309.95425
3.0,225,7406.347785
0.0,225,7493.884417
0.0,225,7590.032627
2.0,225,7685.889111
0.0,225,7782.292969
3.0,225,7869.704386
2.0,225,7965.822563
2.0,225,8061.94961
2.0,225,8157.919041
2.0,225,8245.107888
0.0,225,8340.53737
2.0,225,8436.516457
1.0,225,8532.879225
2.0,225,8620.280797
2.0,225,8716.236036
1.0,225,8812.065685
2.0,225,8907.709293
2.0,225,8994.880108
0.0,225,9090.792235
0.0,225,9186.585304
1.0,225,9282.34181
2.0,225,9378.380368
2.0,225,9465.170682
1.0,225,9560.780349
2.0,225,9656.644185
3.0,225,9752.052518
12.0,225,9838.39946
3.0,225,9933.942941
11.0,225,10029.381311
13.0,225,10125.059048
2.0,225,10212.526415
3.0,225,10308.596835
2.0,225,10404.737431
2.0,225,10500.448155
0.0,225,10588.439976
2.0,225,10684.829816
2.0,225,10781.103315
3.0,225,10877.112738
0.0,225,10964.410218
0.0,225,11062.71413
2.0,225,11164.195904
12.0,225,11265.81348
2.0,225,11358.828661
0.0,225,11460.686077
3.0,225,11563.215305
2.0,225,11665.013155
3.0,225,11757.385933
0.0,225,11859.80143
2.0,225,11960.5818
2.0,225,12061.520571
0.0,225,12154.198982
0.0,225,12256.09265
3.0,225,12357.066285
2.0,225,12458.961746
3.0,225,12560.367333
2.0,225,12654.405925
3.0,225,12756.956804
3.0,225,12859.264262
0.0,225,12960.321867
0.0,225,13052.38526
0.0,225,13153.197653
3.0,225,13254.331831
0.0,225,13355.846371
2.0,225,13450.221681
3.0,225,13551.944437
2.0,225,13654.035294
0.0,225,13756.050518
3.0,225,13849.447827
0.0,225,13951.797047
2.0,225,14057.352825
2.0,225,14165.3234
0.0,225,14264.730134
0.0,225,14372.580041
0.0,225,14480.214674
0.0,225,14588.845277
2.0,225,14688.55504
3.0,225,14798.426371
2.0,225,14907.57522
0.0,225,15016.948825
0.0,225,15117.102166
3.0,225,15226.685451
2.0,225,15335.972285
2.0,225,15443.378205
2.0,225,15551.895722
13.0,225,15651.320115
1.0,225,15760.102675
