#{"t_start": 1568228451.812262, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
2.0,225,100.638783
3.0,225,198.84626
2.0,225,296.814358
2.0,225,395.152736
1.0,225,487.774801
10.0,225,591.338811
1.0,225,694.567116
1.0,225,797.205408
0.0,225,891.346149
2.0,225,994.33916
0.0,225,1096.811505
12.0,225,1199.459501
1.0,225,1291.800861
2.0,225,1388.290224
3.0,225,1484.887448
2.0,225,1580.896558
3.0,225,1668.577416
3.0,225,1764.125638
2.0,225,1860.594543
3.0,225,1956.500812
3.0,225,2043.572453
0.0,225,2139.174113
3.0,225,2235.71367
3.0,225,2331.930493
3.0,225,2419.573765
3.0,225,2515.494432
3.0,225,2611.930068
2.0,225,2707.590684
12.0,225,2794.958482
2.0,225,2890.661539
11.0,225,2986.84732
0.0,225,3081.8392
12.0,225,3176.939355
2.0,225,3263.728836
3.0,225,3359.626467
2.0,225,3455.640994
3.0,225,3551.826206
0.0,225,3639.495539
2.0,225,3735.605144
3.0,225,3831.968534
12.0,225,3928.19557
2.0,225,4015.885729
0.0,225,4112.197333
3.0,225,4208.407813
3.0,225,4304.389872
0.0,225,4392.022547
3.0,225,4487.946069
3.0,225,4583.787791
0.0,225,4680.336176
2.0,225,4768.122947
3.0,225,4864.569938
1.0,225,4960.731086
10.0,225,5056.735691
0.0,225,5144.128124
2.0,225,5239.999855
2.0,225,5336.603437
2.0,225,5432.672901
3.0,225,5520.144259
10.0,225,5616.413367
3.0,225,5712.210877
3.0,225,5808.411394
3.0,225,5895.387149
2.0,225,5991.199883
0.0,225,6087.136979
11.0,225,6183.300238
2.0,225,6278.863524
3.0,225,6366.372869
0.0,225,6462.28051
3.0,225,6558.157385
11.0,225,6654.523199
2.0,225,6742.20019
1.0,225,6838.353656
0.0,225,6934.337321
0.0,225,7030.455329
0.0,225,7118.115544
0.0,225,7214.375159
0.0,225,7310.70618
0.0,225,7407.097453
0.0,225,7494.639155
2.0,225,7590.792269
2.0,225,7686.650878
0.0,225,7783.058312
3.0,225,7870.455084
2.0,225,7966.643895
2.0,225,8062.699346
2.0,225,8158.698166
0.0,225,8245.87261
0.0,225,8341.303073
2.0,225,8437.291391
3.0,225,8533.647277
3.0,225,8621.040319
1.0,225,8716.999925
1.0,225,8812.832832
2.0,225,8908.501009
2.0,225,8995.647704
1.0,225,9091.56689
2.0,225,9187.346032
3.0,225,9283.091121
0.0,225,9379.142077
1.0,225,9465.931618
