retstd,ev,opt_ent,opt_clipfrac,opt_aux,rank,opt_feat_var,n_updates,opt_vf,vpredmean,advmean,recent_best_ext_ret,opt_dyn_loss,total_secs,opt_approxkl,vpredstd,retmean,rew_mean,opt_tot,advstd,opt_pg,tps,ups,eplen,best_ext_ret,epcount,eprew,eprew_recent,tcount
0.1097699,-0.14354348182678223,0.77185416,0.0,0.08763446,0,51.555466,551,0.007920119,3.7214832,0.0077189314,10.0,20.998558,31677.447421312332,7.10241e-13,0.10670881,3.729202,21.024368,5.5196695e-05,0.117384195,-0.007093068,293.33897973620924,0.017903990462415115,225.0,24.0,40064.0,1.61,1.6328125,9014400.0
0.09310457,-0.5779023170471191,0.76445895,0.0,0.06800389,0,51.431046,552,0.0067814495,3.785766,0.0052153585,13.0,21.266247,31733.251285791397,6.2083113e-13,0.104331784,3.7909813,21.50299,0.09451795,0.116952926,0.08850096,293.59973817129685,0.017919905894244192,225.0,24.0,40192.0,1.67,1.6171875,9043200.0
0.10393434,-0.11107921600341797,0.79882294,0.0,0.06623335,0,49.08816,553,0.005751953,3.771612,-0.01472372,,20.217049,31789.06265258789,7.352143e-13,0.11212634,3.7568884,20.058481,-0.02217142,0.10955484,-0.027124548,293.560271686974,0.017917497051206908,225.0,24.0,40192.0,1.67,1.6171875,9043200.0
0.1022188,-0.29318559169769287,0.80239826,0.0,0.08879463,0,52.07865,554,0.007218486,3.7618484,0.00063117757,13.0,20.54,31844.66737294197,8.039795e-13,0.107688494,3.7624795,21.016401,0.09712986,0.11624151,0.09071377,294.65124355755825,0.017984084689792373,225.0,24.0,40320.0,1.64,1.6484375,9072000.0
0.1011014,-0.23203730583190918,0.80154413,0.0,0.044877764,0,53.577484,555,0.005655004,3.7531924,-0.0048226914,,20.529766,31900.648384571075,6.8111445e-13,0.111586966,3.7483697,20.482845,-0.0015185159,0.1122197,-0.006371976,292.670666770908,0.017863199876154052,225.0,24.0,40320.0,1.64,1.6484375,9072000.0
0.11941539,-0.09232568740844727,0.77077574,0.0,0.073987015,0,51.314323,556,0.007020287,3.7095747,0.016772877,10.0,20.816698,31956.55964255333,7.2679346e-13,0.11282459,3.7263474,21.234735,0.09377554,0.12480626,0.08752603,293.0357962112068,0.017885485608594164,225.0,24.0,40448.0,1.57,1.6171875,9100800.0
0.10883895,-0.10963320732116699,0.7997272,0.0,0.047537655,0,53.284077,557,0.0066895923,3.7590785,-0.0042952183,,20.820332,32012.127863645554,8.0586747e-13,0.11515528,3.7547832,20.574493,-0.034809273,0.11465,-0.04069914,294.84478138697654,0.017995897301451205,225.0,24.0,40448.0,1.57,1.6171875,9100800.0
0.11974731,-0.05568420886993408,0.81458783,0.0,0.08523674,0,54.32635,558,0.008460582,3.7542677,0.015593626,13.0,21.654629,32068.49227643013,7.892636e-13,0.11607221,3.7698612,21.463282,-0.015281807,0.12303616,-0.0229278,290.6798667914682,0.01774169108834645,225.0,24.0,40576.0,1.75,1.765625,9129600.0
0.099777535,-0.4242880344390869,0.76791465,0.0,0.07117516,0,56.53044,559,0.007960221,3.8181295,0.0029659856,5.0,22.05352,32124.41063427925,6.3541636e-13,0.107969016,3.8210955,21.482384,-0.1057714,0.11907805,-0.112963706,292.9985899122307,0.017883214716322676,225.0,24.0,40704.0,1.51,1.53125,9158400.0
0.11686549,0.03063035011291504,0.7813523,0.0,0.06709061,0,52.467194,560,0.0065177353,3.7773604,-0.008269518,,20.789608,32180.522911310196,7.2813245e-13,0.11957475,3.7690911,20.264105,-0.15390764,0.11506175,-0.15964402,291.9860120979326,0.017821411871211706,225.0,24.0,40704.0,1.51,1.53125,9158400.0
0.10411011,-0.2863093614578247,0.77500033,0.0,0.088899106,0,53.33348,561,0.006849929,3.7941022,0.015067177,4.0,21.069954,32236.52428007126,7.0181176e-13,0.11103969,3.8091693,21.570215,0.11853295,0.11807708,0.11245802,292.5642776680074,0.017856706400635216,225.0,24.0,40832.0,1.58,1.625,9187200.0
0.10048674,-0.26665782928466797,0.74047,0.0,0.037613034,0,52.53718,562,0.007089585,3.830619,-0.00795971,,21.200703,32292.56661605835,6.5883844e-13,0.11182207,3.8226595,20.761276,-0.0045132516,0.113093704,-0.010862366,292.3504117275542,0.017843653059543104,225.0,24.0,40832.0,1.58,1.625,9187200.0
0.107440546,-0.2641838788986206,0.79639465,0.0,0.0775262,0,53.96322,563,0.007136076,3.8442786,0.0016510854,10.0,21.842636,32348.60559821129,7.4264797e-13,0.11192471,3.8459299,21.326393,-0.13159993,0.120801784,-0.13793962,292.36790838358894,0.017844720970678036,225.0,24.0,40960.0,1.58,1.46875,9216000.0
0.0817506,-0.8480926752090454,0.7639751,0.0,0.048040032,0,54.93804,564,0.0059266505,3.8635762,-0.012080109,,20.468985,32404.07464504242,7.1975146e-13,0.10534628,3.8514962,20.704634,0.0631866,0.111135505,0.058023922,295.3719404964569,0.01802807254006695,225.0,24.0,40960.0,1.58,1.46875,9216000.0
0.11634199,-0.045334815979003906,0.7813524,0.0,0.09078,0,54.335403,565,0.006749478,3.828091,-0.0036252532,10.0,20.777676,32460.12822175026,7.023791e-13,0.11385694,3.8244658,21.169338,0.11287507,0.11894993,0.106906936,292.29178515041025,0.01784007477724672,225.0,24.0,41088.0,1.4,1.4765625,9244800.0
0.08951169,-0.5418921709060669,0.7796625,0.0,0.047079727,0,54.992195,566,0.0061611747,3.8275414,-0.00022473582,,21.098125,32515.818318128586,7.3299065e-13,0.108015105,3.8273163,20.954458,0.0044407574,0.11114931,-0.00094075454,294.19952676498434,0.017956514084776876,225.0,24.0,41088.0,1.4,1.4765625,9244800.0
0.10613313,-0.21097803115844727,0.7686457,0.0,0.07726484,0,53.466507,567,0.006605006,3.8189864,-0.007059818,3.0,21.413364,32572.232081651688,7.191113e-13,0.11361524,3.8119266,21.244858,0.0031514205,0.116793625,-0.0026849397,290.4255801563504,0.017726170663839746,225.0,24.0,41216.0,1.39,1.484375,9273600.0
0.11015388,-0.2157599925994873,0.7961157,0.0,0.0634273,0,58.197205,568,0.008611445,3.8104641,0.010848595,10.0,21.280327,32628.811999082565,6.6573505e-13,0.11461731,3.821313,21.484165,0.025530543,0.12145733,0.017715212,289.57270961054223,0.017674115576815322,225.0,24.0,41344.0,1.68,1.5859375,9302400.0
0.10173556,-0.14118659496307373,0.8143344,0.0,0.059011564,0,52.3405,569,0.0053542857,3.768486,-0.0037604703,,20.003958,32684.38402056694,7.8627437e-13,0.1116673,3.7647257,20.487402,0.119492665,0.10868037,0.11495271,294.82461789889425,0.017994666619805557,225.0,24.0,41344.0,1.68,1.5859375,9302400.0
0.110592864,-0.18064522743225098,0.79026675,0.0,0.09135807,0,53.203766,570,0.007725856,3.8067846,0.009100688,11.0,21.337526,32740.30815768242,7.051499e-13,0.112021476,3.8158853,21.25092,-0.02465753,0.120167434,-0.031593118,292.9683110920148,0.01788136664379973,225.0,24.0,41472.0,1.69,1.5625,9331200.0
0.08852379,-0.5229135751724243,0.7902384,0.0,0.038530566,0,55.037094,571,0.005870316,3.8112621,0.0016537332,,20.877516,32796.234588861465,7.3416067e-13,0.105343066,3.8129158,20.944416,0.047448643,0.10924401,0.042368565,292.9562937343018,0.017880633162494008,225.0,24.0,41472.0,1.69,1.5625,9331200.0
0.10810509,-0.19837212562561035,0.78526074,0.0,0.13047802,0,51.5305,572,0.0072493833,3.7779129,0.0061191786,13.0,21.1422,32852.140065193176,7.188233e-13,0.11129247,3.7840323,21.111729,-0.042254634,0.11834284,-0.048718754,293.06610148148644,0.01788733529550088,225.0,24.0,41600.0,1.71,1.6875,9360000.0
0.0881504,-0.6068955659866333,0.79828745,0.0,0.050695352,0,53.730103,573,0.0066855177,3.814414,-0.0031479397,,20.245968,32907.580731868744,7.3390035e-13,0.10197023,3.8112662,20.661102,0.06253687,0.11174243,0.056649644,295.523141809915,0.01803730113585907,225.0,24.0,41600.0,1.71,1.6875,9360000.0
0.106120564,-0.21118545532226562,0.76620203,0.0,0.083675504,0,50.61434,574,0.0069876085,3.7942193,-0.0003942026,4.0,20.925777,32963.39330410957,6.9099327e-13,0.110445894,3.7938251,21.014332,-0.03278076,0.11678979,-0.039002165,293.5539313490796,0.017917110067692848,225.0,24.0,41728.0,1.54,1.53125,9388800.0
0.10181821,-0.3081165552139282,0.7686437,0.0,0.09105509,0,52.240562,575,0.006373069,3.7994256,-0.0016588181,12.0,21.059355,33019.1600458622,7.03506e-13,0.11209846,3.7977667,20.995691,-0.039355163,0.11645247,-0.04495959,293.795181233247,0.017931834792068297,225.0,24.0,41856.0,1.46,1.484375,9417600.0
0.09749546,-0.3022726774215698,0.7784322,0.0,0.079772405,0,50.48459,576,0.006336797,3.7695336,-0.017781237,,19.836475,33074.97880411148,7.805906e-13,0.109087564,3.7517524,19.844486,-0.04735817,0.11125906,-0.052916534,293.521398789098,0.017915124437811156,225.0,24.0,41856.0,1.46,1.484375,9417600.0
0.09745911,-0.5156558752059937,0.7770475,0.0,0.07897296,0,51.259872,577,0.007973264,3.7478814,-0.0042336243,12.0,20.638296,33130.86137294769,7.417404e-13,0.10673806,3.7436476,20.41772,-0.10698845,0.11998384,-0.11418466,293.1862357297915,0.017894667708117158,225.0,24.0,41984.0,1.93,2.015625,9446400.0
0.095343135,-0.24194622039794922,0.7789467,0.0,0.04294528,0,50.24249,578,0.00624001,3.730429,-0.014735529,,20.598772,33187.00962591171,6.670547e-13,0.10139625,3.7156935,19.758205,-0.16733286,0.10625291,-0.17279392,291.7989275730269,0.01780999313800213,225.0,24.0,41984.0,1.93,2.015625,9446400.0
0.10693821,-0.16200554370880127,0.79846185,0.0,0.085557975,0,50.857315,579,0.0067257476,3.692604,-0.0013291865,13.0,20.150139,33242.9440677166,7.271547e-13,0.106870346,3.6912746,20.322882,0.03280981,0.1152755,0.026882524,292.9143381309092,0.017878072395685375,225.0,24.0,42112.0,1.36,1.4375,9475200.0
0.09460715,-0.3400568962097168,0.77587277,0.0,0.029746374,0,53.909557,580,0.0055204015,3.6707735,-0.0013929745,,19.490046,33298.53436231613,8.1571463e-13,0.1047456,3.6693807,19.904192,0.04486282,0.109518014,0.040118292,294.7277059427135,0.017988751583417572,225.0,24.0,42112.0,1.36,1.4375,9475200.0
0.11323769,-0.13719713687896729,0.7697147,0.0,0.12688926,0,50.51688,581,0.009046655,3.6722693,0.012350773,13.0,20.90693,33354.886382102966,7.5674937e-13,0.10798739,3.68462,20.762943,0.049351294,0.120756045,0.041074354,290.74379342526646,0.01774559286042886,225.0,24.0,42240.0,1.75,1.7734375,9504000.0
0.10156165,-0.32228565216064453,0.7659645,0.0,0.07019782,0,50.00051,582,0.0065003037,3.6570659,0.00597696,13.0,20.086407,33410.85106468201,6.9439853e-13,0.10971345,3.663043,20.332485,0.0039189644,0.116786435,-0.0018153749,292.7560605183529,0.017868411896872126,225.0,24.0,42368.0,1.53,1.46875,9532800.0
0.10070465,-0.14721965789794922,0.77945936,0.0,0.05703614,0,50.241142,583,0.006528071,3.6535792,-0.013087939,,19.286167,33465.78562045097,7.161058e-13,0.11023266,3.6404912,19.287113,0.09831427,0.107863076,0.092565656,298.24579029827265,0.018203478411759805,225.0,24.0,42368.0,1.53,1.46875,9532800.0
0.10930311,-0.2035045623779297,0.76504517,0.0,0.06638694,0,53.864807,584,0.0071920957,3.6589825,0.0030755652,13.0,20.176395,33521.367953300476,6.7128475e-13,0.112612024,3.662058,20.121416,0.041350752,0.11991027,0.034923702,294.769923464028,0.01799132833642749,225.0,24.0,42496.0,1.68,1.625,9561600.0
0.09076297,-0.41338837146759033,0.7836061,0.0,0.043944724,0,51.85462,585,0.0060949824,3.6370897,-0.014813252,,19.396406,33576.890501499176,7.0397605e-13,0.104558565,3.6222768,19.191782,0.04016563,0.10790448,0.034854256,295.087320945108,0.018010700741278564,225.0,24.0,42496.0,1.68,1.625,9561600.0
0.0993831,-0.2912701368331909,0.7816018,0.0,0.08262522,0,50.800976,586,0.0062494976,3.6121957,0.014827949,12.0,20.308521,33633.177461862564,7.331917e-13,0.10335296,3.6270237,20.204784,0.017317113,0.112933055,0.011849217,291.0798503636554,0.017766104148172326,225.0,24.0,42624.0,1.81,1.921875,9590400.0
0.084010035,-0.5638824701309204,0.78299785,0.0,0.04110374,0,53.14085,587,0.005233971,3.6241822,0.0017414718,,19.551334,33688.95326280594,8.0624277e-13,0.0976722,3.6259236,19.70787,0.018490154,0.10505898,0.014039181,293.74746257133194,0.01792892227608227,225.0,24.0,42624.0,1.81,1.921875,9590400.0
0.10403647,-0.23212099075317383,0.7768159,0.0,0.070027776,0,51.804237,588,0.0070139035,3.6378736,0.013216572,12.0,20.251078,33745.724061489105,7.4181676e-13,0.104129866,3.6510904,20.435612,0.053601485,0.115481466,0.0473644,288.5990752294653,0.01761468965023592,225.0,24.0,42752.0,1.62,1.5859375,9619200.0
0.09777079,-0.39988791942596436,0.75860065,0.0,0.06877766,0,52.490482,589,0.0061345864,3.6981246,-0.0058235014,12.0,20.043716,33801.21012425423,8.309126e-13,0.10634062,3.6923013,20.063911,0.033375964,0.11567932,0.02799998,295.28135866037667,0.01802254386354838,225.0,24.0,42880.0,1.63,1.5234375,9648000.0
0.101207875,-0.22094213962554932,0.7890252,0.0,0.07765007,0,50.02878,590,0.0074846665,3.6494818,-0.009175329,,19.36789,33856.871351242065,7.4038914e-13,0.11082119,3.6403065,19.222153,-0.032726176,0.111830905,-0.03942182,294.35211702357356,0.017965827455052097,225.0,24.0,42880.0,1.63,1.5234375,9648000.0
0.103740305,-0.2737619876861572,0.7974913,0.0,0.096322946,0,49.80433,591,0.00662861,3.619401,0.0121480245,22.0,19.659409,33912.632184028625,7.3409584e-13,0.10331813,3.631549,20.149426,0.15325111,0.11708242,0.14741999,293.8263146591492,0.017933735025582837,225.0,24.0,43008.0,1.82,1.7578125,9676800.0
0.085112184,-0.48880255222320557,0.79236895,0.0,0.05058156,0,52.389164,592,0.005391689,3.6284428,0.004173843,,19.561876,33967.79527568817,7.073479e-13,0.0999574,3.6326165,19.680107,0.06501639,0.1038509,0.06041707,297.01018393092136,0.018128062984065024,225.0,24.0,43008.0,1.82,1.7578125,9676800.0
0.102917284,-0.24511587619781494,0.7524657,0.0,0.07304199,0,53.541733,593,0.0062613864,3.6058283,0.033749416,13.0,20.267443,34023.52405714989,7.556229e-13,0.10318695,3.6395779,20.76553,0.10058016,0.11484001,0.09507124,293.99530314969127,0.017944049264507524,225.0,24.0,43136.0,1.99,1.984375,9705600.0
0.095530845,-0.3023597002029419,0.77794904,0.0,0.033112906,0,56.65402,594,0.0054609207,3.6614995,0.00919028,,20.111378,34078.70084023476,6.755175e-13,0.10305882,3.67069,20.036482,0.03337661,0.109020725,0.028693639,296.9364845862649,0.018123564733048395,225.0,24.0,43136.0,1.99,1.984375,9705600.0
0.11512572,-0.02131795883178711,0.77186346,0.0,0.079898134,0,51.052364,595,0.00724179,3.6560805,0.022367071,14.0,20.491314,34134.56211090088,7.2342674e-13,0.106753916,3.6784477,20.655842,0.010983991,0.116346374,0.0045140646,293.2980185489447,0.017901490389950238,225.0,24.0,43264.0,1.66,1.65625,9734400.0
0.10141111,-0.27562415599823,0.7953032,0.0,0.055800933,0,51.641174,596,0.005558173,3.7010188,0.007838547,10.0,20.29635,34190.169295310974,6.890479e-13,0.10621944,3.7088573,20.421724,0.103595436,0.114537284,0.09883257,294.6381870222072,0.01798328778211714,225.0,24.0,43392.0,1.84,1.7734375,9763200.0
0.10496513,-0.055602192878723145,0.788368,0.0,0.048788756,0,52.815002,597,0.0051551023,3.658536,-0.0058334246,,19.245945,34245.53878760338,7.126996e-13,0.11301379,3.6527026,19.388054,0.019245889,0.1078438,0.014879156,295.90302026749174,0.018060487076873275,225.0,24.0,43392.0,1.84,1.7734375,9763200.0
0.114998244,-0.08974623680114746,0.77062833,0.0,0.104995176,0,50.850513,598,0.0070557026,3.6325676,0.018317875,12.0,20.238756,34301.74828219414,7.7992013e-13,0.11617575,3.6508856,20.274406,0.059683863,0.12004771,0.053398788,291.4810054651069,0.017790588712469902,225.0,24.0,43520.0,1.89,1.90625,9792000.0
0.09475345,-0.22739791870117188,0.7991915,0.0,0.050352957,0,53.42225,599,0.0056841,3.604967,0.004477471,,19.710718,34356.979982852936,7.8037327e-13,0.107796356,3.6094446,19.50998,0.0057356157,0.10497544,0.0008507073,296.641236908755,0.018105544244919128,225.0,24.0,43520.0,1.89,1.90625,9792000.0
0.10286456,-0.26901936531066895,0.7847055,0.0,0.089166895,0,49.850914,600,0.0074984003,3.5978057,0.016564135,13.0,20.204884,34412.559161663055,7.1933377e-13,0.105639786,3.6143699,19.972183,-0.048026487,0.11587772,-0.05474018,294.7866512381228,0.01799234931873308,225.0,24.0,43648.0,1.68,1.78125,9820800.0
0.08712209,-0.5520676374435425,0.78918195,0.0,0.05150394,0,52.857773,601,0.005656137,3.6146402,0.0049281092,,19.61816,34468.167524814606,6.92283e-13,0.09753229,3.6195683,19.55941,0.042107407,0.10853845,0.03724045,294.63194151837274,0.017982906586814743,225.0,24.0,43648.0,1.68,1.78125,9820800.0
0.106604785,-0.1796884536743164,0.7979359,0.0,0.08325211,0,50.12443,602,0.0060439873,3.5430582,0.020829607,12.0,19.623722,34524.18124651909,7.5591145e-13,0.10283251,3.563888,19.897928,0.03823731,0.11578715,0.03299126,292.499757228035,0.017852768385500182,225.0,24.0,43776.0,1.76,1.8359375,9849600.0
0.09764631,-0.29956698417663574,0.78584737,0.0,0.07365766,0,50.939564,603,0.006594783,3.5012088,0.028628599,13.0,19.585285,34579.87893772125,7.494053e-13,0.10039665,3.5298371,20.01023,0.1333414,0.11131538,0.12753247,294.15941031615915,0.017954065571054636,225.0,24.0,43904.0,1.53,1.65625,9878400.0
0.10217072,-0.048479676246643066,0.7886705,0.0,0.05806814,0,48.960106,604,0.005317493,3.491021,0.02222576,,19.297373,34635.9376475811,7.586012e-13,0.10880764,3.5132463,19.283552,0.070157066,0.10461801,0.065628245,292.26502074274487,0.017838441207442924,225.0,24.0,43904.0,1.53,1.65625,9878400.0
0.102663815,-0.20484232902526855,0.8029088,0.0,0.070267394,0,52.873158,605,0.0066020945,3.5323467,0.03112312,13.0,20.362988,34691.669465065,6.5785544e-13,0.10371383,3.56347,20.16153,0.0067404043,0.11268926,0.0009412188,293.9792875897594,0.01794307175230465,225.0,24.0,44032.0,1.62,1.7734375,9907200.0
0.095762506,-0.22846567630767822,0.784592,0.0,0.06408881,0,51.310696,606,0.006701355,3.5726156,0.021112636,,20.16197,34747.614998579025,6.6042164e-13,0.09937433,3.5937278,19.814991,-0.08158313,0.106139496,-0.087499894,292.85626520825525,0.017874527905777298,225.0,24.0,44032.0,1.62,1.7734375,9907200.0
0.09993928,-0.2445085048675537,0.82079506,0.0,0.08753832,0,50.38113,607,0.006607391,3.580587,0.020072926,12.0,19.802765,34803.88170456886,6.815742e-13,0.1036968,3.6006598,19.98634,0.07374521,0.1114898,0.067958616,291.1846306225767,0.017772499427647505,225.0,24.0,44160.0,1.71,1.703125,9936000.0
0.08584244,-0.4145766496658325,0.791631,0.0,0.03810791,0,52.27569,608,0.0054880367,3.5929618,0.013150315,,19.76655,34859.58893442154,7.417359e-13,0.09919616,3.606112,19.619556,-0.05142776,0.10209754,-0.056124166,294.10904192021763,0.017950991328138283,225.0,24.0,44160.0,1.71,1.703125,9936000.0
0.107498705,-0.1103590726852417,0.8094201,0.0,0.085636206,0,49.821693,609,0.006948433,3.5842113,0.027379947,12.0,20.177877,34915.7173936367,7.637955e-13,0.10365999,3.6115913,20.08576,-0.033452995,0.11327523,-0.03959201,291.9018307128863,0.017816273847222064,225.0,24.0,44288.0,1.54,1.484375,9964800.0
0.093983516,-0.3560856580734253,0.7836455,0.0,0.061100032,0,52.43181,610,0.007960111,3.6016018,0.01970375,11.0,20.763327,34971.48585009575,6.68346e-13,0.096631445,3.6213055,20.151043,-0.074203715,0.10944483,-0.08138018,293.7861479460507,0.01793128344397282,225.0,24.0,44416.0,1.61,1.59375,9993600.0
0.09680604,-0.1555713415145874,0.7807199,0.0,0.05958133,0,50.842987,611,0.0060010636,3.5722623,0.005428979,,19.237562,35027.70288228989,7.3196044e-13,0.10129991,3.5776913,19.03582,-0.05312726,0.104064085,-0.0583476,291.4419235690026,0.01778820334283463,225.0,24.0,44416.0,1.61,1.59375,9993600.0
0.09962256,-0.32059693336486816,0.7878362,0.0,0.08896571,0,54.08176,612,0.008942617,3.5586019,0.038899235,10.0,20.252293,35084.2932908535,7.176726e-13,0.09870792,3.5975013,20.488243,-0.03049613,0.11448349,-0.03865091,289.5190265605269,0.01767083902346966,225.0,24.0,44544.0,1.97,1.8671875,10022400.0
0.08989486,-0.3588982820510864,0.81373227,0.0,0.05514396,0,51.67864,613,0.006120676,3.6549914,0.00025717705,,19.291687,35140.02053117752,7.1179884e-13,0.098820746,3.6552486,19.41621,0.052151166,0.10479205,0.04684422,294.0034335943588,0.017944545507468188,225.0,24.0,44544.0,1.97,1.8671875,10022400.0
0.098938294,-0.3223155736923218,0.8013818,0.0,0.07601257,0,51.819275,614,0.0082223425,3.6226816,0.02833987,13.0,20.841335,35196.33706712723,7.699212e-13,0.10032891,3.6510215,20.446075,-0.10388945,0.11377111,-0.11131041,290.92698483144596,0.017756773976528684,225.0,24.0,44672.0,1.71,1.890625,10051200.0
0.09303821,-0.2863272428512573,0.78211737,0.0,0.036350377,0,53.80709,615,0.0055173435,3.6121087,0.015064179,,19.594603,35252.19497013092,7.3821873e-13,0.098494895,3.6271727,19.691597,0.042548258,0.105520554,0.03781303,293.31570143112776,0.01790256966742723,225.0,24.0,44672.0,1.71,1.890625,10051200.0
0.10885608,-0.16437017917633057,0.78491944,0.0,0.0809123,0,53.50465,616,0.006564071,3.6323862,0.030062817,13.0,20.469732,35308.35697436333,8.1210234e-13,0.1037975,3.662449,20.443005,-0.026407225,0.11746223,-0.032186378,291.727480597035,0.017805632360658876,225.0,24.0,44800.0,2.06,1.9765625,10080000.0
0.1040717,-0.32843661308288574,0.8207306,0.0,0.074379764,0,57.19041,617,0.0077716634,3.6717453,0.03438901,13.0,20.76864,35364.44987607002,7.511694e-13,0.09955468,3.7061343,20.779251,0.09543887,0.11995077,0.08848794,292.08686841822475,0.017827567652479538,225.0,24.0,44928.0,1.66,1.7109375,10108800.0
0.092384465,-0.304934024810791,0.8087199,0.0,0.06731517,0,51.082035,618,0.0051185996,3.6735096,0.0039250725,,19.486773,35420.2017326355,7.9036636e-13,0.10089742,3.6774347,19.434826,-0.0063801254,0.1055342,-0.0106900055,293.8736216032284,0.01793662241230642,225.0,24.0,44928.0,1.66,1.7109375,10108800.0
0.101363525,-0.2701718807220459,0.77043056,0.0,0.08422913,0,51.305164,619,0.008412689,3.719158,0.0147435125,13.0,20.7928,35475.92258763313,7.4532004e-13,0.10161493,3.7339015,20.298502,-0.13028203,0.11423863,-0.13792428,294.0371248914869,0.017946601861052666,225.0,24.0,45056.0,1.9,1.8046875,10137600.0
0.0972858,-0.16839933395385742,0.7834194,0.0,0.04381367,0,52.32791,620,0.0069223726,3.716616,0.0013889428,,20.076391,35531.65358519554,7.482347e-13,0.10347363,3.7180047,19.613176,-0.110363975,0.10515868,-0.116502926,293.9836126502659,0.017943335733048456,225.0,24.0,45056.0,1.9,1.8046875,10137600.0
0.114503704,-0.09098577499389648,0.7822259,0.0,0.09465749,0,50.687016,621,0.0076915305,3.7371764,0.015982075,11.0,20.342073,35587.5216255188,7.6615634e-13,0.10776595,3.7531586,20.395382,0.065145284,0.11959943,0.05823598,293.2624789629405,0.017899321225765413,225.0,24.0,45184.0,1.63,1.6328125,10166400.0
0.112175584,-0.009992718696594238,0.7779554,0.0,0.060675498,0,50.580837,622,0.0096572125,3.7754111,-0.004439168,,20.232174,35642.629162073135,6.9372513e-13,0.11428263,3.7709723,19.772236,-0.07819007,0.11273466,-0.08706933,297.3096063520318,0.018146338278322252,225.0,24.0,45184.0,1.63,1.6328125,10166400.0
0.11242401,-0.11699342727661133,0.7761956,0.0,0.079955205,0,50.16829,623,0.0065212585,3.7077203,0.025081508,10.0,20.554554,35698.560495615005,7.681208e-13,0.11650151,3.7328014,20.601175,0.0052554924,0.11881858,-0.0004895702,292.93061621237695,0.01787906593093121,225.0,24.0,45312.0,1.43,1.4609375,10195200.0
0.084858574,-0.6170518398284912,0.7852146,0.0,0.03514896,0,54.79068,624,0.004885061,3.797883,0.00916181,,20.108696,35753.53532075882,7.5023755e-13,0.10011953,3.8070445,20.440022,0.10540157,0.10790901,0.10130172,298.02732354563153,0.018190144259376925,225.0,24.0,45312.0,1.43,1.4609375,10195200.0
0.111073,-0.11782467365264893,0.8052178,0.0,0.08776724,0,53.56118,625,0.007003633,3.7813516,0.0048956526,10.0,20.66636,35809.70083165169,8.048975e-13,0.11245605,3.7862473,20.670181,0.029019678,0.117434405,0.022821262,291.709266764285,0.017804520676531068,225.0,24.0,45440.0,1.88,1.9765625,10224000.0
0.10999136,-0.14883065223693848,0.77986896,0.0,0.050370634,0,54.80476,626,0.008101696,3.7791579,0.011303509,12.0,21.325462,35865.48236823082,7.878627e-13,0.10947681,3.7904615,20.482273,-0.18097931,0.11789261,-0.18830115,293.71725851900015,0.017927078767028818,225.0,24.0,45568.0,1.69,1.59375,10252800.0
0.11299986,0.03062206506729126,0.7971989,0.0,0.054675583,0,51.710583,627,0.006227851,3.8250318,-0.010572567,,19.839613,35921.613706588745,7.9781483e-13,0.11368816,3.814459,19.691193,0.00045219064,0.11125626,-0.004978461,291.88685820256546,0.017815359997715177,225.0,24.0,45568.0,1.69,1.59375,10252800.0
0.115528375,-0.11264252662658691,0.76913697,0.0,0.07665555,0,52.42527,628,0.007794869,3.7995994,0.013933074,13.0,20.539185,35977.33432650566,8.352125e-13,0.111976184,3.8135324,20.530811,0.044176485,0.121861495,0.037150756,294.038365409967,0.017946677576291932,225.0,24.0,45696.0,1.91,1.9296875,10281600.0
0.10154822,-0.22418081760406494,0.78613704,0.0,0.040414587,0,55.28381,629,0.005610356,3.8491936,-0.0017743743,,20.33632,36032.811512708664,8.300434e-13,0.10961334,3.8474193,20.17535,-0.039363213,0.112355694,-0.044187434,295.32860480788315,0.01802542753954365,225.0,24.0,45696.0,1.91,1.9296875,10281600.0
0.12018481,-0.04401290416717529,0.785991,0.0,0.06236711,0,55.379387,630,0.0075338036,3.8743472,0.018381115,13.0,20.83537,36088.51455998421,8.0628483e-13,0.121816166,3.8927283,21.218483,0.13707396,0.12280117,0.13032615,294.1311256986384,0.017952339215004786,225.0,24.0,45824.0,1.39,1.5234375,10310400.0
0.11021774,-0.07042551040649414,0.76541543,0.0,0.038403284,0,52.870686,631,0.006821881,3.8494706,0.0029289145,,20.137356,36143.2009499073,8.694178e-13,0.11475544,3.8523993,20.299702,0.009067541,0.11403278,0.0030110758,299.5992242867095,0.01828608546671811,225.0,24.0,45824.0,1.39,1.5234375,10310400.0
0.11114669,-0.12035489082336426,0.77302206,0.0,0.07437685,0,55.562904,632,0.0068440586,3.8254821,0.027636899,12.0,21.169075,36198.90229988098,8.5904775e-13,0.113738745,3.853119,21.41664,0.083863065,0.117645234,0.077792026,294.14008830561886,0.017952886249122245,225.0,24.0,45952.0,1.51,1.4609375,10339200.0
0.10544692,-0.3307687044143677,0.702934,0.0,0.06103874,0,51.114525,633,0.0071375845,3.919403,0.0017920965,12.0,20.921305,36254.1120223999,8.108167e-13,0.11429891,3.921195,20.884268,0.03938896,0.121642455,0.032954305,296.7593252145951,0.018112751783117376,225.0,24.0,46080.0,1.75,1.7734375,10368000.0
