#{"t_start": 1568536519.0273192, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
1.0,900,107.932211
2.0,900,270.370256
3.0,900,432.28094
3.0,900,593.418363
2.0,900,754.623983
1.0,900,915.725001
11.0,900,1076.052024
1.0,900,1236.492828
1.0,900,1396.288086
1.0,900,1556.039081
2.0,900,1714.80165
1.0,900,1872.58486
1.0,900,2030.565565
3.0,900,2188.109576
3.0,900,2346.494072
1.0,900,2503.447052
3.0,900,2660.391646
0.0,900,2817.619138
3.0,900,2973.366352
0.0,900,3130.304028
0.0,900,3287.076631
2.0,900,3443.66917
0.0,900,3599.456212
0.0,900,3756.228533
0.0,900,3913.235963
0.0,900,4068.527959
1.0,900,4225.434094
1.0,900,4380.462575
0.0,900,4535.096052
2.0,900,4692.438454
0.0,900,4847.774767
0.0,900,5002.480284
0.0,900,5158.793032
1.0,900,5312.358002
0.0,900,5468.921664
1.0,900,5624.974236
1.0,900,5783.281827
0.0,900,5940.338298
0.0,900,6095.134723
0.0,900,6249.685489
1.0,900,6404.008067
0.0,900,6558.21933
1.0,900,6713.572839
1.0,900,6869.476718
0.0,900,7024.907746
0.0,900,7179.326127
0.0,900,7335.848797
1.0,900,7491.500684
0.0,900,7646.440102
2.0,900,7802.224368
0.0,900,7957.371676
1.0,900,8111.478847
0.0,900,8265.130896
0.0,900,8418.66377
0.0,900,8571.942476
2.0,900,8724.418282
0.0,900,8877.031671
1.0,900,9029.732522
2.0,900,9183.424271
2.0,900,9337.683413
0.0,900,9489.208692
0.0,900,9640.555314
1.0,900,9793.347466
0.0,900,9944.760166
1.0,900,10097.290162
2.0,900,10248.304619
0.0,900,10399.656903
0.0,900,10549.5068
0.0,900,10699.92628
1.0,900,10850.808161
0.0,900,11000.634341
0.0,900,11151.757068
0.0,900,11301.612105
2.0,900,11451.242186
0.0,900,11600.153247
0.0,900,11750.890992
1.0,900,11901.876056
0.0,900,12052.807421
1.0,900,12204.579067
0.0,900,12356.20051
1.0,900,12507.168038
0.0,900,12657.307385
0.0,900,12808.016049
0.0,900,12959.138558
0.0,900,13110.270938
1.0,900,13261.715108
0.0,900,13413.35822
1.0,900,13565.634126
1.0,900,13718.668502
0.0,900,13870.420953
1.0,900,14021.900869
1.0,900,14174.219926
0.0,900,14324.510241
0.0,900,14475.372605
2.0,900,14627.979324
0.0,900,14780.455804
1.0,900,14934.554236
0.0,900,15086.872075
0.0,900,15238.779722
1.0,900,15390.869073
0.0,900,15543.02216
0.0,900,15697.119663
1.0,900,15849.845614
0.0,900,16003.205769
2.0,900,16157.616072
2.0,900,16311.760036
0.0,900,16466.720055
1.0,900,16622.199491
0.0,900,16777.380573
2.0,900,16933.586849
1.0,900,17088.700705
0.0,900,17242.638726
0.0,900,17396.479924
0.0,900,17551.685603
2.0,900,17704.937901
1.0,900,17858.742448
0.0,900,18013.660129
0.0,900,18167.759314
1.0,900,18321.646703
1.0,900,18476.006811
0.0,900,18630.390385
0.0,900,18783.782179
0.0,900,18938.22363
2.0,900,19093.453824
0.0,900,19247.572261
0.0,900,19401.953329
0.0,900,19554.375524
1.0,900,19706.083405
0.0,900,19857.988144
0.0,900,20009.361991
0.0,900,20161.986049
0.0,900,20312.401128
0.0,900,20463.439461
0.0,900,20614.232259
0.0,900,20764.97879
0.0,900,20915.831782
0.0,900,21067.887413
0.0,900,21219.144687
0.0,900,21370.853858
0.0,900,21522.590348
0.0,900,21674.598992
0.0,900,21825.408494
2.0,900,21977.820005
0.0,900,22129.784131
0.0,900,22280.695614
2.0,900,22431.967563
0.0,900,22585.625242
1.0,900,22737.789033
0.0,900,22891.184615
0.0,900,23043.919056
0.0,900,23198.179942
0.0,900,23350.673941
0.0,900,23504.356181
0.0,900,23658.034562
0.0,900,23813.283438
0.0,900,23967.474721
0.0,900,24121.14803
1.0,900,24276.360161
0.0,900,24434.283175
0.0,900,24590.772646
0.0,900,24747.458037
0.0,900,24902.674102
2.0,900,25055.415347
0.0,900,25207.272043
0.0,900,25358.42156
0.0,900,25509.771325
1.0,900,25663.635556
2.0,900,25816.727652
0.0,900,25969.751703
0.0,900,26122.332063
2.0,900,26274.162695
2.0,900,26425.928913
0.0,900,26577.470246
0.0,900,26730.151804
0.0,900,26882.839643
0.0,900,27035.328055
0.0,900,27188.070718
1.0,900,27339.547723
0.0,900,27491.241236
3.0,900,27642.799476
1.0,900,27795.614558
0.0,900,27948.595735
3.0,900,28099.937802
0.0,900,28252.046572
1.0,900,28405.201589
1.0,900,28559.518267
0.0,900,28713.668016
1.0,900,28867.576109
0.0,900,29021.566232
1.0,900,29173.9876
1.0,900,29327.747128
1.0,900,29480.888968
1.0,900,29634.261525
0.0,900,29786.454414
1.0,900,29939.012081
1.0,900,30092.786021
2.0,900,30245.214628
2.0,900,30398.470272
3.0,900,30551.255056
2.0,900,30704.380224
2.0,900,30856.385562
2.0,900,31009.390974
2.0,900,31161.306684
2.0,900,31313.337745
1.0,900,31465.836044
1.0,900,31617.962569
0.0,900,31769.324042
2.0,900,31921.982131
0.0,900,32074.388169
0.0,900,32226.458254
3.0,900,32379.8988
2.0,900,32533.123975
1.0,900,32688.219237
1.0,900,32843.466912
1.0,900,32998.900373
1.0,900,33153.028906
2.0,900,33307.56098
3.0,900,33460.334188
