#{"t_start": 1568536520.3551817, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
2.0,900,106.722757
2.0,900,269.138275
1.0,900,431.043409
1.0,900,592.1789
3.0,900,753.36013
0.0,900,914.484756
2.0,900,1074.812324
0.0,900,1235.256089
0.0,900,1395.049667
2.0,900,1554.804214
0.0,900,1713.566381
0.0,900,1871.340239
2.0,900,2029.324083
0.0,900,2186.861137
0.0,900,2345.256775
0.0,900,2502.210079
2.0,900,2659.1518
1.0,900,2816.380181
2.0,900,2972.129648
0.0,900,3129.06555
1.0,900,3285.844931
0.0,900,3442.436251
0.0,900,3598.222766
2.0,900,3754.99667
0.0,900,3911.997996
1.0,900,4067.288117
0.0,900,4224.195662
1.0,900,4379.224888
2.0,900,4533.795699
0.0,900,4691.198341
1.0,900,4846.538376
0.0,900,5001.257907
0.0,900,5157.556341
0.0,900,5311.116718
1.0,900,5467.68631
1.0,900,5623.731485
0.0,900,5782.03817
2.0,900,5939.099205
1.0,900,6093.891221
0.0,900,6248.451434
0.0,900,6402.767073
3.0,900,6556.993819
1.0,900,6712.341189
0.0,900,6868.238333
0.0,900,7023.668204
1.0,900,7178.086635
0.0,900,7334.57183
0.0,900,7490.263405
1.0,900,7645.208129
1.0,900,7800.988506
2.0,900,7956.130303
1.0,900,8110.242407
1.0,900,8263.888281
0.0,900,8417.424649
0.0,900,8570.708417
0.0,900,8723.180098
2.0,900,8875.791966
0.0,900,9028.495832
1.0,900,9182.180919
0.0,900,9336.447825
0.0,900,9487.971111
0.0,900,9639.309608
0.0,900,9792.10922
0.0,900,9943.517724
2.0,900,10096.056245
0.0,900,10247.072279
0.0,900,10398.419332
0.0,900,10548.272764
1.0,900,10698.694446
0.0,900,10849.563994
1.0,900,10999.396271
0.0,900,11150.519032
0.0,900,11300.375602
0.0,900,11450.005555
0.0,900,11598.906653
3.0,900,11749.646035
0.0,900,11900.620973
0.0,900,12051.545789
0.0,900,12203.344162
0.0,900,12354.96398
1.0,900,12505.928342
0.0,900,12656.071556
0.0,900,12806.776397
1.0,900,12957.898562
0.0,900,13109.033185
0.0,900,13260.478228
0.0,900,13412.116039
0.0,900,13564.391898
1.0,900,13717.425953
0.0,900,13869.184345
0.0,900,14020.664249
1.0,900,14172.979857
0.0,900,14323.276315
0.0,900,14474.138698
1.0,900,14626.740692
0.0,900,14779.219199
1.0,900,14933.318359
1.0,900,15085.633974
0.0,900,15237.543916
3.0,900,15389.62766
0.0,900,15541.77769
1.0,900,15695.881838
0.0,900,15848.610181
0.0,900,16001.972255
0.0,900,16156.37762
0.0,900,16310.522966
0.0,900,16465.477464
0.0,900,16620.958821
0.0,900,16776.139781
0.0,900,16932.350273
1.0,900,17087.465023
2.0,900,17241.396252
0.0,900,17395.240264
0.0,900,17550.447737
0.0,900,17703.703747
0.0,900,17857.506621
1.0,900,18012.421767
0.0,900,18166.532778
1.0,900,18320.408436
0.0,900,18474.764713
1.0,900,18629.148523
0.0,900,18782.539344
0.0,900,18936.992799
0.0,900,19092.214112
0.0,900,19246.329885
1.0,900,19400.70789
3.0,900,19553.137308
0.0,900,19704.848071
2.0,900,19856.755089
0.0,900,20008.124103
0.0,900,20160.748182
0.0,900,20311.159599
2.0,900,20462.198115
0.0,900,20612.993152
0.0,900,20763.745581
0.0,900,20914.59205
1.0,900,21066.640095
0.0,900,21217.900225
3.0,900,21369.606797
0.0,900,21521.350555
0.0,900,21673.36023
0.0,900,21824.17609
0.0,900,21976.586304
0.0,900,22128.545792
0.0,900,22279.455364
0.0,900,22430.735241
1.0,900,22584.388255
2.0,900,22736.555532
0.0,900,22889.948263
2.0,900,23042.676292
1.0,900,23196.938953
3.0,900,23349.434221
2.0,900,23503.1217
2.0,900,23656.796529
0.0,900,23812.066447
0.0,900,23966.235078
0.0,900,24119.906008
0.0,900,24275.120121
0.0,900,24433.043012
1.0,900,24589.537561
0.0,900,24746.225564
0.0,900,24901.406888
0.0,900,25054.168419
0.0,900,25206.032531
2.0,900,25357.185773
0.0,900,25508.536343
0.0,900,25662.404385
0.0,900,25815.496881
2.0,900,25968.478793
0.0,900,26121.09565
0.0,900,26272.923142
0.0,900,26424.694474
0.0,900,26576.238065
0.0,900,26728.861792
2.0,900,26881.595985
0.0,900,27034.080425
1.0,900,27186.834149
1.0,900,27338.314574
0.0,900,27490.004269
2.0,900,27641.563183
0.0,900,27794.373775
1.0,900,27947.355484
1.0,900,28098.7019
3.0,900,28250.771415
0.0,900,28403.965537
0.0,900,28558.278232
0.0,900,28712.428207
2.0,900,28866.328716
0.0,900,29020.324233
1.0,900,29172.751523
1.0,900,29326.51144
0.0,900,29479.651938
2.0,900,29633.009169
3.0,900,29785.219112
0.0,900,29937.772923
1.0,900,30091.546173
2.0,900,30243.976239
1.0,900,30397.229338
2.0,900,30550.018688
2.0,900,30703.140993
2.0,900,30855.144352
1.0,900,31008.144138
2.0,900,31160.064217
0.0,900,31312.104581
0.0,900,31464.601252
1.0,900,31616.727056
0.0,900,31768.08242
1.0,900,31920.743905
2.0,900,32073.151774
1.0,900,32225.227276
3.0,900,32378.659971
1.0,900,32531.879393
0.0,900,32686.978649
0.0,900,32842.228159
1.0,900,32997.664181
0.0,900,33151.79904
3.0,900,33306.32496
2.0,900,33459.102113
1.0,900,33610.928426
0.0,900,33762.767293
0.0,900,33915.053482
0.0,900,34067.426617
2.0,900,34218.90419
3.0,900,34370.306165
2.0,900,34521.914322
2.0,900,34673.976238
0.0,900,34825.968759
2.0,900,34978.317396
0.0,900,35129.470006
2.0,900,35281.816631
3.0,900,35434.868175
0.0,900,35587.71826
0.0,900,35740.697898
0.0,900,35892.256861
1.0,900,36043.943836
1.0,900,36195.914141
0.0,900,36348.524378
1.0,900,36499.834592
0.0,900,36652.265148
2.0,900,36804.356388
0.0,900,36957.331313
1.0,900,37110.299105
0.0,900,37263.552293
2.0,900,37416.683923
3.0,900,37570.474476
0.0,900,37724.860917
0.0,900,37878.640076
2.0,900,38032.973166
0.0,900,38187.990264
0.0,900,38343.296221
2.0,900,38496.789298
2.0,900,38651.892582
0.0,900,38806.448215
0.0,900,38962.035423
0.0,900,39117.900237
0.0,900,39272.420843
2.0,900,39427.925486
1.0,900,39583.935497
0.0,900,39738.024466
0.0,900,39893.255358
3.0,900,40047.090106
0.0,900,40200.49637
2.0,900,40352.695946
1.0,900,40507.005013
3.0,900,40660.001171
3.0,900,40812.357061
0.0,900,40963.952198
0.0,900,41117.330571
0.0,900,41270.432233
2.0,900,41425.185915
2.0,900,41577.426522
2.0,900,41728.426318
0.0,900,41880.040098
0.0,900,42030.799021
3.0,900,42182.371816
0.0,900,42336.057345
0.0,900,42488.195961
0.0,900,42640.613477
0.0,900,42793.732398
0.0,900,42947.915509
2.0,900,43101.27334
2.0,900,43255.612137
0.0,900,43408.549123
1.0,900,43561.632606
1.0,900,43715.52827
1.0,900,43867.4207
0.0,900,44020.086905
0.0,900,44173.009284
2.0,900,44325.484312
0.0,900,44478.876431
2.0,900,44632.316148
0.0,900,44784.916194
2.0,900,44939.264985
0.0,900,45092.604952
2.0,900,45245.4652
2.0,900,45397.938306
1.0,900,45550.962887
0.0,900,45704.325683
3.0,900,45857.661557
2.0,900,46010.79631
0.0,900,46164.636865
0.0,900,46319.227915
0.0,900,46473.0195
0.0,900,46626.83225
2.0,900,46781.424277
2.0,900,46935.573156
2.0,900,47090.8013
2.0,900,47245.592274
0.0,900,47398.763822
0.0,900,47553.574706
0.0,900,47708.873095
0.0,900,47862.254799
2.0,900,48015.622022
0.0,900,48169.072574
1.0,900,48321.597437
2.0,900,48474.587657
0.0,900,48627.642386
0.0,900,48781.304152
1.0,900,48934.473696
0.0,900,49088.01492
0.0,900,49240.389899
0.0,900,49394.305691
0.0,900,49548.151461
1.0,900,49702.66119
0.0,900,49857.317003
0.0,900,50012.466834
2.0,900,50167.190191
0.0,900,50322.474028
0.0,900,50476.69595
3.0,900,50630.32473
0.0,900,50783.171716
2.0,900,50936.147361
0.0,900,51088.798843
1.0,900,51242.772357
2.0,900,51395.268158
0.0,900,51548.809307
0.0,900,51702.396272
0.0,900,51855.279852
2.0,900,52008.632313
0.0,900,52161.156299
0.0,900,52314.548019
0.0,900,52468.728103
2.0,900,52623.466343
0.0,900,52777.045946
0.0,900,52932.257539
2.0,900,53087.834011
0.0,900,53244.872003
2.0,900,53398.783644
2.0,900,53554.410875
0.0,900,53709.967128
2.0,900,53863.946667
1.0,900,54019.665641
0.0,900,54174.877711
