#{"t_start": 1568536519.2544475, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
11.0,900,107.738116
0.0,900,270.159777
0.0,900,432.071162
1.0,900,593.205364
0.0,900,754.41197
1.0,900,915.513793
1.0,900,1075.841184
2.0,900,1236.284386
3.0,900,1396.077443
0.0,900,1555.852056
3.0,900,1714.59356
3.0,900,1872.373578
0.0,900,2030.352714
2.0,900,2187.89649
0.0,900,2346.282366
0.0,900,2503.236061
2.0,900,2660.17984
1.0,900,2817.407086
1.0,900,2973.156406
1.0,900,3130.093308
1.0,900,3286.866042
0.0,900,3443.45911
0.0,900,3599.244492
2.0,900,3756.019173
2.0,900,3913.024959
1.0,900,4068.320924
1.0,900,4225.224974
1.0,900,4380.250257
0.0,900,4534.908905
0.0,900,4692.228413
0.0,900,4847.563529
0.0,900,5002.269343
1.0,900,5158.583298
0.0,900,5312.146703
0.0,900,5468.705922
1.0,900,5624.763977
0.0,900,5783.070134
0.0,900,5940.126903
0.0,900,6094.921386
0.0,900,6249.474627
0.0,900,6403.796125
1.0,900,6558.010049
0.0,900,6713.363809
1.0,900,6869.26654
1.0,900,7024.695495
0.0,900,7179.113591
0.0,900,7335.636444
1.0,900,7491.289915
0.0,900,7646.229016
0.0,900,7802.011978
0.0,900,7957.159231
1.0,900,8111.268039
0.0,900,8264.918519
1.0,900,8418.448865
0.0,900,8571.732922
2.0,900,8724.206503
2.0,900,8876.81976
0.0,900,9029.519953
0.0,900,9183.212299
0.0,900,9337.472857
1.0,900,9488.997591
1.0,900,9640.34277
0.0,900,9793.135229
0.0,900,9944.548918
1.0,900,10097.080271
1.0,900,10248.093766
1.0,900,10399.450159
1.0,900,10549.296212
1.0,900,10699.712821
1.0,900,10850.595735
2.0,900,11000.42501
0.0,900,11151.544962
0.0,900,11301.400979
1.0,900,11451.031666
1.0,900,11599.940334
1.0,900,11750.679269
0.0,900,11901.668317
0.0,900,12052.601621
0.0,900,12204.367095
2.0,900,12355.989236
0.0,900,12506.95693
0.0,900,12657.093857
1.0,900,12807.803689
3.0,900,12958.928084
0.0,900,13110.060591
2.0,900,13261.503786
0.0,900,13413.14719
1.0,900,13565.422779
2.0,900,13718.452037
0.0,900,13870.211285
0.0,900,14021.691018
0.0,900,14174.007328
3.0,900,14324.300851
1.0,900,14475.159719
0.0,900,14627.765531
0.0,900,14780.244378
0.0,900,14934.343839
3.0,900,15086.660799
2.0,900,15238.569353
0.0,900,15390.658783
2.0,900,15542.810934
0.0,900,15696.910029
0.0,900,15849.633584
0.0,900,16002.99644
0.0,900,16157.405218
1.0,900,16311.54703
0.0,900,16466.506115
1.0,900,16621.98767
1.0,900,16777.171978
0.0,900,16933.375555
0.0,900,17088.492026
0.0,900,17242.428906
1.0,900,17396.268744
0.0,900,17551.475879
0.0,900,17704.725058
0.0,900,17858.529019
0.0,900,18013.451348
0.0,900,18167.549238
1.0,900,18321.436919
1.0,900,18475.79739
0.0,900,18630.178461
0.0,900,18783.572498
1.0,900,18938.012119
1.0,900,19093.24103
2.0,900,19247.360243
2.0,900,19401.742602
0.0,900,19554.164602
2.0,900,19705.875445
0.0,900,19857.776902
0.0,900,20009.151466
0.0,900,20161.775295
2.0,900,20312.190532
2.0,900,20463.226976
1.0,900,20614.019861
2.0,900,20764.765976
0.0,900,20915.616802
0.0,900,21067.676431
2.0,900,21218.933923
1.0,900,21370.641185
0.0,900,21522.37996
2.0,900,21674.38904
2.0,900,21825.199413
0.0,900,21977.608819
2.0,900,22129.572321
1.0,900,22280.484358
0.0,900,22431.757036
0.0,900,22585.408986
0.0,900,22737.580993
0.0,900,22890.972926
0.0,900,23043.708329
2.0,900,23197.968522
0.0,900,23350.462019
2.0,900,23504.148713
0.0,900,23657.824946
0.0,900,23813.074164
0.0,900,23967.263734
3.0,900,24120.935745
2.0,900,24276.148926
0.0,900,24434.070474
0.0,900,24590.56104
1.0,900,24747.24669
0.0,900,24902.461026
0.0,900,25055.204228
1.0,900,25207.060854
0.0,900,25358.210196
2.0,900,25509.560046
2.0,900,25663.428181
0.0,900,25816.516933
0.0,900,25969.539341
0.0,900,26122.120438
0.0,900,26273.952324
0.0,900,26425.717924
0.0,900,26577.259798
2.0,900,26729.940046
0.0,900,26882.628504
0.0,900,27035.113656
2.0,900,27187.860597
1.0,900,27339.336658
3.0,900,27491.032875
1.0,900,27642.587252
2.0,900,27795.404066
0.0,900,27948.383384
0.0,900,28099.727101
0.0,900,28251.834677
1.0,900,28404.990948
0.0,900,28559.305935
0.0,900,28713.456356
1.0,900,28867.364881
0.0,900,29021.354289
0.0,900,29173.775868
1.0,900,29327.535244
2.0,900,29480.676466
0.0,900,29634.04894
2.0,900,29786.245633
0.0,900,29938.801646
0.0,900,30092.574767
0.0,900,30245.007259
0.0,900,30398.259439
2.0,900,30551.04344
1.0,900,30704.170391
1.0,900,30856.17204
2.0,900,31009.180033
0.0,900,31161.092694
2.0,900,31313.125656
0.0,900,31465.624154
0.0,900,31617.753511
0.0,900,31769.113014
3.0,900,31921.769146
0.0,900,32074.178935
0.0,900,32226.248448
1.0,900,32379.687944
2.0,900,32532.91273
2.0,900,32688.006718
2.0,900,32843.257565
2.0,900,32998.68922
0.0,900,33152.82099
0.0,900,33307.353092
2.0,900,33460.123308
2.0,900,33611.955488
0.0,900,33763.797074
3.0,900,33916.084996
0.0,900,34068.452767
2.0,900,34219.927669
1.0,900,34371.333688
0.0,900,34522.949131
2.0,900,34675.005173
0.0,900,34826.99297
0.0,900,34979.381921
0.0,900,35130.492615
2.0,900,35282.843245
3.0,900,35435.894314
0.0,900,35588.747537
0.0,900,35741.726552
1.0,900,35893.28513
0.0,900,36044.969471
2.0,900,36196.937077
0.0,900,36349.544173
0.0,900,36500.867477
0.0,900,36653.29698
1.0,900,36805.387373
0.0,900,36958.352875
0.0,900,37111.317283
0.0,900,37264.572596
0.0,900,37417.705569
0.0,900,37571.500067
2.0,900,37725.887957
1.0,900,37879.658502
2.0,900,38034.000593
2.0,900,38189.012317
0.0,900,38344.326003
0.0,900,38497.825466
2.0,900,38652.919848
2.0,900,38807.465956
2.0,900,38963.064964
0.0,900,39118.928497
0.0,900,39273.449586
2.0,900,39428.949554
1.0,900,39584.963665
0.0,900,39739.045729
2.0,900,39894.273964
3.0,900,40048.116125
1.0,900,40201.531631
3.0,900,40353.728333
1.0,900,40508.028612
3.0,900,40661.022063
2.0,900,40813.383385
2.0,900,40964.982865
1.0,900,41118.356283
2.0,900,41271.454774
0.0,900,41426.214022
2.0,900,41578.451852
0.0,900,41729.452336
3.0,900,41881.064998
0.0,900,42031.817233
0.0,900,42183.402515
2.0,900,42337.08497
0.0,900,42489.217162
0.0,900,42641.640586
0.0,900,42794.759357
3.0,900,42948.940926
1.0,900,43102.299235
2.0,900,43256.63424
2.0,900,43409.577077
2.0,900,43562.659062
2.0,900,43716.555403
2.0,900,43868.44886
2.0,900,44021.119528
2.0,900,44174.042831
0.0,900,44326.516958
2.0,900,44479.899772
0.0,900,44633.340587
0.0,900,44785.963523
2.0,900,44940.286325
1.0,900,45093.63588
2.0,900,45246.492479
0.0,900,45398.967063
3.0,900,45551.990867
0.0,900,45705.356259
3.0,900,45858.690099
0.0,900,46011.821023
2.0,900,46165.672317
1.0,900,46320.253029
0.0,900,46474.046633
2.0,900,46627.857772
0.0,900,46782.452196
0.0,900,46936.600909
0.0,900,47091.830522
0.0,900,47246.617321
2.0,900,47399.790142
0.0,900,47554.583622
0.0,900,47709.900656
0.0,900,47863.289475
0.0,900,48016.654518
2.0,900,48170.102504
0.0,900,48322.626101
0.0,900,48475.612471
0.0,900,48628.672225
0.0,900,48782.332515
0.0,900,48935.503125
0.0,900,49089.036668
3.0,900,49241.415888
0.0,900,49395.335325
3.0,900,49549.176922
0.0,900,49703.691442
1.0,900,49858.351676
0.0,900,50013.497464
2.0,900,50168.217836
2.0,900,50323.501371
0.0,900,50477.715262
0.0,900,50631.348411
0.0,900,50784.176911
0.0,900,50937.172324
0.0,900,51089.827152
0.0,900,51243.799165
2.0,900,51396.292238
3.0,900,51549.842708
0.0,900,51703.424546
0.0,900,51856.312421
0.0,900,52009.664625
0.0,900,52162.176222
0.0,900,52315.572923
2.0,900,52469.760976
2.0,900,52624.488828
2.0,900,52778.07142
3.0,900,52933.28498
2.0,900,53088.858288
1.0,900,53245.901492
2.0,900,53399.808894
0.0,900,53555.436059
2.0,900,53710.994336
0.0,900,53864.978045
3.0,900,54020.693319
0.0,900,54175.901027
2.0,900,54330.203325
1.0,900,54482.688357
0.0,900,54635.932393
0.0,900,54789.305002
0.0,900,54942.85273
0.0,900,55096.39185
0.0,900,55249.107461
2.0,900,55401.920796
1.0,900,55555.527154
2.0,900,55708.531646
2.0,900,55862.395362
0.0,900,56016.305733
0.0,900,56170.182286
2.0,900,56324.961809
0.0,900,56479.155662
2.0,900,56633.584078
3.0,900,56787.888223
0.0,900,56941.667464
0.0,900,57096.216722
2.0,900,57249.596344
1.0,900,57403.629238
0.0,900,57559.229313
2.0,900,57714.428741
2.0,900,57869.232729
2.0,900,58023.425388
1.0,900,58176.767734
0.0,900,58331.760001
1.0,900,58487.324446
1.0,900,58641.52087
0.0,900,58797.057685
0.0,900,58951.842914
0.0,900,59105.738543
1.0,900,59259.481212
0.0,900,59414.52319
3.0,900,59569.567063
0.0,900,59723.089167
3.0,900,59876.451931
0.0,900,60029.289676
3.0,900,60182.740076
0.0,900,60336.354921
0.0,900,60488.922233
0.0,900,60643.028681
0.0,900,60796.249076
2.0,900,60950.895391
2.0,900,61105.006232
0.0,900,61259.144997
1.0,900,61413.593798
3.0,900,61566.653477
0.0,900,61719.997378
0.0,900,61874.107965
0.0,900,62030.19691
2.0,900,62185.161968
3.0,900,62338.405711
0.0,900,62492.940551
0.0,900,62647.412321
0.0,900,62803.253934
3.0,900,62957.757172
0.0,900,63111.862393
2.0,900,63266.36604
2.0,900,63419.282688
3.0,900,63573.107531
0.0,900,63726.588731
0.0,900,63880.249074
1.0,900,64033.822008
1.0,900,64188.565437
0.0,900,64343.042615
2.0,900,64497.052969
0.0,900,64652.494029
1.0,900,64807.121949
2.0,900,64960.848363
0.0,900,65116.002415
2.0,900,65271.401042
0.0,900,65426.44774
0.0,900,65581.084967
3.0,900,65734.31731
0.0,900,65887.649302
0.0,900,66041.627589
2.0,900,66196.204485
2.0,900,66350.101256
0.0,900,66503.688782
2.0,900,66656.996882
0.0,900,66810.620173
0.0,900,66964.724614
2.0,900,67118.840543
0.0,900,67273.885223
0.0,900,67428.984952
1.0,900,67584.621442
2.0,900,67739.164293
2.0,900,67895.904784
0.0,900,68051.34017
3.0,900,68206.259291
0.0,900,68360.51706
0.0,900,68515.677069
2.0,900,68669.693066
0.0,900,68826.010828
0.0,900,68980.249902
3.0,900,69134.778873
0.0,900,69291.327502
3.0,900,69445.396022
2.0,900,69613.238275
0.0,900,69768.138975
0.0,900,69935.018913
0.0,900,70094.536265
0.0,900,70249.884301
0.0,900,70405.199637
2.0,900,70560.883178
2.0,900,70717.07075
0.0,900,70873.195766
1.0,900,71028.926112
0.0,900,71185.02612
2.0,900,71340.6798
2.0,900,71495.723845
0.0,900,71651.1478
0.0,900,71806.218752
1.0,900,71962.125297
2.0,900,72119.632684
2.0,900,72276.412547
0.0,900,72430.384489
0.0,900,72585.593878
0.0,900,72739.347005
3.0,900,72903.51175
0.0,900,73068.423455
2.0,900,73232.833078
0.0,900,73388.227994
0.0,900,73542.683738
1.0,900,73697.48281
3.0,900,73852.692566
3.0,900,74008.841138
2.0,900,74165.116863
1.0,900,74322.963738
2.0,900,74480.195246
0.0,900,74636.063199
2.0,900,74792.221903
0.0,900,74949.703937
0.0,900,75105.311962
0.0,900,75261.133425
0.0,900,75419.906404
0.0,900,75587.502971
0.0,900,75742.032044
3.0,900,75896.128056
3.0,900,76050.310413
2.0,900,76204.264224
0.0,900,76357.800747
0.0,900,76513.048901
0.0,900,76667.992201
2.0,900,76820.959558
0.0,900,76975.780565
0.0,900,77130.253486
2.0,900,77282.598586
0.0,900,77436.139006
2.0,900,77600.172268
3.0,900,77764.968296
2.0,900,77918.217694
0.0,900,78083.39308
2.0,900,78236.57916
2.0,900,78391.030816
0.0,900,78544.125429
0.0,900,78699.311904
2.0,900,78854.329543
2.0,900,79009.215146
2.0,900,79164.529095
0.0,900,79318.693018
2.0,900,79473.736968
2.0,900,79629.137059
0.0,900,79793.767828
0.0,900,79958.304709
3.0,900,80124.003114
1.0,900,80278.918565
0.0,900,80432.321903
0.0,900,80586.776507
2.0,900,80741.169899
0.0,900,80894.930703
0.0,900,81048.764919
3.0,900,81204.056429
0.0,900,81358.921052
0.0,900,81514.659295
1.0,900,81669.321567
0.0,900,81823.629204
2.0,900,81976.856686
0.0,900,82129.616858
0.0,900,82283.432943
0.0,900,82436.597252
0.0,900,82589.832851
0.0,900,82742.896481
0.0,900,82896.12707
0.0,900,83050.621242
0.0,900,83206.591878
3.0,900,83360.978997
0.0,900,83513.858684
2.0,900,83667.842382
0.0,900,83822.872834
0.0,900,83977.119019
0.0,900,84131.206155
2.0,900,84285.101125
3.0,900,84439.752989
3.0,900,84593.893021
0.0,900,84749.367493
0.0,900,84905.472374
0.0,900,85061.788044
0.0,900,85219.452479
0.0,900,85377.736931
1.0,900,85534.546675
0.0,900,85690.880514
0.0,900,85848.608848
2.0,900,86005.385039
1.0,900,86161.377032
2.0,900,86318.320672
0.0,900,86474.387235
3.0,900,86629.23594
0.0,900,86783.573022
0.0,900,86938.688953
0.0,900,87093.734105
0.0,900,87248.653233
3.0,900,87403.728955
0.0,900,87558.988514
2.0,900,87715.327901
0.0,900,87870.465886
0.0,900,88026.384864
2.0,900,88181.725188
0.0,900,88337.935864
2.0,900,88493.999099
2.0,900,88650.0497
2.0,900,88807.011342
2.0,900,88964.521457
1.0,900,89123.351294
3.0,900,89280.431013
0.0,900,89438.685471
1.0,900,89596.491567
0.0,900,89753.553115
0.0,900,89910.347607
2.0,900,90066.447347
0.0,900,90221.190607
0.0,900,90378.153362
0.0,900,90535.475055
0.0,900,90690.800855
0.0,900,90846.999005
0.0,900,91004.828753
2.0,900,91162.52571
1.0,900,91321.008166
1.0,900,91479.240813
2.0,900,91636.916641
3.0,900,91794.376657
2.0,900,91951.298971
2.0,900,92107.839232
0.0,900,92263.852738
3.0,900,92422.316824
3.0,900,92578.79425
0.0,900,92735.481988
0.0,900,92889.788083
3.0,900,93046.391203
0.0,900,93203.451179
2.0,900,93358.878842
0.0,900,93514.112925
2.0,900,93669.108623
2.0,900,93824.341047
2.0,900,93978.369266
1.0,900,94134.698789
0.0,900,94291.132648
1.0,900,94446.33305
0.0,900,94603.143734
2.0,900,94758.397823
2.0,900,94915.977084
0.0,900,95072.7765
2.0,900,95229.715422
2.0,900,95385.745227
2.0,900,95542.639415
2.0,900,95699.946925
2.0,900,95856.479088
0.0,900,96011.740871
0.0,900,96169.513234
2.0,900,96326.661163
0.0,900,96483.806922
0.0,900,96639.314878
1.0,900,96796.784339
0.0,900,96953.069809
0.0,900,97108.90462
0.0,900,97263.502014
0.0,900,97420.347572
0.0,900,97576.29369
0.0,900,97734.255357
0.0,900,97890.202817
0.0,900,98046.325523
2.0,900,98202.424134
0.0,900,98357.92631
2.0,900,98513.932188
2.0,900,98670.413104
2.0,900,98826.417253
0.0,900,98985.1155
0.0,900,99141.649029
0.0,900,99299.616556
2.0,900,99458.317926
0.0,900,99617.009799
0.0,900,99774.633307
0.0,900,99932.793311
1.0,900,100089.362614
0.0,900,100246.437483
2.0,900,100402.411658
0.0,900,100559.304433
0.0,900,100715.523544
3.0,900,100871.891099
2.0,900,101026.279047
0.0,900,101182.117545
3.0,900,101339.261051
0.0,900,101496.642684
0.0,900,101651.181128
0.0,900,101808.508082
0.0,900,101962.947309
2.0,900,102118.264163
0.0,900,102272.060903
0.0,900,102426.312211
2.0,900,102581.762344
2.0,900,102736.826147
2.0,900,102889.88133
0.0,900,103046.156196
3.0,900,103202.278228
0.0,900,103357.367718
2.0,900,103514.25188
2.0,900,103670.820038
0.0,900,103829.320879
0.0,900,103986.178306
2.0,900,104143.314208
3.0,900,104300.958028
0.0,900,104457.305304
3.0,900,104614.041891
0.0,900,104772.314036
0.0,900,104929.729779
1.0,900,105085.608394
0.0,900,105239.820852
0.0,900,105394.919056
0.0,900,105550.333975
2.0,900,105707.756576
0.0,900,105864.806486
0.0,900,106022.316983
0.0,900,106178.285153
0.0,900,106336.336988
0.0,900,106492.366608
2.0,900,106648.773561
0.0,900,106805.16714
3.0,900,106960.699738
1.0,900,107116.953759
0.0,900,107272.90953
2.0,900,107430.415988
3.0,900,107588.283898
0.0,900,107745.098076
1.0,900,107903.002354
2.0,900,108060.926381
0.0,900,108217.228935
1.0,900,108374.772872
2.0,900,108530.976791
0.0,900,108688.699596
2.0,900,108845.247041
1.0,900,109000.091539
0.0,900,109155.65703
2.0,900,109311.943682
0.0,900,109468.082412
0.0,900,109624.150743
2.0,900,109780.590641
3.0,900,109936.060459
0.0,900,110090.588861
2.0,900,110245.752497
0.0,900,110400.516069
3.0,900,110555.387341
2.0,900,110710.081853
0.0,900,110865.100097
0.0,900,111020.071674
0.0,900,111174.380975
2.0,900,111329.391947
0.0,900,111484.660893
0.0,900,111639.708816
0.0,900,111794.650879
2.0,900,111951.300777
0.0,900,112106.22383
3.0,900,112263.848732
0.0,900,112421.765145
2.0,900,112579.175195
2.0,900,112737.836924
0.0,900,112894.103923
1.0,900,113051.421537
2.0,900,113208.890529
0.0,900,113365.700957
3.0,900,113522.673253
2.0,900,113677.512896
2.0,900,113831.536692
3.0,900,113987.141565
0.0,900,114140.596353
3.0,900,114294.763418
0.0,900,114448.585431
2.0,900,114603.032289
0.0,900,114757.109034
0.0,900,114910.037019
2.0,900,115062.896462
2.0,900,115215.754097
2.0,900,115368.637892
0.0,900,115520.828232
3.0,900,115674.289325
1.0,900,115828.556336
2.0,900,115983.407307
3.0,900,116137.932079
0.0,900,116292.613303
2.0,900,116446.445812
0.0,900,116600.643605
0.0,900,116755.235451
0.0,900,116911.372912
0.0,900,117066.589114
2.0,900,117222.593992
3.0,900,117378.285608
3.0,900,117533.972438
