#{"t_start": 1568536518.7277765, "env_id": "DeepmindLabNavMazeStatic01-v0"}
r,l,t
1.0,900,108.223939
2.0,900,270.643898
2.0,900,432.552669
0.0,900,593.690288
0.0,900,754.897118
2.0,900,915.995772
0.0,900,1076.32215
0.0,900,1236.768748
3.0,900,1396.557331
0.0,900,1556.31042
1.0,900,1715.07601
3.0,900,1872.859558
0.0,900,2030.842857
1.0,900,2188.4026
0.0,900,2346.760909
3.0,900,2503.721476
1.0,900,2660.660575
0.0,900,2817.896881
1.0,900,2973.639935
1.0,900,3130.56766
0.0,900,3287.352957
1.0,900,3443.946719
0.0,900,3599.728428
2.0,900,3756.504879
1.0,900,3913.51568
0.0,900,4068.806367
0.0,900,4225.709601
2.0,900,4380.737881
2.0,900,4535.367772
0.0,900,4692.705925
0.0,900,4848.048306
0.0,900,5002.747764
0.0,900,5159.068401
2.0,900,5312.63294
0.0,900,5469.19001
0.0,900,5625.243911
0.0,900,5783.554254
1.0,900,5940.615628
2.0,900,6095.408717
1.0,900,6249.96348
0.0,900,6404.279722
0.0,900,6558.501142
0.0,900,6713.851444
1.0,900,6869.752159
1.0,900,7025.182757
0.0,900,7179.595659
0.0,900,7336.119983
1.0,900,7491.771668
0.0,900,7646.716692
1.0,900,7802.494948
1.0,900,7957.646372
0.0,900,8111.758232
0.0,900,8265.40247
0.0,900,8418.915118
2.0,900,8572.215625
1.0,900,8724.691678
0.0,900,8877.307625
0.0,900,9030.006055
0.0,900,9183.700389
2.0,900,9337.953918
0.0,900,9489.479631
0.0,900,9640.826658
1.0,900,9793.626841
0.0,900,9945.035792
1.0,900,10097.565775
0.0,900,10248.58196
2.0,900,10399.930983
1.0,900,10549.779281
1.0,900,10700.202253
0.0,900,10851.078101
1.0,900,11000.908326
0.0,900,11152.031839
3.0,900,11301.882853
2.0,900,11451.511131
0.0,900,11600.424677
1.0,900,11751.170038
2.0,900,11902.146595
1.0,900,12053.090459
0.0,900,12204.858755
1.0,900,12356.471612
0.0,900,12507.437469
1.0,900,12657.584677
0.0,900,12808.287816
0.0,900,12959.414838
3.0,900,13110.54523
1.0,900,13261.986889
0.0,900,13413.632082
0.0,900,13565.910203
0.0,900,13718.940008
0.0,900,13870.691533
0.0,900,14022.174558
1.0,900,14174.489
2.0,900,14324.779935
0.0,900,14475.648621
0.0,900,14628.253244
1.0,900,14780.735653
1.0,900,14934.82794
0.0,900,15087.143766
0.0,900,15239.058221
2.0,900,15391.146451
0.0,900,15543.295894
0.0,900,15697.394086
0.0,900,15850.115604
0.0,900,16003.475908
0.0,900,16157.892304
0.0,900,16312.030806
0.0,900,16466.994294
2.0,900,16622.4712
0.0,900,16777.653029
1.0,900,16933.863638
0.0,900,17088.974281
0.0,900,17242.91632
1.0,900,17396.753084
0.0,900,17551.962471
0.0,900,17705.20928
1.0,900,17859.01247
0.0,900,18013.936017
0.0,900,18168.035283
1.0,900,18321.925361
2.0,900,18476.280738
0.0,900,18630.664368
1.0,900,18784.0542
0.0,900,18938.493783
0.0,900,19093.725199
0.0,900,19247.844425
0.0,900,19402.224546
2.0,900,19554.647805
0.0,900,19706.359711
0.0,900,19858.26143
1.0,900,20009.63508
0.0,900,20162.256774
0.0,900,20312.673848
0.0,900,20463.713771
2.0,900,20614.50838
1.0,900,20765.2475
2.0,900,20916.100431
1.0,900,21068.163681
0.0,900,21219.422685
0.0,900,21371.131051
0.0,900,21522.863237
0.0,900,21674.871678
3.0,900,21825.687757
2.0,900,21978.097995
2.0,900,22130.059498
0.0,900,22280.969233
1.0,900,22432.242854
0.0,900,22585.899464
0.0,900,22738.067069
0.0,900,22891.455521
0.0,900,23044.1906
2.0,900,23198.455863
1.0,900,23350.942416
2.0,900,23504.628786
1.0,900,23658.306922
2.0,900,23813.559761
3.0,900,23967.750346
0.0,900,24121.417928
1.0,900,24276.634474
3.0,900,24434.556438
0.0,900,24591.047137
2.0,900,24747.712218
0.0,900,24902.94682
0.0,900,25055.686675
2.0,900,25207.54688
0.0,900,25358.698178
0.0,900,25510.047746
0.0,900,25663.911274
0.0,900,25816.999879
0.0,900,25970.028583
0.0,900,26122.607526
1.0,900,26274.4396
0.0,900,26426.202334
0.0,900,26577.743727
0.0,900,26730.425636
2.0,900,26883.115123
2.0,900,27035.599324
0.0,900,27188.348746
0.0,900,27339.826244
0.0,900,27491.517357
0.0,900,27643.074898
2.0,900,27795.882933
0.0,900,27948.873702
1.0,900,28100.211905
2.0,900,28252.328494
0.0,900,28405.476606
1.0,900,28559.791159
2.0,900,28713.946254
0.0,900,28867.850984
1.0,900,29021.839055
3.0,900,29174.262994
1.0,900,29328.021488
2.0,900,29481.159846
2.0,900,29634.535692
2.0,900,29786.725402
0.0,900,29939.289093
1.0,900,30093.054819
0.0,900,30245.485196
3.0,900,30398.741107
0.0,900,30551.523834
2.0,900,30704.659654
2.0,900,30856.660801
0.0,900,31009.663818
0.0,900,31161.574469
2.0,900,31313.611623
2.0,900,31466.114286
0.0,900,31618.23579
1.0,900,31769.600217
1.0,900,31922.255789
2.0,900,32074.663743
1.0,900,32226.736403
2.0,900,32380.172808
0.0,900,32533.399746
2.0,900,32688.495227
1.0,900,32843.744607
3.0,900,32999.172182
0.0,900,33153.30783
0.0,900,33307.836098
0.0,900,33460.609033
0.0,900,33612.439928
0.0,900,33764.283682
0.0,900,33916.570069
0.0,900,34068.933655
1.0,900,34220.413424
2.0,900,34371.815744
0.0,900,34523.436399
0.0,900,34675.494889
0.0,900,34827.478886
0.0,900,34979.868793
0.0,900,35130.979634
2.0,900,35283.32968
2.0,900,35436.378099
0.0,900,35589.233177
0.0,900,35742.213304
0.0,900,35893.767744
0.0,900,36045.458998
0.0,900,36197.423275
0.0,900,36350.03058
0.0,900,36501.355653
0.0,900,36653.780195
0.0,900,36805.87169
0.0,900,36958.839862
0.0,900,37111.80364
3.0,900,37265.059485
0.0,900,37418.190566
2.0,900,37571.988215
2.0,900,37726.381882
2.0,900,37880.147747
0.0,900,38034.482654
1.0,900,38189.495483
2.0,900,38344.811771
0.0,900,38498.307881
0.0,900,38653.400198
1.0,900,38807.947948
2.0,900,38963.543688
1.0,900,39119.416981
2.0,900,39273.929666
0.0,900,39429.436669
0.0,900,39585.451078
0.0,900,39739.533812
0.0,900,39894.76519
0.0,900,40048.599677
0.0,900,40202.015787
0.0,900,40354.21681
2.0,900,40508.523538
0.0,900,40661.511701
0.0,900,40813.869296
0.0,900,40965.46765
0.0,900,41118.839753
3.0,900,41271.935281
0.0,900,41426.69779
0.0,900,41578.939121
2.0,900,41729.935832
1.0,900,41881.553313
0.0,900,42032.298992
2.0,900,42183.883848
2.0,900,42337.571681
0.0,900,42489.707422
0.0,900,42642.127222
0.0,900,42795.250029
0.0,900,42949.426656
0.0,900,43102.783737
0.0,900,43257.119862
0.0,900,43410.068537
3.0,900,43563.144834
2.0,900,43717.035851
0.0,900,43868.938679
0.0,900,44021.60483
2.0,900,44174.530159
0.0,900,44327.003682
0.0,900,44480.385976
0.0,900,44633.823797
0.0,900,44786.44635
0.0,900,44940.768631
0.0,900,45094.115083
0.0,900,45246.983731
2.0,900,45399.451783
2.0,900,45552.479621
1.0,900,45705.836982
0.0,900,45859.172348
0.0,900,46012.307869
1.0,900,46166.15851
0.0,900,46320.720641
0.0,900,46474.531965
0.0,900,46628.345005
0.0,900,46782.931012
1.0,900,46937.082668
0.0,900,47092.312488
2.0,900,47247.103948
2.0,900,47400.280809
2.0,900,47555.089194
1.0,900,47710.380496
0.0,900,47863.775641
2.0,900,48017.140419
0.0,900,48170.585868
2.0,900,48323.111713
2.0,900,48476.097434
0.0,900,48629.151411
2.0,900,48782.813279
2.0,900,48935.98771
0.0,900,49089.524846
0.0,900,49241.907661
2.0,900,49395.815623
3.0,900,49549.661825
2.0,900,49704.175841
1.0,900,49858.834951
0.0,900,50013.983752
0.0,900,50168.702414
2.0,900,50323.983526
2.0,900,50478.199948
0.0,900,50631.832097
2.0,900,50784.666013
0.0,900,50937.659322
0.0,900,51090.316894
0.0,900,51244.288372
0.0,900,51396.777527
2.0,900,51550.32706
0.0,900,51703.90567
2.0,900,51856.792888
1.0,900,52010.149605
2.0,900,52162.667641
0.0,900,52316.05885
1.0,900,52470.243304
2.0,900,52624.971956
0.0,900,52778.551551
2.0,900,52933.77208
2.0,900,53089.340755
2.0,900,53246.38667
3.0,900,53400.291526
2.0,900,53555.922526
0.0,900,53711.487709
2.0,900,53865.46597
0.0,900,54021.172325
2.0,900,54176.385901
1.0,900,54330.684417
2.0,900,54483.159616
0.0,900,54636.415738
2.0,900,54789.811333
0.0,900,54943.342132
0.0,900,55096.879664
2.0,900,55249.587374
0.0,900,55402.408117
3.0,900,55556.015559
0.0,900,55709.020414
0.0,900,55862.882432
0.0,900,56016.790766
0.0,900,56170.672628
0.0,900,56325.44352
0.0,900,56479.643816
0.0,900,56634.065532
1.0,900,56788.371108
0.0,900,56942.154446
0.0,900,57096.697947
0.0,900,57250.082969
2.0,900,57404.10798
1.0,900,57559.717621
0.0,900,57714.915624
2.0,900,57869.715683
0.0,900,58023.909712
2.0,900,58177.253809
2.0,900,58332.243631
2.0,900,58487.807034
0.0,900,58641.999941
0.0,900,58797.539427
0.0,900,58952.326873
2.0,900,59106.222696
0.0,900,59259.964056
0.0,900,59415.007789
2.0,900,59570.056894
2.0,900,59723.575783
0.0,900,59876.939365
0.0,900,60029.776226
2.0,900,60183.219168
3.0,900,60336.841608
2.0,900,60489.407764
0.0,900,60643.511387
2.0,900,60796.735871
2.0,900,60951.379714
0.0,900,61105.495026
0.0,900,61259.627713
0.0,900,61414.082606
0.0,900,61567.139465
2.0,900,61720.483894
2.0,900,61874.595683
0.0,900,62030.681316
1.0,900,62185.642296
0.0,900,62338.892188
0.0,900,62493.426311
0.0,900,62647.896609
0.0,900,62803.74388
1.0,900,62958.245195
0.0,900,63112.347231
0.0,900,63266.853548
2.0,900,63419.764876
2.0,900,63573.591796
0.0,900,63727.071728
2.0,900,63880.735731
2.0,900,64034.304472
0.0,900,64189.05393
2.0,900,64343.527791
0.0,900,64497.54317
2.0,900,64652.984165
0.0,900,64807.601868
0.0,900,64961.331775
1.0,900,65116.487907
0.0,900,65271.887971
0.0,900,65426.935549
3.0,900,65581.569664
2.0,900,65734.799788
0.0,900,65888.132737
3.0,900,66042.118235
0.0,900,66196.687299
2.0,900,66350.591764
0.0,900,66504.172019
