#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567762883.8047817}
r,l,t
3.0,225,144.29986
0.0,225,275.517015
3.0,225,407.5405
2.0,225,539.391644
3.0,225,663.368108
3.0,225,796.105874
0.0,225,926.361063
2.0,225,1057.414006
4.0,225,1181.139104
2.0,225,1313.377048
2.0,225,1444.520553
3.0,225,1575.043652
2.0,225,1697.172569
3.0,225,1827.870761
3.0,225,1957.460186
2.0,225,2087.658823
3.0,225,2209.791027
0.0,225,2338.865781
3.0,225,2469.312372
1.0,225,2598.595464
2.0,225,2718.636087
0.0,225,2847.360285
2.0,225,2976.04389
0.0,225,3106.206029
3.0,225,3226.575188
2.0,225,3355.812876
2.0,225,3482.884563
3.0,225,3611.542308
0.0,225,3732.649621
2.0,225,3860.346937
1.0,225,3989.069914
1.0,225,4116.828779
3.0,225,4245.128682
0.0,225,4365.960891
2.0,225,4495.006438
2.0,225,4622.973505
2.0,225,4750.243629
1.0,225,4868.917132
0.0,225,4995.889051
2.0,225,5123.465818
2.0,225,5250.013365
3.0,225,5367.857212
0.0,225,5493.940358
2.0,225,5619.20725
14.0,225,5746.402038
11.0,225,5863.286606
2.0,225,5990.348691
0.0,225,6116.666514
2.0,225,6242.068905
2.0,225,6359.587532
1.0,225,6484.540193
2.0,225,6610.879962
2.0,225,6738.780365
2.0,225,6858.287724
3.0,225,6983.298979
2.0,225,7108.450249
13.0,225,7235.354913
0.0,225,7352.910322
2.0,225,7478.322784
2.0,225,7603.984262
1.0,225,7728.593639
2.0,225,7846.478615
3.0,225,7971.225654
1.0,225,8095.021727
2.0,225,8219.58341
1.0,225,8341.854522
2.0,225,8457.324081
1.0,225,8580.957774
3.0,225,8703.221997
2.0,225,8826.488747
0.0,225,8942.211914
2.0,225,9065.056748
0.0,225,9188.956655
0.0,225,9310.983891
3.0,225,9425.542634
3.0,225,9547.948786
0.0,225,9671.884115
0.0,225,9795.638946
2.0,225,9908.935747
3.0,225,10032.101673
0.0,225,10155.561697
2.0,225,10278.725126
11.0,225,10395.109738
3.0,225,10515.870756
2.0,225,10637.07364
3.0,225,10758.725604
3.0,225,10872.385562
2.0,225,10995.565786
2.0,225,11116.503572
2.0,225,11237.204092
2.0,225,11350.170098
0.0,225,11472.116991
3.0,225,11595.369874
0.0,225,11719.246071
3.0,225,11831.233624
2.0,225,11953.281921
3.0,225,12075.434575
3.0,225,12196.942043
2.0,225,12318.07029
2.0,225,12430.015823
2.0,225,12549.075405
2.0,225,12669.1744
2.0,225,12791.270089
2.0,225,12905.202445
0.0,225,13027.558103
3.0,225,13148.857769
1.0,225,13269.553639
2.0,225,13383.299794
2.0,225,13507.434396
2.0,225,13629.536179
2.0,225,13751.052077
0.0,225,13860.461416
0.0,225,13973.839583
2.0,225,14088.554097
2.0,225,14201.829083
3.0,225,14307.575692
1.0,225,14421.723438
2.0,225,14535.132638
2.0,225,14649.605743
0.0,225,14756.759382
2.0,225,14869.908307
2.0,225,14982.457749
0.0,225,15096.422099
0.0,225,15202.708453
2.0,225,15317.241491
2.0,225,15431.346735
2.0,225,15546.113202
2.0,225,15652.857248
0.0,225,15767.821018
3.0,225,15881.181792
0.0,225,15994.461446
2.0,225,16109.269221
2.0,225,16215.009938
2.0,225,16329.085117
2.0,225,16442.978512
2.0,225,16558.097716
1.0,225,16664.291521
2.0,225,16778.533978
0.0,225,16891.919147
0.0,225,17005.617971
1.0,225,17111.681576
3.0,225,17224.323003
2.0,225,17338.748025
0.0,225,17451.922932
2.0,225,17557.98896
2.0,225,17673.52767
0.0,225,17787.618291
3.0,225,17902.744343
2.0,225,18007.72149
0.0,225,18122.486566
2.0,225,18237.311474
1.0,225,18351.377693
2.0,225,18456.135061
3.0,225,18571.383111
3.0,225,18684.63519
2.0,225,18798.446758
3.0,225,18903.395958
2.0,225,19016.023185
0.0,225,19130.188395
3.0,225,19243.760922
2.0,225,19357.215855
2.0,225,19463.044543
0.0,225,19575.905405
0.0,225,19691.061284
2.0,225,19805.561394
2.0,225,19910.802788
2.0,225,20025.518941
2.0,225,20140.013141
2.0,225,20253.470036
2.0,225,20361.644064
0.0,225,20476.59846
2.0,225,20591.444893
3.0,225,20706.568417
2.0,225,20813.16282
2.0,225,20929.740159
2.0,225,21044.829962
0.0,225,21162.288389
3.0,225,21270.07641
2.0,225,21384.230159
2.0,225,21499.155753
2.0,225,21614.414681
3.0,225,21721.696919
2.0,225,21835.704404
2.0,225,21950.843347
3.0,225,22065.680787
2.0,225,22173.519565
3.0,225,22287.353298
2.0,225,22401.273147
2.0,225,22515.451322
2.0,225,22620.963265
2.0,225,22736.564706
2.0,225,22850.650034
2.0,225,22965.294369
2.0,225,23080.128736
2.0,225,23187.428078
2.0,225,23302.646926
2.0,225,23418.76191
2.0,225,23535.120095
2.0,225,23641.700912
2.0,225,23756.05406
3.0,225,23870.14026
2.0,225,23985.743777
2.0,225,24091.313882
2.0,225,24205.221325
3.0,225,24319.034018
2.0,225,24432.878457
2.0,225,24538.808115
2.0,225,24653.152095
1.0,225,24767.961552
2.0,225,24883.556024
3.0,225,24989.396647
3.0,225,25105.21687
2.0,225,25221.508003
3.0,225,25337.381071
0.0,225,25443.305084
2.0,225,25559.185952
2.0,225,25675.491773
2.0,225,25791.152062
2.0,225,25897.656747
2.0,225,26012.259311
2.0,225,26127.670736
3.0,225,26242.739827
1.0,225,26350.891448
2.0,225,26465.469237
3.0,225,26581.66081
2.0,225,26697.184177
2.0,225,26812.556705
3.0,225,26920.326748
2.0,225,27035.510412
3.0,225,27150.90308
2.0,225,27266.526665
0.0,225,27374.343116
2.0,225,27490.227556
1.0,225,27605.786867
2.0,225,27720.804615
