#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567762882.953069}
r,l,t
4.0,225,144.838799
0.0,225,276.265504
2.0,225,408.476398
2.0,225,540.055462
3.0,225,664.17797
0.0,225,797.10472
2.0,225,927.105816
1.0,225,1058.108504
2.0,225,1181.759424
2.0,225,1313.985516
0.0,225,1445.159182
2.0,225,1575.946367
3.0,225,1697.963997
2.0,225,1828.610901
0.0,225,1958.289296
0.0,225,2088.267657
1.0,225,2210.41967
3.0,225,2339.502369
2.0,225,2470.139433
2.0,225,2599.418766
0.0,225,2719.366284
2.0,225,2847.991375
0.0,225,2976.933012
3.0,225,3106.827373
2.0,225,3227.260746
2.0,225,3356.334331
2.0,225,3483.936882
3.0,225,3612.142275
11.0,225,3733.36148
3.0,225,3861.01846
2.0,225,3989.687217
1.0,225,4117.464685
2.0,225,4245.854158
1.0,225,4366.565482
0.0,225,4495.664686
0.0,225,4623.675863
12.0,225,4750.872848
1.0,225,4869.549896
2.0,225,4997.013393
1.0,225,5124.298224
1.0,225,5251.022212
2.0,225,5368.476234
2.0,225,5494.534572
0.0,225,5620.33231
1.0,225,5747.138677
2.0,225,5864.35611
2.0,225,5990.961807
0.0,225,6117.240113
3.0,225,6242.74308
1.0,225,6360.213871
2.0,225,6485.425095
3.0,225,6611.877202
2.0,225,6739.504882
2.0,225,6858.90126
2.0,225,6984.018171
0.0,225,7109.078482
2.0,225,7235.985411
2.0,225,7353.521379
3.0,225,7478.92181
2.0,225,7604.601288
0.0,225,7729.216877
2.0,225,7847.177681
2.0,225,7972.03669
2.0,225,8095.649166
3.0,225,8220.528084
2.0,225,8342.486589
2.0,225,8457.925
0.0,225,8581.60486
0.0,225,8703.854724
2.0,225,8827.100731
2.0,225,8942.831887
3.0,225,9066.047738
2.0,225,9189.678513
2.0,225,9311.698258
1.0,225,9426.102728
2.0,225,9548.571635
2.0,225,9672.505437
3.0,225,9796.318233
0.0,225,9909.844782
0.0,225,10032.728676
0.0,225,10156.639223
2.0,225,10279.30438
2.0,225,10395.780308
2.0,225,10516.511901
3.0,225,10637.679208
2.0,225,10759.349193
1.0,225,10873.018021
0.0,225,10996.365903
3.0,225,11117.135607
2.0,225,11237.865069
2.0,225,11350.78662
0.0,225,11472.791154
2.0,225,11596.383276
2.0,225,11719.888734
2.0,225,11831.949959
2.0,225,11953.904612
2.0,225,12076.008106
0.0,225,12197.552759
0.0,225,12318.657276
2.0,225,12430.650316
3.0,225,12549.726912
0.0,225,12669.762581
2.0,225,12791.920813
0.0,225,12905.825176
12.0,225,13028.369444
2.0,225,13149.552711
2.0,225,13270.410132
2.0,225,13383.93156
0.0,225,13508.069976
3.0,225,13630.613306
2.0,225,13751.60736
2.0,225,13861.484779
2.0,225,13974.412159
2.0,225,14089.185298
2.0,225,14202.495832
2.0,225,14308.272871
2.0,225,14422.483655
2.0,225,14535.903204
2.0,225,14650.235071
1.0,225,14757.393378
2.0,225,14870.567952
1.0,225,14983.11699
2.0,225,15097.174417
0.0,225,15203.383348
2.0,225,15318.27284
3.0,225,15432.013726
2.0,225,15546.84655
2.0,225,15653.505755
2.0,225,15768.52203
2.0,225,15881.948701
1.0,225,15995.383276
2.0,225,16109.789817
3.0,225,16215.659634
2.0,225,16329.725102
2.0,225,16443.671447
2.0,225,16558.929476
2.0,225,16665.304561
1.0,225,16779.187915
2.0,225,16892.563638
2.0,225,17006.319487
4.0,225,17112.341992
3.0,225,17225.078444
2.0,225,17339.458296
2.0,225,17452.572941
2.0,225,17558.677507
3.0,225,17674.468064
2.0,225,17788.689193
2.0,225,17903.41401
12.0,225,18008.44358
2.0,225,18123.180622
2.0,225,18238.034149
3.0,225,18352.075913
2.0,225,18456.908894
1.0,225,18572.035365
2.0,225,18685.297372
2.0,225,18799.261983
3.0,225,18904.11563
2.0,225,19016.667551
2.0,225,19130.8957
0.0,225,19244.410183
2.0,225,19357.873312
2.0,225,19463.703797
2.0,225,19576.547802
2.0,225,19691.961481
2.0,225,19806.220863
2.0,225,19911.418871
2.0,225,20026.142152
2.0,225,20140.707309
0.0,225,20254.104248
2.0,225,20362.289971
2.0,225,20477.354839
2.0,225,20592.088334
2.0,225,20707.31072
2.0,225,20814.044791
2.0,225,20930.60767
2.0,225,21045.764189
2.0,225,21162.942277
2.0,225,21270.726466
2.0,225,21384.882263
0.0,225,21499.807318
2.0,225,21615.230076
3.0,225,21722.619112
3.0,225,21836.367942
2.0,225,21951.496202
0.0,225,22066.502516
2.0,225,22174.159238
2.0,225,22287.999831
3.0,225,22402.051795
2.0,225,22516.099165
1.0,225,22621.606366
3.0,225,22737.235975
3.0,225,22851.508136
2.0,225,22965.963137
2.0,225,23080.78173
2.0,225,23188.086216
0.0,225,23303.299987
3.0,225,23419.413107
2.0,225,23535.772337
2.0,225,23642.35921
2.0,225,23756.717265
2.0,225,23870.796377
3.0,225,23986.413785
2.0,225,24091.965607
3.0,225,24205.715328
3.0,225,24319.676168
0.0,225,24433.659536
2.0,225,24539.587374
2.0,225,24653.793809
2.0,225,24768.5726
2.0,225,24884.291773
2.0,225,24990.054004
2.0,225,25106.359419
3.0,225,25222.236651
2.0,225,25338.020668
0.0,225,25443.981894
2.0,225,25559.710019
0.0,225,25676.220267
2.0,225,25791.793944
3.0,225,25898.162401
0.0,225,26013.003872
2.0,225,26128.33109
2.0,225,26243.409842
1.0,225,26351.544276
0.0,225,26466.135573
2.0,225,26582.363153
0.0,225,26697.781941
2.0,225,26813.460047
0.0,225,26920.99958
2.0,225,27036.204229
3.0,225,27151.681699
2.0,225,27267.270124
2.0,225,27374.971995
1.0,225,27491.082501
0.0,225,27606.443222
0.0,225,27721.46009
2.0,225,27828.667323
2.0,225,27943.326097
2.0,225,28059.229557
2.0,225,28175.187464
2.0,225,28281.840541
3.0,225,28396.699775
2.0,225,28511.951814
2.0,225,28626.586329
