opt_aux,opt_ent,vpredmean,n_updates,opt_clipfrac,opt_tot,retstd,rew_mean,tps,total_secs,vpredstd,opt_pg,opt_vf,opt_feat_var,ups,rank,recent_best_ext_ret,ev,advmean,retmean,opt_dyn_loss,opt_approxkl,advstd,epcount,tcount,eprew,eplen,eprew_recent,best_ext_ret
0.0,1.7894937,-0.025147766,1,0.0,0.2141218,0.2328946,0.09391976,175.19010778974675,93.52125978469849,0.047486022,-0.05126354,0.26717484,0.0119065335,0.010692755602401535,0,,-0.024833202362060547,0.6765165,0.65136874,0.0952583,9.429957e-15,0.23576863,,,,,,
0.0,1.7882353,0.59553766,2,0.0,0.057190444,0.14479432,0.02123985,216.71690125950533,169.12219309806824,0.14755297,0.04660499,0.012373689,0.0113647105,0.01322734993038973,0,4.0,0.28125840425491333,0.09576014,0.69129777,0.021054829,9.058726e-15,0.12275463,128.0,28800.0,2.05,225.0,2.140625,4.0
0.0,1.7875261,0.68943393,3,0.0,0.0014788122,0.11025503,0.014426306,224.27012730553128,242.1769516468048,0.11182749,-0.0015472099,0.004813548,0.0103302095,0.013688362262300493,0,,0.391410231590271,0.022760851,0.7121948,0.01385654,8.78464e-15,0.08601233,128.0,28800.0,2.05,225.0,2.140625,4.0
0.0,1.7839646,0.7214906,4,0.0,-0.066794716,0.08765286,0.012376426,223.76877866373457,315.39538764953613,0.096363,-0.0682361,0.0032253459,0.012107691,0.013657762369612705,0,14.0,0.20045751333236694,-0.00048484077,0.72100574,0.01328217,1.0706713e-14,0.07837668,256.0,57600.0,2.32,225.0,2.5,14.0
0.0,1.7786331,0.73209274,5,0.0,0.1358283,0.074012265,0.010972738,220.5087471900684,389.6962950229645,0.07634204,0.13593404,0.0016728974,0.010025777,0.013458785839237573,0,,0.2994702458381653,-0.013790623,0.7183022,0.010062326,1.2639195e-14,0.06194653,256.0,57600.0,2.32,225.0,2.5,14.0
0.0,1.772338,0.70782375,6,0.0,-0.07999165,0.06395069,0.010692101,221.83660301734812,463.55245661735535,0.070989706,-0.08004052,0.0018212087,0.01168824,0.013539831727133064,0,13.0,0.1066240668296814,-0.013223842,0.69459987,0.011206788,1.487005e-14,0.06044527,384.0,86400.0,2.19,225.0,2.2109375,14.0
0.0,1.7648021,0.6790712,7,0.0,-0.02424835,0.06273076,0.010034496,222.3051640967348,537.2529487609863,0.06258916,-0.023718752,0.001235204,0.012299248,0.0135684304258261,0,,0.30214953422546387,-0.010574901,0.6684963,0.010267893,1.7746221e-14,0.05240367,384.0,86400.0,2.19,225.0,2.2109375,14.0
0.0,1.7584476,0.6789228,8,0.0,-0.022174627,0.068181254,0.00978164,222.62319417668752,610.8481554985046,0.07001686,-0.02224797,0.0018317902,0.011964483,0.013587841441448213,0,14.0,0.3331923484802246,-0.012645654,0.66627705,0.0099600125,1.869685e-14,0.055675644,512.0,115200.0,2.74,225.0,2.6015625,14.0
0.0,1.7497306,0.6525204,9,0.0,-0.12672855,0.061135426,0.00941564,219.15598336682717,685.607693195343,0.06496134,-0.12659311,0.001614292,0.012121937,0.013376219687916698,0,14.0,0.18333232402801514,-0.009367591,0.64315283,0.009233075,1.9127061e-14,0.05524788,640.0,144000.0,2.54,225.0,2.5859375,14.0
0.0,1.7473682,0.6644139,10,0.0,0.06475107,0.06293011,0.009294577,220.06061004660037,760.0599088668823,0.06115093,0.065261826,0.0012366201,0.014028166,0.013431433718664574,0,,0.3043895363807678,-0.008081461,0.6563325,0.00930909,2.1978946e-14,0.052485764,640.0,144000.0,2.54,225.0,2.5859375,14.0
0.0,1.7388548,0.65833014,11,0.0,0.08894097,0.061312735,0.009222107,222.47512327812106,833.7040977478027,0.06059847,0.089303456,0.0013763716,0.012596446,0.013578803911018131,0,21.0,0.19252711534500122,-0.007020181,0.65130997,0.008865801,2.2458597e-14,0.055095315,768.0,172800.0,2.85,225.0,2.6953125,21.0
0.0,1.7342365,0.6459485,12,0.0,0.030484036,0.06194636,0.009059017,225.01865868466928,906.515837430954,0.0611517,0.03071189,0.0015063817,0.01322798,0.013734048991984209,0,,0.2804092764854431,-0.00297903,0.6429695,0.008933092,2.2637274e-14,0.05254829,768.0,172800.0,2.85,225.0,2.6953125,21.0
0.0,1.7299094,0.63869864,13,0.0,-0.0324342,0.05580401,0.008514026,222.37996715585973,980.1915385723114,0.058784425,-0.032221466,0.0015171784,0.014424022,0.013572996042227767,0,21.0,0.05677276849746704,-0.0068024937,0.63189614,0.009119685,2.7280261e-14,0.05419679,896.0,201600.0,2.3,225.0,2.3046875,21.0
0.0,1.7129831,0.6423686,14,0.0,0.01415276,0.066537425,0.008960461,224.26174055946584,1053.249029159546,0.066353776,0.014326801,0.0015389421,0.014293758,0.01368785037594396,0,,0.2628212571144104,0.0005279137,0.64289653,0.008973191,2.9382746e-14,0.05712844,896.0,201600.0,2.3,225.0,2.3046875,21.0
0.0,1.7022665,0.6404568,15,0.0,-0.010655555,0.0627276,0.008736841,222.68379508675574,1126.8242077827454,0.06236057,-0.010626784,0.0016734956,0.013501516,0.013591540227463119,0,14.0,0.21027535200119019,-0.000957441,0.6394993,0.008638006,3.0938793e-14,0.055743795,1024.0,230400.0,2.26,225.0,2.34375,21.0
0.0,1.699274,0.636286,16,0.0,0.09734364,0.062603146,0.0091699725,219.65638561365913,1201.4134347438812,0.061248958,0.097655565,0.0013873483,0.0143913645,0.013406761817239937,0,14.0,0.18109101057052612,0.0070713293,0.64335734,0.008892123,3.1649162e-14,0.05665183,1152.0,259200.0,2.04,225.0,2.1171875,21.0
0.0,1.6754459,0.6583533,17,0.0,-0.14177062,0.0672838,0.009001827,220.6971240501766,1275.6509222984314,0.06186057,-0.14203745,0.0019422723,0.015692111,0.013470283450328161,0,,0.30567461252212524,0.0067643146,0.6651176,0.009450995,3.4146297e-14,0.056065027,1152.0,259200.0,2.04,225.0,2.1171875,21.0
0.0,1.6760068,0.6746978,18,0.0,0.118838124,0.068942666,0.008850807,223.1909104199019,1349.058929681778,0.06440337,0.11897032,0.0015438132,0.013938996,0.013622492091058466,0,21.0,0.2752301096916199,0.002694647,0.6773925,0.00846029,3.273098e-14,0.05869325,1280.0,288000.0,2.22,225.0,2.140625,21.0
0.0,1.6501503,0.6888714,19,0.0,0.04098879,0.08106991,0.009178052,222.2041414562853,1422.7929289340973,0.07234259,0.040815666,0.0018232752,0.016289052,0.013562264493181476,0,,0.39261752367019653,0.008005028,0.6968764,0.00931799,3.8428462e-14,0.06318163,1280.0,288000.0,2.22,225.0,2.140625,21.0
0.0,1.6456349,0.6784425,20,0.0,0.1415848,0.07648961,0.00883336,221.22596189874022,1496.8529527187347,0.07194837,0.14154574,0.0016846963,0.013280322,0.013502561151046156,0,13.0,0.32114648818969727,0.006694432,0.68513685,0.007989355,3.722131e-14,0.06302176,1408.0,316800.0,1.98,225.0,1.9609375,21.0
0.0,1.6142633,0.66212523,21,0.0,0.053898443,0.081289634,0.009109242,226.98327023120646,1569.034483909607,0.07004039,0.05344936,0.0020633491,0.016917542,0.01385395936469766,0,,0.4107776880264282,0.016653778,0.678779,0.009000798,3.89968e-14,0.06239859,1408.0,316800.0,1.98,225.0,1.9609375,21.0
0.0,1.6329081,0.6898295,22,0.0,0.027225291,0.079892375,0.008773328,224.6095604734943,1641.9788410663605,0.07194672,0.02727333,0.0015848683,0.015665073,0.013709079618743548,0,12.0,0.4042401909828186,0.008288961,0.69811845,0.008453929,4.2987532e-14,0.06166531,1536.0,345600.0,1.96,225.0,2.1484375,21.0
0.0,1.610524,0.70434433,23,0.0,-0.048949134,0.09280813,0.009280561,223.8570851087045,1715.1683940887451,0.08449152,-0.049294,0.0019553911,0.018537218,0.013663152167279327,0,13.0,0.4564991593360901,0.012723863,0.7170682,0.009686351,4.949627e-14,0.06842048,1664.0,374400.0,2.03,225.0,1.96875,21.0
0.0,1.580682,0.7009673,24,0.0,0.07399539,0.10150076,0.009013674,224.1812812019935,1788.2521052360535,0.08800086,0.07360235,0.001973723,0.017663535,0.013682939526488861,0,,0.5439144968986511,0.019263577,0.7202309,0.0093755685,4.8036553e-14,0.06854762,1664.0,374400.0,2.03,225.0,1.96875,21.0
0.0,1.5413644,0.70910114,25,0.0,-0.07247396,0.09815864,0.009320533,223.1283987698765,1861.6806786060333,0.09046437,-0.07389055,0.0029579515,0.01802866,0.01361867668273172,0,13.0,0.4909899830818176,0.016822327,0.7259235,0.009525946,4.861232e-14,0.070031226,1792.0,403200.0,2.12,225.0,2.0390625,21.0
0.0,1.5442963,0.7405454,26,0.0,0.061883815,0.10536452,0.009411686,226.02967690949612,1934.1667354106903,0.09252362,0.061303627,0.002124485,0.019337226,0.013795756647308113,0,,0.5788178443908691,0.020066531,0.76061195,0.009409442,5.5245196e-14,0.06838004,1792.0,403200.0,2.12,225.0,2.0390625,21.0
0.0,1.4537443,0.7806078,27,0.0,-0.105194874,0.11519242,0.009016931,225.9262636747704,2006.6859712600708,0.11780718,-0.10716765,0.0034265146,0.01811295,0.013789444804368311,0,20.0,0.5228627622127533,0.0075204917,0.7881283,0.009172184,4.934459e-14,0.0795693,1920.0,432000.0,2.06,225.0,2.15625,21.0
0.0,1.4744054,0.846804,28,0.0,0.14926384,0.13422786,0.009769509,225.80649261436278,2079.2436723709106,0.1258764,0.14814019,0.002598066,0.019416174,0.013782134558982103,0,,0.6827278733253479,0.015142609,0.8619467,0.00916858,5.589702e-14,0.07560641,1920.0,432000.0,2.06,225.0,2.15625,21.0
0.0,1.4276721,0.8244067,29,0.0,-0.100070365,0.114194445,0.009142555,223.95495566717278,2152.401240825653,0.10962885,-0.10161986,0.0029771684,0.020612866,0.013669125712107714,0,13.0,0.5279525518417358,0.006237858,0.8306445,0.009790577,5.743718e-14,0.07845811,2048.0,460800.0,2.32,225.0,2.40625,21.0
0.0,1.4432163,0.8371723,30,0.0,-0.019455384,0.10959122,0.009795055,223.56327178308513,2225.686981678009,0.10679557,-0.02063736,0.0026251916,0.020002943,0.013645219225041817,0,13.0,0.5345884263515472,0.012075144,0.84924746,0.009797656,6.367189e-14,0.07476432,2176.0,489600.0,2.38,225.0,2.25,21.0
0.0,1.4509454,0.87078464,31,0.0,0.016335651,0.12062968,0.008858743,227.62178817646583,2297.666031360626,0.10728458,0.015408378,0.0023782197,0.018184673,0.013892931407254994,0,,0.6686919927597046,0.006347358,0.877132,0.0086905565,5.847959e-14,0.069433674,2176.0,489600.0,2.38,225.0,2.25,21.0
0.0,1.4359679,0.89451665,32,0.0,-0.09798387,0.12148215,0.009312607,225.53257044128787,2370.3118579387665,0.124140866,-0.099988356,0.0034404562,0.018400114,0.013765415676348137,0,13.0,0.5800734460353851,0.0002340062,0.89475065,0.009293756,6.5146456e-14,0.078722544,2304.0,518400.0,2.29,225.0,2.0859375,21.0
0.0,1.4084841,0.8978117,33,0.0,0.033437584,0.11322433,0.009043753,224.6384348246254,2443.2468390464783,0.10526063,0.032619156,0.002226911,0.018782184,0.013710841969276452,0,,0.6427572965621948,0.008056259,0.90586793,0.00893928,6.183091e-14,0.06767394,2304.0,518400.0,2.29,225.0,2.0859375,21.0
0.0,1.4493322,0.91592276,34,0.0,-0.14413233,0.104895085,0.008977909,224.52085827397778,2516.2200145721436,0.10732202,-0.14549673,0.002813732,0.01876436,0.013703665666136339,0,23.0,0.5182453989982605,-0.0032647965,0.912658,0.009022496,6.86487e-14,0.07280615,2432.0,547200.0,2.39,225.0,2.3203125,23.0
0.0,1.4259932,0.9223567,35,0.0,0.038533505,0.10758913,0.009389853,227.07853480385384,2588.3712639808655,0.099947624,0.03818201,0.0017774872,0.021392638,0.013859773852774282,0,,0.6299518644809723,0.009742901,0.93209964,0.009424141,6.8338185e-14,0.06544817,2432.0,547200.0,2.39,225.0,2.3203125,23.0
0.0,1.420553,0.89181423,36,0.0,-0.018434305,0.110404246,0.009017779,227.07607288437433,2660.5232956409454,0.10944135,-0.020231266,0.0032175141,0.019564934,0.013859623589134175,0,20.0,0.477486252784729,0.008161244,0.8999754,0.00905907,7.1003045e-14,0.079805836,2560.0,576000.0,1.94,225.0,1.9375,23.0
0.0,1.3811915,0.9019881,37,0.0,0.123870686,0.11009072,0.009723928,227.43179011028695,2732.5624771118164,0.109560356,0.12299656,0.0022553103,0.020219533,0.013881334845598569,0,13.0,0.565893679857254,0.012631651,0.91461974,0.009250802,7.291108e-14,0.07253519,2688.0,604800.0,1.98,225.0,1.8125,23.0
0.0,1.4055328,0.8859199,38,0.0,0.0675731,0.10205351,0.008964574,227.1996684605251,2804.675258398056,0.09347642,0.06657898,0.00239965,0.018216366,0.013867167264436346,0,,0.563088446855545,0.017388575,0.9033085,0.008853371,7.6766826e-14,0.06745664,2688.0,604800.0,1.98,225.0,1.8125,23.0
0.0,1.3905646,0.9123131,39,0.0,-0.002430545,0.108129956,0.00922853,227.10171518124892,2876.819143295288,0.106005564,-0.0036766268,0.0026366466,0.019301876,0.013861188670730525,0,13.0,0.544221431016922,0.010707509,0.9230206,0.009035037,7.478008e-14,0.07300002,2816.0,633600.0,2.17,225.0,2.1640625,23.0
0.0,1.3656989,0.9040624,40,0.0,-0.050570153,0.10352804,0.009340725,227.88195078569268,2948.7160177230835,0.094432324,-0.05191142,0.0027069682,0.021701438,0.013908810472759563,0,,0.5974874198436737,0.021004455,0.9250668,0.009850158,8.000626e-14,0.0656822,2816.0,633600.0,2.17,225.0,2.1640625,23.0
0.0,1.3805889,0.9044088,41,0.0,0.03681353,0.099186555,0.009261118,225.27087065195923,3021.4462378025055,0.0992335,0.034986403,0.0032077157,0.017542372,0.013749442788815871,0,12.0,0.42890435457229614,0.01785342,0.92226225,0.0089609455,6.806903e-14,0.07495614,2944.0,662400.0,1.86,225.0,1.8359375,23.0
0.0,1.3665713,0.9616927,42,0.0,0.0681649,0.10744323,0.009694588,225.46326257156076,3094.1143958568573,0.099496044,0.06745785,0.0020736249,0.020726856,0.013761185459689988,0,,0.6222811639308929,0.021906108,0.98359877,0.0094027445,7.934029e-14,0.066033356,2944.0,662400.0,1.86,225.0,1.8359375,23.0
0.0,1.3665135,0.9883863,43,0.0,0.0667834,0.11995841,0.009467652,226.08160535585347,3166.5838034152985,0.11486755,0.06516162,0.0029882826,0.018305784,0.013798926108145353,0,13.0,0.5549776256084442,0.015888799,1.0042751,0.008901857,7.674921e-14,0.08002425,3072.0,691200.0,1.62,225.0,1.78125,23.0
0.0,1.3217719,0.9995919,44,0.0,0.012238225,0.1131976,0.0104328245,227.47432416481357,3238.6095147132874,0.11003189,0.010663025,0.0028969725,0.02160494,0.013883930918262547,0,5.0,0.5185055732727051,0.019379932,1.0189719,0.010345945,7.843128e-14,0.07854759,3200.0,720000.0,1.69,225.0,1.5625,23.0
0.0,1.2929428,0.9884895,45,0.0,0.05056258,0.11433443,0.009419719,227.3071306505379,3310.6882038116455,0.10136087,0.04810395,0.0037515734,0.017105957,0.013873726235994746,0,,0.5792351961135864,0.024342025,1.0128316,0.008626142,7.4230186e-14,0.07416461,3200.0,720000.0,1.69,225.0,1.5625,23.0
0.0,1.2528021,1.0144435,46,0.0,-0.15846151,0.112613104,0.009852016,226.7253668213913,3382.951842546463,0.11251731,-0.16111629,0.0039075715,0.021645745,0.013838218189782184,0,14.0,0.49519556760787964,0.016210303,1.0306538,0.010117584,7.870668e-14,0.080011144,3328.0,748800.0,1.8,225.0,1.8046875,23.0
0.0,1.3028295,1.0147891,47,0.0,0.05875224,0.10596051,0.009934545,230.9872646864028,3453.882159948349,0.097582944,0.05765841,0.0023966564,0.022052256,0.014098343791894702,0,,0.6120390295982361,0.027930632,1.0427197,0.010060177,8.422519e-14,0.065999106,3328.0,748800.0,1.8,225.0,1.8046875,23.0
0.0,1.2781168,1.0391064,48,0.0,-0.0006427653,0.11260617,0.009579585,227.46716954947695,3525.9101366996765,0.11344614,-0.0022376627,0.0028730142,0.022095013,0.013883494235197568,0,12.0,0.4948763847351074,0.011836517,1.0509429,0.009752966,8.8827695e-14,0.08003151,3456.0,777600.0,1.89,225.0,1.9296875,23.0
0.0,1.2941378,1.1023071,49,0.0,0.03595886,0.11636519,0.0099159675,228.82119660671697,3597.51189494133,0.10881494,0.035076056,0.002176945,0.02364845,0.01396613748820294,0,,0.6246372759342194,0.016856754,1.1191638,0.009755335,9.668571e-14,0.07129329,3456.0,777600.0,1.89,225.0,1.9296875,23.0
0.0,1.263195,1.0837252,50,0.0,-0.02060812,0.123609126,0.009486152,225.53800647111933,3670.1559705734253,0.12267532,-0.023159884,0.0038149594,0.021665642,0.01376574746527828,0,13.0,0.5255104303359985,0.008400675,1.0921259,0.009858293,8.6595295e-14,0.08514593,3584.0,806400.0,2.15,225.0,2.09375,23.0
0.0,1.2572632,1.1647401,51,0.0,0.018051775,0.12850699,0.010316056,225.58163521459608,3742.7859964370728,0.124773495,0.016003601,0.0033054375,0.021567281,0.013768410352453374,0,14.0,0.5969319641590118,0.006166284,1.1709063,0.010580504,8.918098e-14,0.081586055,3712.0,835200.0,2.1,225.0,1.9140625,23.0
0.0,1.2216946,1.1497053,52,0.0,-0.0800173,0.12857227,0.009584441,229.10286723388083,3814.2997238636017,0.11866082,-0.082082115,0.0032865107,0.021011516,0.013983329298942922,0,,0.6494318544864655,0.019426508,1.1691318,0.010087963,8.3872904e-14,0.0761261,3712.0,835200.0,2.1,225.0,1.9140625,23.0
0.0,1.1817274,1.1680064,53,0.0,-0.0133617725,0.12443203,0.009880198,229.1050204140062,3885.812779188156,0.12094858,-0.015538188,0.0033581427,0.020810338,0.013983460718628308,0,12.0,0.5559185743331909,0.0019547539,1.1699612,0.0104688965,9.75824e-14,0.0829208,3840.0,864000.0,1.57,225.0,1.5625,23.0
0.0,1.1724868,1.1505427,54,0.0,0.049335413,0.12534237,0.009653569,227.6242740069394,3957.791042804718,0.117532946,0.047742996,0.0027649025,0.020779576,0.01389308313030636,0,,0.6559211015701294,0.016297532,1.1668403,0.009645375,9.173555e-14,0.073523626,3840.0,864000.0,1.57,225.0,1.5625,23.0
0.0,1.2253516,1.171195,55,0.0,-0.048590906,0.12747069,0.009607915,226.97732723653672,4029.9744639396667,0.1284252,-0.05192646,0.0045609064,0.019945921,0.0138535966330894,0,12.0,0.5114809572696686,0.0044180173,1.1756132,0.009738207,9.777362e-14,0.08909454,3968.0,892800.0,1.66,225.0,1.6875,23.0
0.0,1.1809154,1.1814297,56,0.0,0.017697027,0.13181087,0.009894676,230.229155993388,4101.138343811035,0.11804514,0.016086332,0.0027916096,0.020968787,0.01405207250936206,0,,0.6988678574562073,0.018365718,1.1997955,0.009717635,9.121673e-14,0.07233189,3968.0,892800.0,1.66,225.0,1.6875,23.0
0.0,1.2160636,1.1828717,57,0.0,-0.003607233,0.12853567,0.009566581,228.79294864884284,4172.748942375183,0.12782766,-0.005781073,0.0033899038,0.021112982,0.013964413369680349,0,13.0,0.549913763999939,0.006712968,1.1895847,0.009594509,1.02959416e-13,0.08623262,4096.0,921600.0,1.93,225.0,1.890625,23.0
0.0,1.1966894,1.2138894,58,0.0,0.11405561,0.122653894,0.010165496,228.0993694587708,4244.577286481857,0.113738865,0.11241187,0.0028404316,0.022069823,0.013922080655442554,0,,0.6698461174964905,0.021406127,1.2352955,0.009854911,1.03668295e-13,0.07047573,4096.0,921600.0,1.93,225.0,1.890625,23.0
0.0,1.2316961,1.2223797,59,0.0,0.056977168,0.14127289,0.009835336,225.56485293123612,4317.2127161026,0.1301606,0.05416548,0.0040433872,0.02075621,0.013767386043166267,0,12.0,0.6327245831489563,0.017795727,1.2401756,0.009677216,1.1069715e-13,0.08561596,4224.0,950400.0,1.34,225.0,1.40625,23.0
0.0,1.1868644,1.2625945,60,0.0,-0.004842377,0.13941249,0.010130739,226.25570000625763,4389.626361370087,0.13408117,-0.007932636,0.0042771236,0.02146588,0.01380955200233506,0,13.0,0.5837676227092743,0.003958624,1.2665529,0.010673249,1.04684246e-13,0.08994347,4352.0,979200.0,1.57,225.0,1.6875,23.0
0.0,1.2140915,1.2510278,61,0.0,-0.040563036,0.13275139,0.009883846,226.19376581601264,4462.059834241867,0.11838821,-0.043031003,0.0036820571,0.021767046,0.01380577183935624,0,,0.6208694279193878,0.018282676,1.2693105,0.009916596,1.1064789e-13,0.08173978,4352.0,979200.0,1.57,225.0,1.6875,23.0
0.0,1.2117406,1.270857,62,0.0,0.10136898,0.1383996,0.009858506,228.60091973649818,4533.730587005615,0.13518535,0.09827791,0.004302806,0.02054081,0.013952692855010876,0,12.0,0.5488109290599823,0.005648361,1.2765055,0.009519506,1.11386296e-13,0.09296386,4480.0,1008000.0,2.01,225.0,1.9375,23.0
0.0,1.1902575,1.3098452,63,0.0,-0.14419153,0.14319229,0.010204244,229.54704853609883,4605.1059329509735,0.12642878,-0.14707758,0.0040763025,0.021737933,0.014010439974127126,0,,0.6705879271030426,0.014015825,1.3238611,0.010599701,1.0704194e-13,0.0821844,4480.0,1008000.0,2.01,225.0,1.9375,23.0
0.0,1.1776781,1.3123019,64,0.0,-0.045272592,0.14939658,0.009904302,227.44440758447485,4677.141118049622,0.1412074,-0.04888728,0.0047923657,0.021309936,0.013882104955107107,0,11.0,0.572035014629364,0.008361323,1.3206632,0.010180575,1.1333442e-13,0.0977338,4608.0,1036800.0,1.56,225.0,1.59375,23.0
0.0,1.10603,1.37814,65,0.0,0.06612975,0.16464353,0.010793533,232.32217145154533,4747.663874864578,0.14968625,0.06360468,0.0036311029,0.023747437,0.014179820034884359,0,,0.7208339273929596,0.019883923,1.398024,0.01096337,1.1400222e-13,0.08699133,4608.0,1036800.0,1.56,225.0,1.59375,23.0
0.0,1.1458979,1.3491039,66,0.0,-0.23410098,0.16060705,0.009515585,229.0699604653305,4819.187875509262,0.15201387,-0.23926887,0.00631378,0.021604242,0.01398132082918277,0,13.0,0.6271505057811737,0.005756984,1.354861,0.010130184,1.1243834e-13,0.09806892,4736.0,1065600.0,1.76,225.0,1.921875,23.0
0.0,1.1688457,1.3784435,67,0.0,0.058252234,0.1699544,0.01019501,229.440415459658,4890.5963933467865,0.17104244,0.05490233,0.00451875,0.020078603,0.014003931607645142,0,13.0,0.6406301558017731,-0.00011708052,1.3783264,0.009369778,1.2918789e-13,0.10188335,4864.0,1094400.0,1.81,225.0,1.875,23.0
0.0,1.1833651,1.4009874,68,0.0,0.077844016,0.17167653,0.010379773,230.08596728080312,4961.804560422897,0.15699212,0.07525197,0.0037754145,0.021503635,0.014043332963916206,0,,0.7301979064941406,0.018249996,1.4192374,0.009750179,1.2083252e-13,0.089173056,4864.0,1094400.0,1.81,225.0,1.875,23.0
0.0,1.1326288,1.4410737,69,0.0,0.11151949,0.166729,0.010184584,230.03300100251903,5033.029123544693,0.17025252,0.10700573,0.0056463913,0.02126069,0.014040100158845156,0,13.0,0.5869751274585724,-0.007917419,1.4331561,0.010483885,1.2979472e-13,0.10715175,4992.0,1123200.0,2.13,225.0,2.0078125,23.0
0.0,1.1171968,1.433266,70,0.0,0.018905006,0.17843273,0.010745081,230.56179031063476,5104.090334415436,0.16068782,0.01562513,0.004397073,0.021747367,0.014072374896889329,0,,0.7462435066699982,0.020651322,1.4539174,0.0105572725,1.2816247e-13,0.089884154,4992.0,1123200.0,2.13,225.0,2.0078125,23.0
0.0,1.0961266,1.3947384,71,0.0,-0.13124835,0.16273335,0.010242328,229.5226855577121,5175.473256587982,0.16680436,-0.13543779,0.0052855564,0.023644311,0.014008952975934576,0,11.0,0.5831981897354126,0.009073088,1.4038116,0.010826752,1.2863097e-13,0.10506096,5120.0,1152000.0,1.7,225.0,1.734375,23.0
0.0,1.0527655,1.4797498,72,0.0,-0.14981529,0.17147279,0.011319134,232.5865038541522,5245.915864944458,0.15733328,-0.15382926,0.0050667375,0.025493793,0.014195953604379407,0,,0.7453821301460266,0.0295824,1.5093322,0.011844089,1.2410177e-13,0.086524606,5120.0,1152000.0,1.7,225.0,1.734375,23.0
0.0,1.1198472,1.4366102,73,0.0,0.16019338,0.1841596,0.010101521,230.97287387800256,5316.850601673126,0.17485595,0.15617453,0.0051387153,0.022830568,0.01409746544665543,0,13.0,0.6589229702949524,0.008489845,1.4451001,0.0097121075,1.3384374e-13,0.10755252,5248.0,1180800.0,1.74,225.0,1.8359375,23.0
0.0,1.0760446,1.5269492,74,0.0,0.0039537298,0.18484573,0.010692042,233.15375540546262,5387.121826648712,0.18659584,3.7923455e-06,0.005025982,0.023642328,0.014230575891446693,0,11.0,0.6548772156238556,-0.007860042,1.519089,0.009999861,1.2446045e-13,0.1085916,5376.0,1209600.0,1.87,225.0,1.7578125,23.0
0.0,1.048271,1.497175,75,0.0,-0.06538176,0.1840064,0.010125149,231.89268680620046,5457.775197505951,0.16768624,-0.06858153,0.0042480435,0.02308172,0.014153606372448758,0,,0.7716546952724457,0.011082029,1.5082572,0.010638003,1.350173e-13,0.08792836,5376.0,1209600.0,1.87,225.0,1.7578125,23.0
0.0,1.0684302,1.5217862,76,0.0,-0.09665566,0.18369392,0.010370197,231.6368567368626,5528.5066010952,0.18315077,-0.10096485,0.0053776233,0.021972325,0.014137991744193274,0,12.0,0.6609263718128204,-0.003735614,1.5180504,0.010488128,1.5214834e-13,0.10696502,5504.0,1238400.0,1.6,225.0,1.6171875,23.0
0.0,1.0584793,1.5306605,77,0.0,-0.004937141,0.18782432,0.010723325,234.00706986643806,5598.521579742432,0.1702998,-0.00719375,0.0033150886,0.025522407,0.014282658072902714,0,,0.7953260093927383,0.019823328,1.550484,0.010866563,1.3600026e-13,0.08497343,5504.0,1238400.0,1.6,225.0,1.6171875,23.0
0.0,1.0738503,1.5052865,78,0.0,0.007652502,0.18044294,0.010245241,231.5177464791162,5669.28937292099,0.1827583,0.003107177,0.0056191753,0.022676831,0.014130721831000745,0,10.0,0.6337555944919586,0.0003774725,1.5056641,0.010054571,1.3779239e-13,0.109200686,5632.0,1267200.0,1.77,225.0,1.7578125,23.0
0.0,0.93930185,1.5821376,79,0.0,-0.09202543,0.19411166,0.011098294,231.83624970622157,5739.959943294525,0.18096593,-0.09491878,0.003832652,0.025538094,0.01415016172523325,0,,0.8128423243761063,0.017290108,1.5994277,0.011740927,1.1702535e-13,0.08397605,5632.0,1267200.0,1.77,225.0,1.7578125,23.0
0.0,1.0393087,1.5244515,80,0.0,0.10335333,0.1836916,0.010335643,230.7332809734021,5810.9683384895325,0.181143,0.09856406,0.00582858,0.02166937,0.014082841856286749,0,14.0,0.6568535268306732,0.013035913,1.5374875,0.0096501,1.5447047e-13,0.10760417,5760.0,1296000.0,1.81,225.0,1.765625,23.0
0.0,1.0009587,1.6011086,81,0.0,-0.0095204525,0.1823556,0.010870175,233.0957786009316,5881.257041692734,0.18181178,-0.013578324,0.0050588297,0.023229264,0.014227037268123266,0,11.0,0.6780847609043121,-0.010802241,1.5903064,0.010959999,1.3651742e-13,0.10346414,5888.0,1324800.0,1.83,225.0,1.890625,23.0
0.0,1.0149485,1.5604336,82,0.0,0.1046458,0.19645931,0.010193342,232.0708150437715,5951.85618185997,0.18082342,0.10223194,0.0034288059,0.023721738,0.014164478457261443,0,,0.7966365218162537,0.013049509,1.5734831,0.009908964,1.5194405e-13,0.08859498,5888.0,1324800.0,1.83,225.0,1.890625,23.0
0.0,0.99549526,1.5576783,83,0.0,0.14840737,0.19739377,0.010180683,230.11966442926163,6023.053921699524,0.20166025,0.14239436,0.0070085097,0.022512015,0.01404538967463755,0,13.0,0.6702403128147125,-0.0056334417,1.5520449,0.009983446,1.5800257e-13,0.11335279,6016.0,1353600.0,1.63,225.0,1.7421875,23.0
