#{"env_id": "DeepmindLabNavMazeStatic01-v0", "t_start": 1567762883.176594}
r,l,t
0.0,225,144.84036
1.0,225,276.150361
2.0,225,408.311055
2.0,225,539.888109
12.0,225,664.068446
3.0,225,796.841362
0.0,225,926.967035
3.0,225,1058.023615
3.0,225,1181.601001
3.0,225,1313.819872
3.0,225,1445.046013
3.0,225,1575.911936
3.0,225,1697.621887
0.0,225,1828.447467
2.0,225,1958.170914
2.0,225,2088.128678
2.0,225,2210.251522
2.0,225,2339.29053
2.0,225,2469.738605
1.0,225,2598.960057
2.0,225,2719.105735
13.0,225,2847.841836
1.0,225,2976.69032
1.0,225,3106.652156
0.0,225,3227.084958
2.0,225,3356.320508
2.0,225,3483.656182
3.0,225,3611.971893
2.0,225,3733.200183
2.0,225,3860.938028
2.0,225,3989.516621
0.0,225,4117.288807
2.0,225,4245.675304
0.0,225,4366.417839
3.0,225,4495.502455
2.0,225,4623.603894
2.0,225,4750.705627
0.0,225,4869.374613
1.0,225,4996.809289
2.0,225,5124.158817
2.0,225,5250.833995
3.0,225,5368.312415
0.0,225,5494.401623
2.0,225,5620.04405
0.0,225,5746.834275
2.0,225,5864.181762
0.0,225,5990.830891
0.0,225,6117.059209
2.0,225,6242.557083
1.0,225,6360.054833
2.0,225,6485.316298
3.0,225,6611.657527
2.0,225,6739.50182
2.0,225,6858.745359
3.0,225,6983.989
2.0,225,7108.905468
0.0,225,7235.829215
2.0,225,7353.382622
0.0,225,7478.966606
1.0,225,7604.432921
2.0,225,7729.088651
2.0,225,7847.014434
1.0,225,7971.865222
3.0,225,8095.492762
1.0,225,8220.155753
2.0,225,8342.31939
2.0,225,8457.590741
2.0,225,8581.491327
0.0,225,8703.721437
2.0,225,8826.971669
3.0,225,8942.667533
0.0,225,9065.788488
3.0,225,9189.647592
3.0,225,9311.54141
3.0,225,9425.942871
2.0,225,9548.429338
2.0,225,9672.337736
0.0,225,9796.092977
2.0,225,9909.689982
3.0,225,10032.568443
2.0,225,10156.529256
3.0,225,10279.217587
3.0,225,10395.757879
0.0,225,10516.344371
0.0,225,10637.522547
0.0,225,10759.104266
2.0,225,10872.841904
2.0,225,10996.168249
0.0,225,11116.946772
3.0,225,11237.722459
3.0,225,11350.643159
2.0,225,11472.841825
0.0,225,11596.175888
2.0,225,11719.713706
2.0,225,11831.748323
2.0,225,11953.72054
2.0,225,12075.900636
0.0,225,12197.39344
2.0,225,12318.721222
2.0,225,12430.566443
0.0,225,12549.54488
0.0,225,12669.589266
2.0,225,12791.756222
2.0,225,12905.690063
2.0,225,13028.245481
0.0,225,13149.402642
2.0,225,13269.920114
2.0,225,13383.766773
2.0,225,13507.899973
0.0,225,13630.157527
2.0,225,13751.460921
2.0,225,13861.16895
